,y_train,y_pred_train
med4_sus1,0.8003008790742363,0.8003007687454048
sir2_htl1,0.2844706115833941,0.2844706115833941
nhp10_hmt2,0.2680541335738864,0.2680541335738864
lge1_med4,0.5894958082665598,0.5894958082665598
gapdh_pyk2,0.2072402706126724,0.2072402706126724
hst2_cdc36,0.1680850572240272,0.1680850572240272
hda1_cac2,0.2161546911795217,0.2161546911795217
med4_bre2,0.7819552897231209,0.7819547817259683
eaf5_spp1,0.6316078201188855,0.6316078201188855
hhf2_hat2,0.250921754529475,0.250921754529475
hos2_vp16,0.7179560713402497,0.7179560713402497
swd3_rpd3,0.5926046153401847,0.5926043024938182
hmt2_med7,0.2238883191366606,0.22388837408141554
ada2_tdh3,0.6254881239954445,0.6254881239954445
htl1_sus1,0.5528220353139106,0.5528220353139106
htl1_swd3,0.3611211493882155,0.3611211493882155
arp6_empty,0.3645549598712427,0.3645549598712427
nhp6a_DAM,0.3809336189397617,0.3809334764866116
snf11_bre2,0.6744899939059571,0.6744899939059571
btt1_ies5,0.219888643310266,0.219888643310266
hat1_rtt102,0.3034682271658717,0.3034682271658717
swc5_gcn5,0.379414190141274,0.37941420006983223
vps71_ies5,0.2125498952832359,0.2125498952832359
rtt102_snf11,0.6333710874763956,0.6333710874763956
gapdh_nhp10,0.2154939114881537,0.2154939114881537
sfh1_esa1,0.8285958394123453,0.8285955061261715
srb7_eaf5,0.5838388299392914,0.5838388315905848
tdh3_sir2,0.2573336502349894,0.2573336502349894
srb7_pyk1,0.3093614130963685,0.3093614130963685
gapdh_med4,0.2155219224562249,0.2155219224562249
hat1_eaf3,0.3016867669166833,0.3016867669166833
sus1_mig1,0.4509998960641532,0.4509998960641532
swd3_htl1,0.5932017884731859,0.5932017884731859
pyk2_btt1,0.2393130358316491,0.2393130880417301
snf11_med4,0.7593916959052346,0.7593916959052346
hmt2_spp1,0.2780847421428389,0.27808469829924315
srb7_snf11,0.6543373006340504,0.6543373006340504
tdh3_rpd3,0.2103080740867425,0.21030834797722964
nut2_mig1,0.3123399754706639,0.3123399754706639
nhp6a_nut2,0.3489997039134636,0.3489997039134636
sus1_tdh3,0.6096738074616623,0.6096734797377761
swc5_cac2,0.2335227291269055,0.23352283621641004
hos1_btt1,0.3481152607708674,0.3481152607708674
tdh3_pyk2,0.2135914787693209,0.2135914787693209
arp9_pyk1,0.2237532983643184,0.22375339317764498
eaf3_hat1,0.2566009142072124,0.2566012233162692
nut2_ies5,0.3929694202084387,0.3929696134108949
hos1_bre2,0.3079825538728427,0.3079825538728427
hos2_cac2,0.3128997107631923,0.3128997107631923
nhp6a_esa1,0.1827396156977489,0.1827396156977489
sir2_cac2,0.2219290376179035,0.2219290376179035
sir2_ies5,0.2232634914723091,0.2232634914723091
esa1_cdc36,0.4934416688376324,0.49344166220628055
med7_nut2,0.6862627073585656,0.6862627073585656
hda1_spp1,0.3148960986252139,0.3148960986252139
tdh3_tdh3,0.1974327322230599,0.19743273616905097
sir2_arp9,0.1680599745767053,0.1680599745767053
cac2_arp9,0.2519604652606054,0.2519604652606054
med4_arp9,0.7820041224094826,0.7820039927980345
bre2_hat1,0.282473616617383,0.282473616617383
nhp10_hos2,0.2727397746795251,0.2727397746795251
btt1_arp6,0.2778287871146114,0.2778288793067531
swd3_ldb7,0.6714348398447565,0.6714348398447565
gapdh_eaf3,0.2333479961900952,0.2333479961900952
btt1_dpd4,0.2153142798016777,0.21531441366986112
ldb7_med4,0.7077815595885639,0.7077810721769715
hda1_DAM,0.3075256389415421,0.30752545435197703
esa1_pyk2,0.3441739573357668,0.34417383434363
arp6_sfh1,0.4720163933160627,0.47201636605348624
esa1_eaf3,0.4299470741517019,0.4299470741517019
vp16_eaf3,0.8634815460113694,0.8634815460113694
esa1_swc5,0.4202325132656183,0.42023233954019446
snf11_ldb7,0.7399769700847791,0.7399769700847791
cac2_hhf2,0.2143566823757222,0.2143566823757222
nut2_lge1,0.5837135506744651,0.5837135506744651
hat2_mig1,0.183124672187504,0.183124672187504
nut2_bre2,0.581008278108553,0.581008278108553
hat1_hat2,0.2278116703310285,0.2278116703310285
bre2_pyk2,0.2874541037168601,0.2874541037168601
hat2_eaf3,0.2755043721959483,0.2755043598544077
nhp10_swd3,0.2748702464691291,0.2748702464691291
btt1_hos2,0.2793874092100856,0.2793874092100856
hos1_med4,0.5358990118292482,0.5358990118292482
spp1_med4,0.3095614921349361,0.3095614921349361
srb7_nut2,0.6535763441201456,0.6535763441201456
esa1_hos2,0.4317702132992903,0.4317702132992903
btt1_nhp10,0.1895554129479446,0.1895554129479446
swd3_hmt2,0.4024963930693495,0.4024963930693495
bre2_mig1,0.1922268604600946,0.1922268604600946
htl1_med7,0.5108109992551729,0.5108109992551729
sfh1_vp16,0.8366625344234168,0.8366625344234168
hmt2_pyk2,0.2088613491927612,0.2088613491927612
hda1_esa1,0.3823888579341089,0.3823888579341089
swc5_hat2,0.2318619845392645,0.2318619845392645
nhp10_ies5,0.2500614989729787,0.2500614989729787
swd3_empty,0.5492874015979219,0.5492873622541348
pyk1_htl1,0.2418458013793436,0.24184572288449907
mig1_snf11,0.4484393244319359,0.4484391341933443
hos1_empty,0.3723482172559681,0.3723482172559681
pyk1_hat2,0.2557411152616936,0.2557411152616936
nhp10_gapdh,0.2719095440497079,0.2719094319111666
btt1_rpd3,0.2820079007340281,0.2820079007340281
rtt102_DAM,0.4425287852975218,0.4425286112297131
esa1_med7,0.5410298073663473,0.5410298073663473
hmt2_eaf5,0.3076284266214525,0.3076284266214525
vps71_sfh1,0.39239123602701,0.39239146689172505
empty_hst2,0.2105887354189753,0.2105887354189753
htl1_rpd3,0.4270299893090198,0.4270299893090198
hos2_swd3,0.4712844556521496,0.4712842397041043
eaf3_vp16,0.4806337920058918,0.4806337920058918
snf11_dpd4,0.5870098749689403,0.587009844892788
med7_hat1,0.3932872425836561,0.3932872994516379
sus1_ldb7,0.6770827428066726,0.6770827428066726
gapdh_hmt2,0.2083904051920073,0.20839043897358664
dpd4_cac2,0.1622329273797426,0.1622329273797426
esa1_nhp10,0.1923379469786924,0.1923379469786924
rtt102_hmt2,0.3794309500338877,0.3794309500338877
hos1_htl1,0.4767109054384599,0.4767109054384599
cac2_rpd3,0.2341854020289649,0.2341854020289649
rpd3_gapdh,0.404158084237589,0.404158084237589
rtt102_sus1,0.6016654211469843,0.6016654211469843
pyk2_sfh1,0.2774790772179258,0.2774790772179258
bre2_hst2,0.2963768312073669,0.2963768312073669
htl1_htl1,0.4418543957942856,0.4418543957942856
esa1_hat2,0.3964006377916188,0.3964004706343517
rpd3_ada2,0.5493581905238031,0.5493581905238031
hda1_arp9,0.253925181313869,0.2539251502902982
pyk2_gcn5,0.2471024062542042,0.24710264425215384
sir2_esa1,0.2372756958911695,0.2372756958911695
med7_sus1,0.5128102427564744,0.5128101735253827
snf11_rpd3,0.708216476729843,0.708216476729843
rtt102_vp16,0.6972342049836608,0.6972342049836608
empty_bre2,0.2278641748859396,0.2278641748859396
tdh3_cac2,0.2070616896957391,0.2070616896957391
dpd4_vp16,0.3456030127597097,0.3456030127597097
mig1_cac2,0.1639099639810518,0.1639099639810518
snf11_lge1,0.7000774055101877,0.7000774055101877
rpd3_pyk2,0.3719799519877534,0.3719799519877534
hos1_DAM,0.3586020334027233,0.3586020334027233
btt1_DAM,0.2778486947093689,0.2778486947093689
snf11_DAM,0.6729785481235645,0.6729785481235645
htl1_esa1,0.4407919981499406,0.4407919981499406
ada2_hos1,0.643953775948232,0.6439531487715031
sir2_vp16,0.2196734160862656,0.2196734160862656
vps71_btt1,0.2687379986616766,0.2687379986616766
nhp10_hos1,0.2611216490310603,0.26112216341825545
ies5_snf11,0.6882826664725035,0.6882826664725035
pyk2_mig1,0.2165174704944131,0.2165175290679268
btt1_lge1,0.2606447155168291,0.2606447155168291
dpd4_tdh3,0.1866839267064076,0.1866839267064076
hos1_cac2,0.3633998283919776,0.36339983665904424
rtt102_ldb7,0.4385826595117597,0.4385826595117597
btt1_pyk1,0.2449702966938347,0.2449702966938347
hat2_btt1,0.2494421533943418,0.2494421533943418
tdh3_med7,0.2086421684342892,0.2086421684342892
rpd3_DAM,0.427396884119099,0.4273969560655135
rtt102_hat2,0.4402147432553063,0.4402147432553063
pyk1_vp16,0.2868143362614506,0.28681424901111435
nut2_htl1,0.5103978411785721,0.5103978411785721
ada2_spp1,0.6769785084369183,0.6769777039004397
ies5_gcn5,0.4762899401524528,0.4762899401524528
nut2_vp16,0.768939764325109,0.768939764325109
cac2_gapdh,0.2250417612377977,0.2250417612377977
hat2_srb7,0.1988483120115882,0.19884868308714113
nhp6a_srb7,0.2786694379241402,0.2786694379241402
