,y_train,y_pred_train
snf11_ada2,0.4026413732233111,0.356899243180364
nut2_mig1,0.2301208230591384,0.35078413818432386
hmt2_snf11,0.7226158182124467,0.5451252838456536
empty_sus1,0.43943587873757,0.3846754898532408
sir2_ldb7,0.4314826450084988,0.33139018545004784
bre2_ies5,0.2558057565157339,0.373684554536008
vps71_empty,0.2746523071395002,0.32858890511669864
vp16_hhf2,0.2997533791105639,0.32778899717451526
eaf5_hos1,0.3924418992269455,0.34052728616881567
sus1_ies5,0.2441968923999135,0.373684554536008
rpd3_gapdh,0.2530624564849478,0.27319444875435767
nhp6a_rtt102,0.3176545429920122,0.37455924787762807
ldb7_med4,0.517014824696471,0.3953193841054702
pyk2_srb7,0.3574830161860182,0.40717541756077813
bre2_snf11,0.7837255810178033,0.5451252838456536
swc5_hhf2,0.2466355435791421,0.32778899717451526
sus1_nhp6a,0.4362812387268959,0.3327744491451978
spp1_ada2,0.3995035900180556,0.356899243180364
arp6_nut2,0.3185339677478179,0.4026261628475586
nhp6a_rpd3,0.2161058822801672,0.28517095169764245
nhp6a_gcn5,0.3843260966470205,0.35055820898228807
med4_med4,0.5820163423155517,0.3953193841054702
rtt102_hmt2,0.2571454495101803,0.26418998009289896
eaf5_spp1,0.3841135195453583,0.3143294303555998
swc5_ada2,0.4382308881291338,0.356899243180364
rtt102_gcn5,0.4541617931697826,0.35055820898228807
nhp10_rtt102,0.4172174580712046,0.37455924787762807
ies5_htl1,0.4770699033834446,0.41379417486826225
htl1_esa1,0.3761923075465883,0.3634864159742248
empty_snf11,0.7885035051518594,0.5451252838456536
empty_rtt102,0.3300297144495046,0.37455924787762807
hos1_swc5,0.2813961832040008,0.3609570126742557
hst2_hat2,0.2364737918877771,0.33794754898738905
vp16_gapdh,0.326283133700923,0.27319444875435767
ldb7_vp16,0.7583680532440341,0.44786754312002575
ada2_empty,0.3151004056592991,0.32858890511669864
med7_ldb7,0.5033320523092016,0.33139018545004784
eaf5_arp9,0.2892531012156357,0.33282755047504703
swc5_eaf3,0.3198516597917555,0.3480125504349788
lge1_htl1,0.4999703304110791,0.41379417486826225
hos1_srb7,0.2937223297369031,0.40717541756077813
snf11_rpd3,0.314670956066374,0.28517095169764245
btt1_hat2,0.2645756627700097,0.33794754898738905
vps71_hat2,0.2669750462717745,0.33794754898738905
swc5_pyk1,0.2875771415264372,0.27720917891944263
arp9_pyk2,0.2320370395287604,0.29772441585676
dpd4_nhp6a,0.3467774521577689,0.3327744491451978
med7_rtt102,0.3401239393186558,0.37455924787762807
snf11_empty,0.333753569943133,0.32858890511669864
cac2_hos1,0.3300430738370491,0.34052728616881567
snf11_pyk1,0.29561371514156,0.27720917891944263
sfh1_eaf3,0.3188766704545408,0.3480125504349788
arp9_bre2,0.3509315210459835,0.35384973477787024
hos1_hos2,0.2929867945210257,0.3099548500617484
rpd3_dpd4,0.2326192796447679,0.3618611997841238
sir2_empty,0.2850426750813689,0.32858890511669864
srb7_hat2,0.2863169130094251,0.33794754898738905
gapdh_spp1,0.2605000851863621,0.3143294303555998
nut2_spp1,0.3455735701440456,0.3143294303555998
hat1_pyk2,0.2956016219852587,0.29772441585676
srb7_DAM,0.3477492530401245,0.32575207445899323
srb7_rtt102,0.4125438816005411,0.37455924787762807
mig1_ies5,0.2976392956164607,0.373684554536008
htl1_hos1,0.2898070678080477,0.34052728616881567
swc5_DAM,0.3564284166008914,0.32575207445899323
hos1_rpd3,0.3142696863071862,0.28517095169764245
gapdh_htl1,0.4342193656725977,0.41379417486826225
dpd4_nhp10,0.3870401463343395,0.37485979639746364
lge1_srb7,0.2643775720732495,0.40717541756077813
med4_esa1,0.3385652372201516,0.3634864159742248
tdh3_mig1,0.2112920346799858,0.35078413818432386
vps71_sfh1,0.418283297503661,0.43975705057936865
hhf2_hos1,0.3331807288829773,0.34052728616881567
sus1_sus1,0.3524050119537248,0.3846754898532408
htl1_mig1,0.1975651948672372,0.35078413818432386
bre2_med7,0.4274667042258081,0.37325549604667446
eaf3_sfh1,0.5422712646976127,0.43975705057936865
nut2_pyk2,0.2261945683386539,0.29772441585676
vp16_DAM,0.3845431744172711,0.32575207445899323
arp9_hos1,0.3607480223866401,0.34052728616881567
eaf5_hhf2,0.4093192867351621,0.32778899717451526
hat1_DAM,0.3206320245793903,0.32575207445899323
med4_DAM,0.4521804391577521,0.32575207445899323
bre2_arp9,0.3486287446329707,0.33282755047504703
ies5_gapdh,0.3239468772169722,0.27319444875435767
esa1_rpd3,0.30297509214908,0.28517095169764245
med4_empty,0.3278280416719361,0.32858890511669864
swc5_sus1,0.4546059769774126,0.3846754898532408
hos1_pyk1,0.3603466364455125,0.27720917891944263
med4_nhp6a,0.4174869289007817,0.3327744491451978
vps71_htl1,0.4890757886157539,0.41379417486826225
hos1_ies5,0.2269309796790791,0.373684554536008
vps71_nhp10,0.2144340975263266,0.37485979639746364
srb7_gcn5,0.4634190604722053,0.35055820898228807
hat2_dpd4,0.2614443526274046,0.3618611997841238
snf11_nhp10,0.2069451423944101,0.37485979639746364
tdh3_cac2,0.2519412574366374,0.318160406411978
hat2_vp16,0.6823686241058615,0.44786754312002575
btt1_pyk1,0.2596630255572175,0.27720917891944263
arp9_snf11,0.7828681763592336,0.5451252838456536
lge1_tdh3,0.1778109794102246,0.29113845945765643
ldb7_pyk1,0.1835362793433986,0.27720917891944263
med4_hos2,0.2868244188352161,0.3099548500617484
hst2_rpd3,0.257520826937918,0.28517095169764245
spp1_pyk1,0.3018314273740823,0.27720917891944263
dpd4_dpd4,0.2524117789319849,0.3618611997841238
ada2_nhp10,0.2019332320017496,0.37485979639746364
sus1_spp1,0.3307816488173073,0.3143294303555998
