,y_train,y_pred_train
med4_dpd4,0.5425258721461717,0.48323416196038005
rtt102_hmt2,0.2872690039154307,0.29253838953853994
eaf5_pyk2,0.3283249342417669,0.3209459976127155
rtt102_gcn5,0.46311123860386,0.37988332435714633
vp16_tdh3,0.5222417735932142,0.5439065237422843
ies5_cdc36,0.4245374379415395,0.4449322709519711
mig1_eaf3,0.2570121895668739,0.28383408235989316
empty_snf11,0.5582590750360328,0.5485343776086594
btt1_tdh3,0.3097500054840037,0.2648205643255087
eaf3_sfh1,0.4469086780572618,0.4091966810651305
sfh1_esa1,0.7377888300506216,0.646072194929315
nut2_mig1,0.2400430179569216,0.3178181354494901
htl1_htl1,0.427603476139383,0.47047784016688377
btt1_hat1,0.3183047579940771,0.3550266505002332
ldb7_gcn5,0.4882734600485073,0.4375206260640757
eaf5_sir2,0.3446402475715111,0.4037195002575208
nhp10_nut2,0.326737140536441,0.3474476811537398
lge1_cdc36,0.4769094716899331,0.40261720496927944
esa1_spp1,0.400760371636979,0.39972703268466725
bre2_sfh1,0.3918655024485101,0.40175658028406624
hmt2_htl1,0.3690752474464006,0.32890115147477894
cac2_arp6,0.3120171181313832,0.32194846425031665
tdh3_sus1,0.386702903330632,0.28713435457825776
sir2_hst2,0.2613986284584725,0.31174787546078997
snf11_hos1,0.5122601220491071,0.5095289376659528
srb7_ldb7,0.4529238693797683,0.3983276099796219
med4_eaf3,0.5772620960804524,0.5326457864734001
btt1_gapdh,0.2636602242145706,0.24428036415270546
btt1_rtt102,0.3521725344466845,0.35087568370790956
dpd4_esa1,0.2592496560294657,0.38093484357246277
nhp10_snf11,0.476211775135698,0.5039349397835243
hos1_rtt102,0.3349368840295159,0.43771089638949456
mig1_pyk1,0.1982876981258125,0.18798821217400294
sfh1_ies5,0.4359239014802698,0.58535720477238
bre2_sir2,0.2734502829177117,0.33353995320991936
dpd4_med7,0.3716749717329119,0.36817632213841145
hmt2_mig1,0.1618853321075921,0.2261706198707548
cac2_hst2,0.2884112246610704,0.2965952662618546
sir2_swd3,0.3788884725179561,0.3590562134405578
sfh1_pyk2,0.4732298929138603,0.4774458350530514
cac2_empty,0.27566690895342,0.27002022234204526
btt1_hat2,0.3332540242820816,0.34925417505237755
nut2_gapdh,0.3080003773329985,0.3400969943405888
dpd4_spp1,0.232267263906982,0.34298435779597136
lge1_srb7,0.3958910072473474,0.3873430097149727
med4_sus1,0.614772630905215,0.49644332141530734
vp16_hat1,0.7586556001660103,0.723112484685147
esa1_sfh1,0.4625384994715226,0.48709818032869145
nhp6a_bre2,0.2071725581876638,0.26221451753091907
sus1_rtt102,0.5301362798966098,0.4647774798044443
dpd4_hst2,0.2186912687463389,0.2990180788243725
bre2_cac2,0.351580401290268,0.3242908774303549
eaf3_sus1,0.4358896003601277,0.32953945812044816
eaf3_swc5,0.4239959007439258,0.3422068236095702
sir2_sir2,0.4133914456592965,0.3632647317839973
arp9_nhp10,0.2738544500242636,0.37718846629597047
eaf5_hst2,0.390257814223864,0.35922434219579935
htl1_cac2,0.4277957473829373,0.4284593957761137
med4_nut2,0.6030338615650721,0.49311355869150597
gcn5_hat2,0.3492318951948944,0.3004757312400853
ies5_nut2,0.430849877409901,0.4231275560949447
vp16_empty,0.7771558118537536,0.7675460593733189
gcn5_hmt2,0.3694769371821472,0.24924197208907492
nut2_pyk1,0.2832389120588406,0.35429795801279107
ldb7_ldb7,0.5028885391490098,0.42467565498888626
med4_mig1,0.4484567557370965,0.38504696671552574
vps71_btt1,0.3113062855507418,0.38566747905255505
empty_spp1,0.2633016097289632,0.31529150421858876
vps71_rpd3,0.2557205649975884,0.33742483292517755
hhf2_snf11,0.4464383530463978,0.4680929386399745
snf11_gcn5,0.5909747100456821,0.5100627251037698
empty_sus1,0.3997410018764801,0.3242514266995208
empty_swd3,0.3277258624105592,0.33185640591030763
htl1_dpd4,0.2816683345639136,0.4171094595961383
lge1_snf11,0.5895648141392206,0.5998519014486211
swc5_med4,0.4481100221951166,0.3448832887399126
mig1_nhp6a,0.237271775025201,0.21972698734502435
bre2_vp16,0.5391360803393223,0.4231556887669553
htl1_nut2,0.4572504349356042,0.43726764270415097
bre2_hos2,0.3049098258110597,0.33361210155317644
ada2_bre2,0.5348077237670865,0.43559192357131715
sus1_pyk2,0.3450966730087295,0.3217431863149093
hda1_ada2,0.332560318212564,0.3784079051921422
hos1_ies5,0.3028188656415165,0.4100810702027692
eaf5_hmt2,0.3391374305751972,0.30748225670953155
sir2_ies5,0.284739887761421,0.3494951149824258
esa1_DAM,0.4108659191487761,0.39169216601845613
bre2_hst2,0.3257055389312345,0.30357890694547274
pyk1_pyk1,0.3734313263985219,0.2771929417618585
hos1_gcn5,0.4686119066131116,0.4132724545807397
med4_hhf2,0.5488127770495452,0.4787278487199321
eaf3_snf11,0.5379661120620551,0.5081458204712467
hst2_med4,0.2943523478197777,0.3599884265193948
hmt2_lge1,0.3296737749708961,0.3684030562133861
pyk1_bre2,0.2615559055980303,0.3298170855556156
bre2_ada2,0.4173060881123026,0.3456699207311734
