,y_train,y_pred_train
swc5_tdh3,0.3609461963554123,0.3609461963554123
med7_spp1,0.412456241777232,0.4124562887585501
med4_gcn5,0.8020990068658127,0.8020990068658127
hhf2_med7,0.2672399093681132,0.2672399093681132
arp6_gcn5,0.5219069174692109,0.5219069174692109
htl1_hos1,0.4059340014085484,0.4059340014085484
arp6_sfh1,0.4720163933160627,0.4720163933160627
med7_tdh3,0.3598147439686124,0.3598145219868141
empty_nhp10,0.2324773827862264,0.2324773827862264
gcn5_med7,0.4128901979658795,0.4128901979658795
eaf5_vp16,0.750023942733831,0.750023942733831
spp1_htl1,0.3102412321640166,0.31024146449082346
cac2_eaf5,0.4958899818806322,0.49588942143190723
gcn5_dpd4,0.3047239189584333,0.3047239189584333
eaf5_mig1,0.4625441143496767,0.46254363608558335
ada2_esa1,0.6853900756412702,0.6853900756412702
hos1_gapdh,0.2813439157814125,0.2813439157814125
swc5_rpd3,0.2549831600218349,0.25498387872493455
vp16_tdh3,0.8479970740075398,0.8479970740075398
hat1_sfh1,0.3385929332934267,0.3385932429162151
gapdh_rpd3,0.2088762596449504,0.20887648467978473
rpd3_hat1,0.4699777602319162,0.46997746074564467
rpd3_cdc36,0.6284062201747913,0.6284052515207208
snf11_spp1,0.7278481589985819,0.7278481589985819
empty_DAM,0.1973327976452581,0.1973327976452581
med4_empty,0.7830563701254825,0.7830556557619258
nut2_med7,0.7014009725370844,0.7014009725370844
rtt102_hos1,0.448891803258948,0.448891803258948
srb7_swc5,0.3832120964476209,0.3832120964476209
empty_hst2,0.2105887354189753,0.2105887354189753
ies5_ldb7,0.4457988496453621,0.4457988496453621
nhp10_pyk1,0.2893704705676491,0.2893704705676491
swc5_spp1,0.2633261135024972,0.263326163059203
srb7_cac2,0.3836516235267228,0.3836516235267228
snf11_med4,0.7593916959052346,0.7593915830342866
gcn5_pyk2,0.3431279497941418,0.3431279497941418
nut2_hmt2,0.54922940229508,0.54922940229508
rtt102_rpd3,0.4811237487120889,0.4811237487120889
med4_mig1,0.6930375464311926,0.6930361623723362
sus1_btt1,0.6909986729730033,0.6909986729730033
snf11_mig1,0.4436362955322381,0.4436362955322381
pyk1_empty,0.2238728157706629,0.22387282356403332
hat2_pyk2,0.3706524283149275,0.37065261462470894
nhp6a_gcn5,0.2818997739962521,0.28189995706280474
lge1_med7,0.5934937333729853,0.5934937333729853
cac2_ldb7,0.3803956683592725,0.3803956683592725
med7_gcn5,0.4754282911922562,0.4754282911922562
eaf3_tdh3,0.2358663883648968,0.23586682664412906
htl1_esa1,0.4407919981499406,0.4407919981499406
spp1_hhf2,0.2237391256751293,0.22373919597483086
mig1_pyk2,0.2302915358823731,0.2302915358823731
swc5_sfh1,0.3181959465126598,0.3181963042125405
cac2_pyk1,0.2219046846690096,0.2219046846690096
nhp10_ies5,0.2500614989729787,0.2500616521415231
hda1_lge1,0.218445958752069,0.218445958752069
nhp10_gcn5,0.2829599978967052,0.2829599978967052
rpd3_gcn5,0.6069304877967244,0.6069304877967244
hmt2_DAM,0.1950965249516384,0.19509697571495657
hat1_tdh3,0.232755456487186,0.232755456487186
hat1_hos2,0.2198622403239813,0.2198622403239813
med7_pyk2,0.3575870958638822,0.3575870958638822
hos2_mig1,0.3474169546412766,0.3474163110126012
nhp10_nhp6a,0.2518191686055524,0.2518192220237303
hst2_swc5,0.2588762157184371,0.2588762157184371
hmt2_ies5,0.2177610536097449,0.21776118041714243
hst2_dpd4,0.2080352306671413,0.2080352306671413
eaf5_pyk2,0.5357235165315939,0.5357235165315939
ada2_eaf3,0.6590605591965099,0.6590605591965099
esa1_DAM,0.4657649946835686,0.46576482479079445
eaf5_gcn5,0.5457303878912124,0.5457303878912124
pyk1_arp9,0.2457400937324155,0.2457400937324155
cac2_ada2,0.4001224518383043,0.4001224518383043
med7_eaf5,0.5466325407659791,0.5466325407659791
DAM_hat2,0.2253620128871084,0.225362433061723
swd3_empty,0.5492874015979219,0.5492874015979219
lge1_DAM,0.3795655849851524,0.3795655849851524
srb7_mig1,0.1783074088256321,0.1783077783351979
ies5_vp16,0.6712030939478791,0.6712030939478791
eaf3_snf11,0.651319815159433,0.651319815159433
hmt2_med4,0.2314925908973992,0.2314925908973992
vp16_hmt2,0.8328310741057869,0.8328299108671962
btt1_hos1,0.315681416401903,0.31568167248090706
arp6_pyk1,0.2929407372361106,0.29294066993465423
mig1_swd3,0.1714542146426063,0.1714542146426063
nhp10_hhf2,0.2675978941851887,0.2675978941851887
empty_mig1,0.178102876259777,0.178102876259777
DAM_med4,0.5255185899057384,0.5255179556638391
tdh3_hmt2,0.2074551332247277,0.2074551332247277
hmt2_mig1,0.2042206527193804,0.2042205741183203
ies5_btt1,0.4339683236654932,0.4339681213945429
rpd3_bre2,0.4873097565871446,0.4873097565871446
empty_ldb7,0.3134601239641519,0.3134601239641519
bre2_nut2,0.3093986959462408,0.3093986959462408
nhp10_arp9,0.2823588735061036,0.2823588735061036
srb7_hat1,0.3869069385840591,0.3869069385840591
nhp10_med7,0.2749211692918195,0.2749211692918195
pyk2_nut2,0.307703473008836,0.307703473008836
nhp10_hat2,0.2764667908422809,0.2764667908422809
eaf5_med4,0.6801061674592449,0.680105815423922
mig1_hmt2,0.1551030874078683,0.1551030874078683
srb7_sir2,0.2232281267678722,0.2232281267678722
hos2_arp9,0.4946673488137459,0.4946673488137459
nhp10_hos2,0.2727397746795251,0.27274012919652285
ada2_cac2,0.6809182142348951,0.6809182142348951
cac2_hst2,0.2322447502030045,0.2322450880158244
rtt102_swc5,0.4479305713665842,0.4479305713665842
hhf2_gcn5,0.2777722649820071,0.27777243395261153
gcn5_sfh1,0.3701176346149426,0.37011892134571694
hat2_srb7,0.1988483120115882,0.19884929957036826
hos1_spp1,0.3177917326862258,0.3177917326862258
nut2_swd3,0.4838793290137325,0.48387936513208263
med4_srb7,0.8259431748696959,0.8259431748696959
rtt102_dpd4,0.3388495196589762,0.3388495196589762
arp6_vp16,0.6187600342109965,0.6187600342109965
btt1_lge1,0.2606447155168291,0.2606447155168291
hst2_med7,0.22087542349597,0.22087542349597
swc5_hat2,0.2318619845392645,0.231862281935144
htl1_snf11,0.7109616082673241,0.7109616082673241
bre2_cdc36,0.4482239078739848,0.4482239078739848
sir2_pyk2,0.2318855432727893,0.2318855432727893
swd3_rpd3,0.5926046153401847,0.5926041694256642
pyk2_empty,0.23712409899468,0.2371242861937792
hhf2_mig1,0.2694730954646713,0.269473289123502
arp9_gapdh,0.2146579720228845,0.21465802313613275
cac2_swc5,0.2527110524791096,0.2527114831773266
swc5_ies5,0.2269065183028054,0.2269065183028054
esa1_gapdh,0.352773611584479,0.352773611584479
sir2_hmt2,0.2233014242187058,0.2233014242187058
nut2_tdh3,0.5432069263709164,0.5432063970840615
rpd3_hos1,0.5270743373936573,0.5270743373936573
rpd3_gapdh,0.404158084237589,0.404158084237589
tdh3_sir2,0.2573336502349894,0.2573336502349894
ies5_rtt102,0.5193031159050508,0.5193031159050508
swd3_htl1,0.5932017884731859,0.5932017884731859
arp6_rpd3,0.4115957621455941,0.41159558959299647
tdh3_DAM,0.1944136642247279,0.19441394009512994
sfh1_rpd3,0.8275125886497781,0.82751075298549
swc5_eaf5,0.4171067237562155,0.41710687775986865
hmt2_eaf5,0.3076284266214525,0.3076284266214525
gapdh_swc5,0.2169253867255793,0.2169253867255793
swc5_nut2,0.3033740486197109,0.3033740486197109
lge1_hos1,0.3387986486960556,0.3387986486960556
hda1_ies5,0.1644513019719542,0.16445234821520005
sir2_rpd3,0.1970665256634429,0.1970665256634429
sfh1_hos1,0.8278665657277734,0.8278665657277734
nhp6a_rtt102,0.1904686492102009,0.1904686492102009
hst2_empty,0.2398334499803787,0.2398334499803787
nhp10_swc5,0.2686776406603474,0.26867793245355515
arp6_hmt2,0.4009825193047652,0.4009825193047652
