,param_fs__threshold,param_clf__alpha,mean_test_score
90,9.091,0.0001,0.5510471204188482
91,9.192,0.0001,0.543848167539267
92,9.293,0.0001,0.5497382198952879
93,9.394,0.0001,0.5445026178010471
94,9.495,0.0001,0.5451570680628273
95,9.596,0.0001,0.550392670157068
96,9.697000000000001,0.0001,0.5399214659685864
97,9.798,0.0001,0.5379581151832461
98,9.899000000000001,0.0001,0.5379581151832461
99,10.0,0.0001,0.5379581151832461
100,0.001,0.01,0.5589005235602095
101,0.10200000000000001,0.01,0.556282722513089
102,0.203,0.01,0.5510471204188482
103,0.30400000000000005,0.01,0.5484293193717278
104,0.405,0.01,0.5484293193717278
105,0.506,0.01,0.5386125654450262
106,0.6070000000000001,0.01,0.543848167539267
107,0.7080000000000001,0.01,0.5431937172774869
108,0.809,0.01,0.5405759162303665
109,0.91,0.01,0.5412303664921466
110,1.011,0.01,0.5418848167539267
111,1.1119999999999999,0.01,0.5287958115183246
112,1.213,0.01,0.5261780104712042
113,1.314,0.01,0.5163612565445026
114,1.415,0.01,0.524869109947644
115,1.516,0.01,0.5229057591623036
116,1.617,0.01,0.5268324607329843
117,1.718,0.01,0.5294502617801047
118,1.819,0.01,0.5386125654450262
119,1.92,0.01,0.5294502617801047
120,2.021,0.01,0.5242146596858639
121,2.122,0.01,0.5202879581151832
122,2.223,0.01,0.5196335078534031
123,2.324,0.01,0.5202879581151832
124,2.4250000000000003,0.01,0.5287958115183246
125,2.5260000000000002,0.01,0.5327225130890052
126,2.6270000000000002,0.01,0.5242146596858639
127,2.728,0.01,0.5340314136125655
128,2.829,0.01,0.5307591623036649
129,2.93,0.01,0.518324607329843
130,3.031,0.01,0.5104712041884817
131,3.132,0.01,0.5215968586387435
132,3.233,0.01,0.524869109947644
133,3.334,0.01,0.5215968586387435
134,3.435,0.01,0.5137434554973822
135,3.536,0.01,0.5098167539267016
136,3.637,0.01,0.49018324607329844
137,3.738,0.01,0.5058900523560209
138,3.839,0.01,0.5078534031413613
139,3.94,0.01,0.5019633507853403
140,4.041,0.01,0.5058900523560209
141,4.142,0.01,0.4954188481675393
142,4.243,0.01,0.4856020942408377
143,4.344,0.01,0.47971204188481675
144,4.445,0.01,0.4803664921465969
145,4.546,0.01,0.48429319371727747
146,4.647,0.01,0.4816753926701571
147,4.748,0.01,0.4790575916230366
148,4.849000000000001,0.01,0.4862565445026178
149,4.950000000000001,0.01,0.4849476439790576
150,5.051000000000001,0.01,0.4718586387434555
151,5.152000000000001,0.01,0.47709424083769636
152,5.253000000000001,0.01,0.47774869109947643
153,5.354000000000001,0.01,0.4882198952879581
154,5.455000000000001,0.01,0.4895287958115183
155,5.556000000000001,0.01,0.48232984293193715
156,5.657000000000001,0.01,0.4849476439790576
157,5.758000000000001,0.01,0.4862565445026178
158,5.859000000000001,0.01,0.4882198952879581
159,5.960000000000001,0.01,0.47643979057591623
160,6.061000000000001,0.01,0.4790575916230366
161,6.162000000000001,0.01,0.4895287958115183
162,6.263000000000001,0.01,0.4882198952879581
163,6.364000000000001,0.01,0.49149214659685864
164,6.465000000000001,0.01,0.4908376963350785
165,6.566000000000001,0.01,0.49476439790575916
166,6.667000000000001,0.01,0.49149214659685864
167,6.768000000000001,0.01,0.49149214659685864
168,6.869000000000001,0.01,0.49149214659685864
169,6.970000000000001,0.01,0.49214659685863876
170,7.071000000000001,0.01,0.49280104712041883
171,7.172000000000001,0.01,0.49280104712041883
172,7.273000000000001,0.01,0.49345549738219896
173,7.3740000000000006,0.01,0.506544502617801
174,7.4750000000000005,0.01,0.5143979057591623
175,7.5760000000000005,0.01,0.5143979057591623
176,7.6770000000000005,0.01,0.5143979057591623
177,7.7780000000000005,0.01,0.5137434554973822
178,7.8790000000000004,0.01,0.5137434554973822
179,7.98,0.01,0.5137434554973822
180,8.081,0.01,0.5130890052356021
181,8.182,0.01,0.5130890052356021
182,8.283,0.01,0.5130890052356021
183,8.384,0.01,0.5130890052356021
184,8.485,0.01,0.5130890052356021
185,8.586,0.01,0.5130890052356021
186,8.687,0.01,0.5098167539267016
187,8.788,0.01,0.5098167539267016
188,8.889,0.01,0.5019633507853403
189,8.99,0.01,0.49345549738219896
190,9.091,0.01,0.49345549738219896
191,9.192,0.01,0.49410994764397903
192,9.293,0.01,0.49410994764397903
193,9.394,0.01,0.49410994764397903
194,9.495,0.01,0.4954188481675393
195,9.596,0.01,0.4908376963350785
196,9.697000000000001,0.01,0.4738219895287958
197,9.798,0.01,0.4731675392670157
198,9.899000000000001,0.01,0.4731675392670157
199,10.0,0.01,0.47054973821989526
