,flow_seq_score,flow_seq_score_pred,context
gapdh_lge1_2,0.1694455230097405,0.2180779462707145,2
empty_snf11_2,0.3510572238647252,0.2952227515299638,2
htl1_tdh3_2,0.5260705441496278,0.5656516509750572,2
btt1_hat2_2,0.4593049988505934,0.46355676678920876,2
nut2_hat1_2,0.7207321051323565,0.6299497459766666,2
srb7_med7_2,0.5850365690210697,0.5966047242781013,2
snf11_nhp6a_2,0.7343384036698029,0.7174881481081629,2
sus1_med4_2,0.7435764428157317,0.6045493703788876,2
nut2_tdh3_2,0.6962365346274619,0.6648116637861795,2
rpd3_dpd4_2,0.6464643971083803,0.4581803025475736,2
ies5_hhf2_2,0.4876010402142845,0.6208277043101265,2
nhp10_spp1_2,0.2021627414022826,0.5474539370189021,2
ies5_lge1_2,0.4801294027875031,0.5912874394154068,2
btt1_med7_2,0.466229551177705,0.5134979430970452,2
gapdh_dpd4_2,0.1616149290134581,0.1946327472414172,2
lge1_sfh1_2,0.6236430788947229,0.647741773590307,2
arp6_nut2_2,0.5780897869936306,0.535188116030303,2
ldb7_ldb7_2,0.6668760681723478,0.6056158230776281,2
vp16_med7_2,0.8978514373355083,0.8868690607739803,2
spp1_htl1_2,0.3295584112438888,0.45813962292185395,2
pyk1_hhf2_2,0.2217329504576782,0.20292251564715932,2
hst2_arp6_2,0.1998709488498078,0.2011145386052337,2
pyk2_rtt102_2,0.2024866811647543,0.29794627594199535,2
hhf2_DAM_2,0.177373925667621,0.215636433486527,2
hos2_ldb7_2,0.6521624284166954,0.5087269257693946,2
ada2_mig1_2,0.6589775095765402,0.34902585185366625,2
cac2_pyk2_2,0.3925511242426067,0.4145108140413208,2
hos2_lge1_2,0.6988849846316562,0.4456123002781408,2
gcn5_eaf5_2,0.4864035360356586,0.5890243728416839,2
tdh3_arp6_2,0.1925228489099446,0.191156861492245,2
btt1_DAM_2,0.4302067235986366,0.49905949632989255,2
arp9_nhp10_2,0.2918924197256952,0.41936849613994276,2
arp6_ldb7_2,0.5536052405403455,0.4222533623201328,2
gcn5_sfh1_2,0.4491445512247576,0.42677530519585344,2
hhf2_gapdh_2,0.1765828758243091,0.3332281541683754,2
empty_swd3_2,0.3199891603290492,0.29146561304124746,2
swd3_ldb7_2,0.6842776152565113,0.5082542407064501,2
htl1_swc5_2,0.5447509504454966,0.5633128891795793,2
med7_srb7_2,0.6262404825160734,0.5992655569863589,2
empty_eaf3_2,0.3054018684833294,0.3025427737471423,2
nhp10_swd3_2,0.1946131348274901,0.4178311515189173,2
sus1_gapdh_2,0.7279755186743175,0.5569879490170475,2
hos1_dpd4_2,0.5510259937723448,0.4430425035593447,2
sus1_empty_2,0.6783667029711862,0.4624053643016764,2
