,flow_seq_score,flow_seq_score_pred,context
med4_hhf2_3,0.5488127770495452,0.6027908996071126,3
eaf5_dpd4_3,0.3258191761187905,0.3877569833890982,3
nut2_bre2_3,0.4917976504225005,0.48640757627998477,3
eaf5_nhp10_3,0.2245767275547938,0.3706561648783191,3
rpd3_empty_3,0.410918492385878,0.4080310064221372,3
cac2_hos1_3,0.3741992444633245,0.29852895407308244,3
bre2_hos2_3,0.3049098258110597,0.314908125985829,3
snf11_spp1_3,0.5415263920055706,0.5320492053729453,3
pyk1_sir2_3,0.4337564043149585,0.28811032073276,3
sir2_pyk2_3,0.2940890582634022,0.3017715993481106,3
vps71_rtt102_3,0.2877934473017985,0.3416840721941026,3
vps71_pyk2_3,0.2547565169287279,0.27108643509256164,3
pyk1_med7_3,0.425569269358283,0.41293105010208464,3
vp16_gapdh_3,0.5179939628355669,0.45159824337192417,3
arp6_lge1_3,0.3823590885450429,0.3192386218339098,3
swc5_lge1_3,0.3015157665421172,0.2949888359801246,3
nut2_tdh3_3,0.3461732060686696,0.32055320446408975,3
sir2_pyk1_3,0.3473571583249348,0.29320476514883775,3
vps71_srb7_3,0.3177850658310111,0.3062070989883605,3
hos2_pyk1_3,0.2814262012262295,0.33404921254243597,3
hos1_ies5_3,0.3028188656415165,0.259502652430197,3
snf11_hat1_3,0.54596904117406,0.5121814115226894,3
bre2_gapdh_3,0.2775927995809144,0.2762395576471783,3
spp1_btt1_3,0.3331805515483248,0.3259777984807586,3
sus1_snf11_3,0.5855988086475721,0.5821946045008053,3
hos1_med7_3,0.422202106956377,0.4270438235837982,3
vp16_lge1_3,0.7504486266778057,0.6338898863726166,3
nhp6a_mig1_3,0.1602888856128754,0.17969459132142518,3
snf11_med4_3,0.6001287616039195,0.5782621287834879,3
spp1_htl1_3,0.3948849441807217,0.37221799426444835,3
cac2_empty_3,0.27566690895342,0.31401157507725125,3
sus1_empty_3,0.5053954754987529,0.5193975311022351,3
esa1_sus1_3,0.4613413821417526,0.4863626885992137,3
rpd3_snf11_3,0.5085718946096895,0.5262278891729271,3
swd3_DAM_3,0.4190969424725154,0.38105985028128236,3
eaf5_srb7_3,0.4596267919614946,0.5171610657966144,3
swd3_nhp6a_3,0.4526688018817536,0.3797215232871271,3
med7_sus1_3,0.5084067834469439,0.4967945300034182,3
hat1_mig1_3,0.3314586952535649,0.24168041479716762,3
empty_btt1_3,0.2935615910620222,0.31287315696033013,3
eaf5_ies5_3,0.3124263413901024,0.35103721230094415,3
hmt2_nut2_3,0.2954040889426881,0.3119991486363258,3
ies5_pyk2_3,0.3196742712280455,0.3431794546918078,3
dpd4_sir2_3,0.1317251632186356,0.3171666036807744,3
empty_pyk2_3,0.2723847551619624,0.3101944649967605,3
esa1_med4_3,0.515506686252116,0.5472767418408006,3
ldb7_sfh1_3,0.4171374723468189,0.5164169454969921,3
med7_hst2_3,0.441839923580436,0.34629666878035364,3
bre2_DAM_3,0.2083487930468999,0.31491053083764287,3
btt1_dpd4_3,0.2383603851664466,0.2742044927801394,3
dpd4_rtt102_3,0.2757870720420411,0.2807811452159032,3
sus1_eaf3_3,0.4581240291366762,0.5516394659873908,3
med7_ldb7_3,0.4749382377824198,0.4686920747473927,3
sus1_pyk2_3,0.3450966730087295,0.31839707994338334,3
gapdh_pyk1_3,0.233927044562367,0.21380730191533556,3
gapdh_nut2_3,0.2465384673646919,0.303176567762148,3
cac2_hst2_3,0.2884112246610704,0.24938367249868496,3
pyk2_arp9_3,0.239486570540499,0.3421253881062731,3
hhf2_med7_3,0.3039625482181869,0.34604386120542274,3
sus1_sfh1_3,0.557092438991826,0.5623330651641467,3
ies5_med7_3,0.4314166805087424,0.4616923221931539,3
gapdh_vps71_3,0.2054660689315721,0.26078972476231177,3
pyk1_ada2_3,0.3927215438467035,0.36850549374684816,3
