,flow_seq_score,flow_seq_score_pred,context
gapdh_lge1_2,0.1694455230097405,0.22771568100021372,2
empty_snf11_2,0.3510572238647252,0.5733566076530814,2
htl1_tdh3_2,0.5260705441496278,0.4541061563389989,2
btt1_hat2_2,0.4593049988505934,0.3915075370704769,2
nut2_hat1_2,0.7207321051323565,0.6043624215408446,2
srb7_med7_2,0.5850365690210697,0.5274671407628974,2
snf11_nhp6a_2,0.7343384036698029,0.6043624215408446,2
sus1_med4_2,0.7435764428157317,0.6043624215408446,2
nut2_tdh3_2,0.6962365346274619,0.6043624215408446,2
rpd3_dpd4_2,0.6464643971083803,0.6248917087752077,2
ies5_hhf2_2,0.4876010402142845,0.4541061563389989,2
nhp10_spp1_2,0.2021627414022826,0.32971948507656285,2
ies5_lge1_2,0.4801294027875031,0.4541061563389989,2
btt1_med7_2,0.466229551177705,0.3915075370704769,2
gapdh_dpd4_2,0.1616149290134581,0.22771568100021372,2
lge1_sfh1_2,0.6236430788947229,0.6248917087752077,2
arp6_nut2_2,0.5780897869936306,0.3915075370704769,2
ldb7_ldb7_2,0.6668760681723478,0.3915075370704769,2
vp16_med7_2,0.8978514373355083,0.8222201682535233,2
spp1_htl1_2,0.3295584112438888,0.2910548750231868,2
pyk1_hhf2_2,0.2217329504576782,0.2910548750231868,2
hst2_arp6_2,0.1998709488498078,0.2910548750231868,2
pyk2_rtt102_2,0.2024866811647543,0.2910548750231868,2
hhf2_DAM_2,0.177373925667621,0.22771568100021372,2
hos2_ldb7_2,0.6521624284166954,0.6824868514706418,2
ada2_mig1_2,0.6589775095765402,0.6736690536899764,2
cac2_pyk2_2,0.3925511242426067,0.46039016617089834,2
hos2_lge1_2,0.6988849846316562,0.6824868514706418,2
gcn5_eaf5_2,0.4864035360356586,0.4541061563389989,2
tdh3_arp6_2,0.1925228489099446,0.22771568100021372,2
btt1_DAM_2,0.4302067235986366,0.3915075370704769,2
arp9_nhp10_2,0.2918924197256952,0.2910548750231868,2
arp6_ldb7_2,0.5536052405403455,0.3915075370704769,2
gcn5_sfh1_2,0.4491445512247576,0.4541061563389989,2
hhf2_gapdh_2,0.1765828758243091,0.22771568100021372,2
empty_swd3_2,0.3199891603290492,0.32971948507656285,2
swd3_ldb7_2,0.6842776152565113,0.6824868514706418,2
htl1_swc5_2,0.5447509504454966,0.4541061563389989,2
med7_srb7_2,0.6262404825160734,0.5274671407628974,2
empty_eaf3_2,0.3054018684833294,0.32971948507656285,2
nhp10_swd3_2,0.1946131348274901,0.32971948507656285,2
sus1_gapdh_2,0.7279755186743175,0.6043624215408446,2
hos1_dpd4_2,0.5510259937723448,0.3915075370704769,2
sus1_empty_2,0.6783667029711862,0.6043624215408446,2
arp6_med4_2,0.5851645635070221,0.3915075370704769,2
snf11_pyk2_2,0.7384607276111486,0.6043624215408446,2
lge1_dpd4_2,0.6497935843333165,0.6248917087752077,2
arp9_spp1_2,0.3174293540125817,0.2910548750231868,2
rtt102_sfh1_2,0.5144394951054442,0.4541061563389989,2
swd3_lge1_2,0.7143845641250475,0.6824868514706418,2
btt1_mig1_2,0.3890761742780827,0.3915075370704769,2
bre2_arp6_2,0.4914771897778288,0.3915075370704769,2
empty_btt1_2,0.2836754185838041,0.32971948507656285,2
esa1_eaf5_2,0.602822922617932,0.5274671407628974,2
sir2_mig1_2,0.150757341150077,0.22771568100021372,2
eaf5_vps71_2,0.7162860443534824,0.6043624215408446,2
swc5_hmt2_2,0.437313061014045,0.32971948507656285,2
nut2_hmt2_2,0.7271870345373015,0.6043624215408446,2
tdh3_sir2_2,0.1517361401212203,0.22771568100021372,2
vps71_nut2_2,0.4918948027247219,0.32971948507656285,2
