,flow_seq_score,flow_seq_score_pred,context
nhp10_nhp10_1,0.2560637944710311,0.41917864315421394,1
eaf5_snf11_1,0.7377481172444879,0.6730591097207137,1
med7_gcn5_1,0.4754282911922562,0.45997580633079505,1
med7_ies5_1,0.2714006932645694,0.43716255790652436,1
dpd4_med4_1,0.2226161577990103,0.3971463613424264,1
lge1_gapdh_1,0.3832516087310076,0.4137859303478342,1
hhf2_nhp6a_1,0.2558101044964469,0.16788915362152412,1
htl1_tdh3_1,0.3180097177106117,0.4521227753418229,1
lge1_hos1_1,0.3387986486960556,0.5181733636661141,1
bre2_ldb7_1,0.4879696860726789,0.3273343096346677,1
dpd4_arp9_1,0.1772978523483367,0.3490308884478166,1
srb7_spp1_1,0.4244953397055661,0.5420708584379517,1
sfh1_cdc36_1,0.8275475853094667,0.7960699846095798,1
ada2_spp1_1,0.6769785084369183,0.48345354259687223,1
ies5_nhp6a_1,0.489335634029004,0.440275639590495,1
sus1_spp1_1,0.5985774943842951,0.5031933736964858,1
arp9_eaf3_1,0.2516752331900622,0.3195342974076629,1
mig1_spp1_1,0.1569159110368853,0.22418021457156723,1
nhp10_htl1_1,0.3374743316476302,0.4442049213489794,1
pyk2_gcn5_1,0.2471024062542043,0.3728478110294047,1
sus1_swc5_1,0.6324866742877457,0.5272158779449567,1
nhp10_hat1_1,0.2732429568419781,0.39475078287495347,1
empty_arp9_1,0.2180897134114992,0.29066210688545624,1
hat2_gcn5_1,0.2734601494100238,0.4144885262322342,1
DAM_lge1_1,0.2742032263994077,0.34403263017854524,1
pyk1_sfh1_1,0.2619640555162713,0.3259829317769869,1
hmt2_gapdh_1,0.2088710851418405,0.2716802771742506,1
hda1_hat2_1,0.2089725292370093,0.35246655591313836,1
vp16_spp1_1,0.8725808666610176,0.8905341590994196,1
arp9_rtt102_1,0.2427541642754463,0.33901576815181667,1
srb7_med7_1,0.6273188856046206,0.5854386121523367,1
mig1_mig1_1,0.1530979541129195,0.15235298011728826,1
hat2_cdc36_1,0.3473118049751699,0.4304370260479713,1
spp1_vps71_1,0.1978821240142884,0.31447072268156884,1
hat2_DAM_1,0.2403110812509176,0.3874302007603907,1
snf11_hst2_1,0.6889879607543445,0.5657055054642219,1
tdh3_spp1_1,0.1892584246618056,0.23273620557618546,1
vps71_srb7_1,0.2489340179931259,0.4620763934110377,1
hst2_nhp10_1,0.2663379625079356,0.312009924608712,1
hst2_nhp6a_1,0.2532478128816914,0.2847234017283098,1
pyk1_esa1_1,0.4052980277830389,0.28432897622438613,1
snf11_med7_1,0.7485872161521494,0.6671684900045127,1
htl1_arp6_1,0.394594123068936,0.47774413266536353,1
gcn5_eaf3_1,0.3362601988516659,0.32000714945338604,1
nhp6a_DAM_1,0.3809336189397617,0.18888474839656677,1
bre2_gcn5_1,0.4315773720942882,0.3377092985469021,1
hos2_nut2_1,0.5662102096477005,0.38321918569313507,1
med7_esa1_1,0.3800110994622329,0.4760198208630504,1
htl1_gapdh_1,0.3354943548569284,0.43725202200736657,1
