,flow_seq_score,flow_seq_score_pred,context
nhp6a_arp9_4,0.2192513097621792,0.25087216178184146,4
cac2_lge1_4,0.2769090283560168,0.29863655836875774,4
nut2_dpd4_4,0.2877608491568248,0.2893190978066117,4
btt1_DAM_4,0.4014389539892219,0.31499969247882365,4
hda1_hat1_4,0.3135975381754835,0.3115779554765848,4
ada2_ies5_4,0.2313217509759254,0.26443439697509574,4
hat2_hos2_4,0.379367104095195,0.322886935943947,4
nut2_eaf3_4,0.3475908883368631,0.3130970062272751,4
gapdh_hmt2_4,0.2248993892797664,0.24300362161483074,4
vp16_eaf3_4,0.3062458638263878,0.3437204857040632,4
pyk2_eaf3_4,0.3307178056025751,0.31553572009982495,4
srb7_htl1_4,0.4706199909220738,0.46746367915813125,4
hat1_sus1_4,0.4311916895408302,0.38683380765009917,4
srb7_rpd3_4,0.2905460434221518,0.28653500530100323,4
hhf2_lge1_4,0.2962123553048136,0.3039838682413382,4
spp1_vp16_4,0.6605001750950732,0.6582048712451538,4
htl1_hst2_4,0.2440249203340413,0.2710815098630718,4
hos1_sus1_4,0.4042011667197613,0.43162594296888296,4
swc5_DAM_4,0.3564284166008914,0.23997306708272606,4
pyk2_gcn5_4,0.4893971266279661,0.43609403839751515,4
nhp10_bre2_4,0.288981890432305,0.301372674948284,4
hos1_rpd3_4,0.3142696863071862,0.32447248711047627,4
btt1_srb7_4,0.3026000022587383,0.32909547568618924,4
gapdh_hat2_4,0.2154316356335234,0.2854029680379094,4
eaf3_empty_4,0.3117590556951472,0.3045969477167074,4
rtt102_hat1_4,0.2806842469159312,0.30428603038466134,4
nhp10_pyk1_4,0.3001216573231526,0.2879573100428444,4
vps71_nhp6a_4,0.3667338692591606,0.3566089157528648,4
pyk1_sir2_4,0.4554149786334069,0.3260627629671141,4
nhp6a_rtt102_4,0.3176545429920122,0.31595455450934773,4
vp16_cac2_4,0.4215562998055064,0.35573170048009745,4
med4_snf11_4,0.7997445985460435,0.7387847497058511,4
med7_sfh1_4,0.4528141476509954,0.44379254989550354,4
med4_vp16_4,0.6148125055118734,0.6611774281425821,4
hmt2_empty_4,0.3139053002349371,0.3089436354759629,4
pyk1_med4_4,0.5470324636112744,0.5039158139206646,4
mig1_ies5_4,0.2976392956164607,0.26502912786932864,4
sir2_gcn5_4,0.3704840759721824,0.3863086685548738,4
hos1_hos2_4,0.2929867945210257,0.33468313648831755,4
rpd3_med7_4,0.4060118133632436,0.4348026762350219,4
hos2_hat1_4,0.3029875836521332,0.2983569660947205,4
mig1_cdc36_4,0.2783597988111326,0.4011473325293868,4
dpd4_gcn5_4,0.4774523994587979,0.4322823965686105,4
sfh1_gcn5_4,0.4484739793080167,0.4102795011059822,4
htl1_rpd3_4,0.277071316335408,0.2941591615631861,4
hat1_DAM_4,0.3206320245793903,0.3160620850993284,4
hst2_spp1_4,0.3361891008262821,0.3735125190912239,4
bre2_tdh3_4,0.2484421370840464,0.29786824764398034,4
dpd4_bre2_4,0.2674633091634184,0.31602612124783797,4
gapdh_hat1_4,0.2645935693054688,0.3029631104322639,4
sir2_rpd3_4,0.2647130472644866,0.2737644686957268,4
rpd3_vp16_4,0.557931294790891,0.6566253725466769,4
gcn5_nut2_4,0.3871581060641976,0.3753471429326962,4
hat1_dpd4_4,0.2601767854324782,0.25077321224755555,4
btt1_nhp10_4,0.2717968491937532,0.23526980012015397,4
ada2_med7_4,0.4303173479696482,0.40005838128492605,4
dpd4_ldb7_4,0.4794334536997647,0.42444278627484006,4
nhp10_hat1_4,0.3066979330811581,0.32476622425253354,4
arp9_mig1_4,0.3277481302437358,0.2504539327824125,4
eaf3_ada2_4,0.4133536158348486,0.40214059354171394,4
dpd4_sus1_4,0.4430457157493197,0.3703585179512179,4
nhp6a_sfh1_4,0.3295021600536991,0.3577717077074942,4
hst2_rtt102_4,0.3268882072438078,0.38581032052217074,4
mig1_dpd4_4,0.2257750800108801,0.23721117664280006,4
vp16_gapdh_4,0.326283133700923,0.3119105678015788,4
ies5_srb7_4,0.3674342353144684,0.3585601805722154,4
hat2_tdh3_4,0.2019797085503512,0.21568877107247603,4
sfh1_rtt102_4,0.3591141881368255,0.37586512570796526,4
med4_med4_4,0.5820163423155517,0.5559033932607966,4
srb7_med7_4,0.4653626746003933,0.4553751069661016,4
arp9_snf11_4,0.7828681763592336,0.7396075732778575,4
med7_DAM_4,0.3350979621011059,0.3406568331572673,4
bre2_gapdh_4,0.2610965524358786,0.26503057942206915,4
hst2_sfh1_4,0.4085078166091013,0.4086319590072477,4
mig1_tdh3_4,0.3599957609158394,0.2274634773611938,4
ada2_nut2_4,0.3491594509310066,0.3704110442899271,4
mig1_ldb7_4,0.4428365982773614,0.4082071427178691,4
esa1_dpd4_4,0.2279734148758178,0.29746349340963074,4
pyk2_ada2_4,0.4349230721354029,0.41586437967478856,4
gapdh_nhp6a_4,0.3239559125148035,0.3576806178514612,4
spp1_cac2_4,0.3646193884873056,0.32124926156252553,4
hst2_srb7_4,0.3228807305241006,0.315880576083095,4
snf11_hos1_4,0.3592445008730496,0.33842203236671653,4
sir2_sfh1_4,0.3587028108845811,0.36940935924099555,4
esa1_empty_4,0.3252120092301457,0.3169194820420625,4
empty_ldb7_4,0.4689343018797233,0.41556454120477093,4
sfh1_vp16_4,0.5592435582210458,0.6380894526814488,4
btt1_pyk1_4,0.2596630255572175,0.2500758212272977,4
nut2_pyk2_4,0.2261945683386539,0.30195641197850287,4
vp16_arp6_4,0.2579435303974439,0.3477578347245271,4
btt1_esa1_4,0.3213699333559368,0.3353613809883239,4
btt1_hos2_4,0.3196900633332046,0.3209926110074292,4
hat2_snf11_4,0.7793060833530656,0.7131733208912682,4
hos1_vp16_4,0.7797612493460986,0.698803300542911,4
eaf5_swc5_4,0.3432367825558703,0.32905610379588024,4
dpd4_hat2_4,0.2593878009263779,0.28653375850218576,4
btt1_med7_4,0.4642656814467378,0.4499162267189363,4
rpd3_ldb7_4,0.5017244880955267,0.4281137362047239,4
rpd3_bre2_4,0.252861141924787,0.31803115734144893,4
srb7_btt1_4,0.3750728003120287,0.3608566415098064,4
rtt102_nut2_4,0.2938943915727912,0.35671741453505823,4
hat1_rtt102_4,0.3602793777863078,0.3622586118399276,4
esa1_rtt102_4,0.3988952246543597,0.38178000767628467,4
vp16_arp9_4,0.2915902029289116,0.35686536959366905,4
ies5_rtt102_4,0.4279525059832839,0.4015992792871069,4
btt1_sus1_4,0.4483875643477787,0.4296141127154499,4
pyk2_spp1_4,0.3536365396354266,0.3785476336545402,4
eaf5_empty_4,0.3594123257894475,0.3524716051785253,4
sir2_btt1_4,0.2570684879132933,0.31994311247455537,4
bre2_med4_4,0.5293423213642108,0.4602507974856995,4
ies5_cdc36_4,0.4945857114095039,0.47579961060014037,4
spp1_btt1_4,0.3398013865615656,0.333292739519573,4
ada2_tdh3_4,0.1880204803603778,0.2687711668101751,4
vps71_rpd3_4,0.2796756424869953,0.27822181561730397,4
pyk2_srb7_4,0.3574830161860182,0.31925793071480085,4
rpd3_med4_4,0.4909639509978244,0.4546077139452563,4
cac2_nhp10_4,0.2819456370581253,0.2633839002347479,4
ada2_snf11_4,0.7787454403311036,0.7285029963633649,4
cac2_gapdh_4,0.2583377779152551,0.2537040851585929,4
eaf5_hat1_4,0.3601701710425552,0.34970537922898104,4
swc5_med4_4,0.5401568062336009,0.4908521062072271,4
mig1_pyk2_4,0.1995407385840649,0.20519367055643348,4
ies5_hmt2_4,0.3348203752151037,0.29774422637357867,4
nhp10_snf11_4,0.6855952079481553,0.47619618097248334,4
hhf2_hos1_4,0.3331807288829773,0.32415994036702905,4
vps71_htl1_4,0.4890757886157539,0.43996346528281227,4
nhp10_rpd3_4,0.3678108919528129,0.34928695728356934,4
empty_pyk2_4,0.2560297482111738,0.317393140762704,4
eaf5_hat2_4,0.3351459207127656,0.3234870703107228,4
vps71_gapdh_4,0.2953437990476842,0.2801124989056415,4
swc5_lge1_4,0.2962480388635021,0.2968239825558673,4
hmt2_mig1_4,0.1599938894357309,0.280389763996617,4
nhp6a_tdh3_4,0.2041756935023101,0.23105456076652217,4
hos2_htl1_4,0.4356454531906858,0.44855546984780714,4
vp16_hst2_4,0.3263526937187501,0.32331759287816575,4
srb7_nut2_4,0.3902211055198789,0.3948155073734469,4
hat2_vp16_4,0.6823686241058615,0.6083643771063758,4
hmt2_ies5_4,0.2808972836851152,0.25560230848684634,4
mig1_ada2_4,0.3971808236135361,0.3836306474574873,4
hmt2_ada2_4,0.4266252767907943,0.4058348111053967,4
vp16_mig1_4,0.2239303567603408,0.30040591788160925,4
swd3_rpd3_4,0.2281680132753619,0.2975150046469847,4
nhp10_arp6_4,0.3280664924702253,0.31707870423914547,4
pyk2_med4_4,0.5854463263861507,0.5065197271173699,4
hmt2_rpd3_4,0.3523305353368034,0.269025882412298,4
gcn5_gapdh_4,0.2882315428036625,0.3029323587572246,4
sfh1_pyk2_4,0.3147819009262497,0.29966585059704387,4
hmt2_sus1_4,0.4172145578272397,0.4011413928670987,4
rpd3_nut2_4,0.3745982884319079,0.3545432158785161,4
cac2_vp16_4,0.6694284889598339,0.6286204284992267,4
lge1_htl1_4,0.4999703304110791,0.44703795711548233,4
mig1_arp9_4,0.1968124420747425,0.25225354774146025,4
hos2_ies5_4,0.3407848996972059,0.2677049753242036,4
mig1_btt1_4,0.3379891524733727,0.27633104263762465,4
pyk2_mig1_4,0.1768588339751577,0.31973999739563086,4
ada2_spp1_4,0.3540274672480166,0.31174497265702394,4
hst2_gcn5_4,0.4288551960720104,0.40619764257506114,4
hmt2_DAM_4,0.3214806737219299,0.3303469588265849,4
gapdh_sus1_4,0.4550037149080752,0.4008145079785493,4
snf11_arp9_4,0.2430970911326568,0.30017180709024005,4
hat2_swc5_4,0.3208463881463055,0.27859808521595875,4
vp16_sus1_4,0.4013026434464457,0.41514340655248433,4
mig1_eaf5_4,0.4428595672698353,0.3826225379895359,4
hst2_cdc36_4,0.396436178382616,0.42340553405249226,4
empty_arp9_4,0.2656482460231527,0.28713854670748856,4
hos1_cdc36_4,0.5125696879600471,0.44443035050420754,4
swd3_nut2_4,0.2699751612701552,0.34421633466417767,4
nhp6a_hat2_4,0.2108275147205083,0.23343417643370212,4
ada2_hhf2_4,0.2036196857236081,0.3031940146904283,4
spp1_srb7_4,0.3095572150003095,0.32356582373660364,4
med7_hos2_4,0.2912542083260642,0.2969881106701137,4
esa1_nhp10_4,0.2853883832005741,0.27397635751153887,4
cac2_bre2_4,0.3061433825114699,0.3001780330449661,4
snf11_htl1_4,0.4739548104777014,0.4438002749625402,4
