,y_train,y_pred_train
med4_sus1,0.8003008790742363,0.6101026049870171
sir2_htl1,0.2844706115833941,0.31293017462127776
nhp10_hmt2,0.2680541335738864,0.2597610280872578
lge1_med4,0.5894958082665598,0.38907407186914067
gapdh_pyk2,0.2072402706126724,0.2597610280872578
hst2_cdc36,0.1680850572240272,0.31293017462127776
hda1_cac2,0.2161546911795217,0.38907407186914067
med4_bre2,0.7819552897231209,0.6101026049870171
eaf5_spp1,0.6316078201188855,0.484101485758354
hhf2_hat2,0.250921754529475,0.31293017462127776
hos2_vp16,0.7179560713402497,0.31293017462127776
swd3_rpd3,0.5926046153401847,0.4992625670459359
hmt2_med7,0.2238883191366606,0.2597610280872578
ada2_tdh3,0.6254881239954445,0.38907407186914067
htl1_sus1,0.5528220353139106,0.3111680561857526
htl1_swd3,0.3611211493882155,0.38907407186914067
arp6_empty,0.3645549598712427,0.31293017462127776
nhp6a_DAM,0.3809336189397617,0.31293017462127776
snf11_bre2,0.6744899939059571,0.7120342468340736
btt1_ies5,0.219888643310266,0.38907407186914067
hat1_rtt102,0.3034682271658717,0.38907407186914067
swc5_gcn5,0.379414190141274,0.3111680561857526
vps71_ies5,0.2125498952832359,0.3158291733078743
rtt102_snf11,0.6333710874763956,0.6732625052529346
gapdh_nhp10,0.2154939114881537,0.38907407186914067
sfh1_esa1,0.8285958394123453,0.4455712858757031
srb7_eaf5,0.5838388299392914,0.484101485758354
tdh3_sir2,0.2573336502349894,0.2597610280872578
srb7_pyk1,0.3093614130963685,0.38907407186914067
gapdh_med4,0.2155219224562249,0.38907407186914067
hat1_eaf3,0.3016867669166833,0.38907407186914067
sus1_mig1,0.4509998960641532,0.2597610280872578
swd3_htl1,0.5932017884731859,0.5489921554426388
pyk2_btt1,0.2393130358316491,0.2597610280872578
snf11_med4,0.7593916959052346,0.7120342468340736
hmt2_spp1,0.2780847421428389,0.2597610280872578
srb7_snf11,0.6543373006340504,0.7120342468340736
tdh3_rpd3,0.2103080740867425,0.26758462628573243
nut2_mig1,0.3123399754706639,0.2597610280872578
nhp6a_nut2,0.3489997039134636,0.31293017462127776
sus1_tdh3,0.6096738074616623,0.38907407186914067
swc5_cac2,0.2335227291269055,0.38907407186914067
hos1_btt1,0.3481152607708674,0.38907407186914067
tdh3_pyk2,0.2135914787693209,0.2597610280872578
arp9_pyk1,0.2237532983643184,0.2597610280872578
eaf3_hat1,0.2566009142072124,0.484101485758354
nut2_ies5,0.3929694202084387,0.484101485758354
hos1_bre2,0.3079825538728427,0.38907407186914067
hos2_cac2,0.3128997107631923,0.38907407186914067
nhp6a_esa1,0.1827396156977489,0.3111680561857526
sir2_cac2,0.2219290376179035,0.31293017462127776
sir2_ies5,0.2232634914723091,0.31293017462127776
esa1_cdc36,0.4934416688376324,0.6101026049870171
med7_nut2,0.6862627073585656,0.484101485758354
hda1_spp1,0.3148960986252139,0.38907407186914067
tdh3_tdh3,0.1974327322230599,0.2597610280872578
sir2_arp9,0.1680599745767053,0.31293017462127776
cac2_arp9,0.2519604652606054,0.38907407186914067
med4_arp9,0.7820041224094826,0.484101485758354
bre2_hat1,0.282473616617383,0.31293017462127776
nhp10_hos2,0.2727397746795251,0.38907407186914067
btt1_arp6,0.2778287871146114,0.31293017462127776
swd3_ldb7,0.6714348398447565,0.6048370254265993
gapdh_eaf3,0.2333479961900952,0.31293017462127776
btt1_dpd4,0.2153142798016777,0.31293017462127776
ldb7_med4,0.7077815595885639,0.484101485758354
hda1_DAM,0.3075256389415421,0.38907407186914067
esa1_pyk2,0.3441739573357668,0.38907407186914067
arp6_sfh1,0.4720163933160627,0.35927718357887484
esa1_eaf3,0.4299470741517019,0.3158291733078743
vp16_eaf3,0.8634815460113694,0.83091322726325
esa1_swc5,0.4202325132656183,0.3111680561857526
snf11_ldb7,0.7399769700847791,0.31293017462127776
cac2_hhf2,0.2143566823757222,0.31293017462127776
nut2_lge1,0.5837135506744651,0.38907407186914067
hat2_mig1,0.183124672187504,0.2597610280872578
