,y_train,y_pred_train
med7_empty_4,0.2862228624913453,0.3298229457762978
srb7_bre2_3,0.3829841973181135,0.47240880128838114
med7_hat1_4,0.2743693011878727,0.37252190356320547
rtt102_lge1_3,0.404354426946411,0.37560324512229215
btt1_hat1_3,0.3183047579940771,0.34597857628411965
cac2_ies5_4,0.2357855968240747,0.32696122753486545
ldb7_hat2_1,0.5571193919759073,0.42868347625444425
eaf5_nhp6a_3,0.35614814837546,0.41503138003122153
pyk1_snf11_4,0.7219370970941341,0.6918182633152634
swc5_ies5_4,0.3580135635129721,0.32423146190152874
pyk1_arp9_3,0.3166533180606924,0.3245157349783856
vp16_esa1_2,0.8905471747078298,0.9547938421412843
gcn5_empty_1,0.3085696148885028,0.30065438093953034
ies5_med7_1,0.5935434104607566,0.47606244778361084
bre2_ada2_3,0.4173060881123026,0.3550599412760471
med7_mig1_1,0.1857270055989786,0.35308136720403294
nut2_nhp10_2,0.6888235677996808,0.6440787837912341
nut2_swd3_3,0.5230296695417156,0.4670690519498635
sus1_cac2_2,0.7204208942776721,0.6077201648970005
srb7_pyk2_3,0.2771933664787776,0.37357500072155236
bre2_nhp6a_4,0.3763669207663253,0.32007408779008895
htl1_ies5_4,0.2666835708704715,0.3178785140709275
eaf5_cac2_2,0.710835388078785,0.5853922310602133
vp16_med7_1,0.8605757159473717,0.9384922647289882
htl1_btt1_1,0.3954722168296561,0.5051938037643309
pyk1_hat1_2,0.1903460468585671,0.2539474316204453
swd3_eaf3_4,0.2718411951699239,0.32969015124985734
spp1_vps71_2,0.3439318694892094,0.37198940227202915
sus1_hmt2_2,0.7402898581597764,0.5628275106623368
hat2_empty_4,0.2724597217699223,0.27686403392979453
nhp10_pyk2_4,0.3528216642030359,0.28566345458522857
pyk2_hst2_1,0.2819848167204054,0.3545267837620818
spp1_mig1_4,0.1963900465403264,0.23842304460535946
pyk1_nut2_3,0.3183870051875912,0.32412614726001454
hmt2_srb7_1,0.2023026031031401,0.308672062101901
sir2_esa1_3,0.259505646255142,0.363500125898522
gcn5_rtt102_1,0.3144544453571718,0.33640016029195596
sir2_hat2_1,0.2118143188113238,0.34020608815207165
swd3_tdh3_4,0.2018655630916164,0.3019184524502778
empty_spp1_1,0.2307322371849517,0.2607162085473176
swc5_pyk1_4,0.2875771415264372,0.2593269480926095
