,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,flow_seq_score_rep_1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2,flow_seq_score_rep_2
tdh3_hat2,0.2350911293322675,0.25531552001378693,0.26698084259576205,0.1516786066939369,0.04175549478726881,0.028298110352388186,0.008249101852619728,0.01263119437196989,0.24153407541680647,0.2935211763317961,0.2874064810381042,0.20181190675148333,0.07189745448434054,0.05452449923536039,0.046646627555265566,0.018677813064144167,0.025514041539505695,0.23553128026760956
btt1_dpd4,0.19087009998143634,0.30079210509982895,0.22031855352614635,0.12269684753193941,0.07658520977314527,0.05186139174594407,0.014114885246801033,0.022760907094758524,0.27416903053062247,0.32037509598582226,0.3420143690813434,0.17357018747857247,0.05114238706497906,0.04773500866310068,0.03565224833851295,0.01263119871716086,0.016879504670508257,0.20081812951070227
rtt102_dpd4,0.12954908767317028,0.21632941348098036,0.3210870692279478,0.1936407505396469,0.0829176750874644,0.033790618119748046,0.008915107430211861,0.013770278440830354,0.29856174116735684,0.2295790188050885,0.4304555403567436,0.18393154676097365,0.07787964743453744,0.035586545494272974,0.02338919151504463,0.008317509824948156,0.01086099980839111,0.20245453904900643
dpd4_dpd4,0.24921103094051655,0.32575493561768043,0.20428484726915305,0.09978454434655366,0.05473222868419992,0.036520539656678015,0.011130927373563644,0.01858094611165484,0.233151723319829,0.33347228753239627,0.2655763989606271,0.22368352148706494,0.06988695691373699,0.04145224603329934,0.0347133434392689,0.013721516404801855,0.01749372922880455,0.20953788814799323
rtt102_hat2,0.03584433510083939,0.0779560850562081,0.23143399881180715,0.44735164698596297,0.19617919472554518,0.006439491806189444,0.0019079329981726365,0.0028873145152750503,0.3902074373095428,0.10175771438974063,0.1157581960580569,0.21800475248251278,0.1954329413882667,0.19314553880401536,0.09153576937324742,0.034814674435324246,0.049550413068835876,0.4177240664805682
tdh3_hat1,0.21500027233730098,0.2720604171417759,0.2822768470459239,0.13539894257020615,0.04539214546940964,0.027910720337772463,0.008209669505763843,0.013750985591847101,0.24420686266975078,0.2785588945852026,0.2724007945439697,0.25293029804961825,0.07266040504451586,0.05425825091107386,0.04046133405264778,0.012856261129669408,0.015873761683302356,0.22911945403506012
swc5_sus1,0.02934085687415112,0.05607620317560176,0.05965074635517732,0.13522517621869592,0.20149812175073215,0.46451728279447835,0.05087843685191458,0.0028131759792487682,0.5763707112119419,0.13925167599006247,0.14327405302476318,0.16245524351721882,0.14103554692518466,0.15629333589797462,0.13644799505661978,0.05102804082469963,0.07021410876347682,0.4280530722860411
tdh3_snf11,0.04045893631894955,0.042593503434247657,0.12218487288273171,0.27386065554582006,0.34164303785877,0.09102525346088222,0.01256875539657123,0.0756649851020276,0.505044437524326,0.039249815920563536,0.045536029107661434,0.1454106180964333,0.2370357415401417,0.41035783593748826,0.08653603803734722,0.016324692169387763,0.019549229190976753,0.47948125445868656
tdh3_hmt2,0.2651744623313888,0.2886051330976978,0.2463565230718706,0.10278114460110688,0.04510681426510594,0.03004881565489499,0.008428817633645173,0.0134982893442899,0.22362769708450841,0.3636471936642935,0.2948316820291415,0.21699339146512556,0.04946594143007759,0.028606889981476438,0.024703555429784575,0.00982827044145611,0.011923075558644598,0.17965611112624327
tdh3_ies5,0.2981195224989679,0.30509767977489516,0.20927890951508707,0.0939749459054944,0.051120829341012586,0.02338761298542576,0.007138949713754611,0.01188155026536254,0.20757232413611387,0.40436159435659075,0.3706061512262777,0.1465354609908595,0.0339874496390691,0.017018739208857894,0.014408568051262038,0.005772858237438573,0.0073091782896444754,0.14165123095272694
dpd4_cac2,0.4567434053285184,0.36007486917960857,0.12475176233689353,0.02266372960552649,0.015483011524728385,0.01121406584996558,0.003384697434790252,0.005684458739968805,0.12223876482960566,0.24031701834050623,0.23876354520896803,0.28448300240307434,0.07501470003074986,0.06403502169065815,0.05570267371693018,0.01953397349365582,0.022150065115457487,0.2628116288892553
hat2_hmt2,0.17228776754645841,0.14974867545480974,0.1465057756098709,0.15359049440562103,0.15202959023404633,0.1261267403365662,0.03998385495884593,0.059727101453781385,0.40003951606285376,0.1421917117933536,0.14474265042714585,0.1527263946977002,0.1488417924983909,0.14098431070625558,0.14192197785616734,0.05367846735288104,0.0749126946681054,0.43096108803108596
tdh3_vp16,0.04119835435407653,0.04352195717110958,0.07918083693087649,0.16255492235673583,0.3443248327612482,0.2737112823353765,0.013417610550466913,0.042090203540109915,0.5443630327012167,0.042710775532855724,0.048385172367611376,0.0858760232960197,0.12649703242090005,0.37649418267487517,0.2816017234767542,0.0179032467823979,0.020531843448585805,0.5378222927343016
htl1_swc5,0.1559931617877713,0.14403421003777603,0.15046242372129803,0.15850176455078505,0.1530654435966736,0.131101770255076,0.042221797049700804,0.06461942900091931,0.4134145374427774,0.01820827575858376,0.09616319707447435,0.15237277002814184,0.6568268984349906,0.05846716569468879,0.009993708650310977,0.00346029339772476,0.004507690961084942,0.38679174793999754
srb7_med4,0.06979637949013237,0.06374983862891577,0.07192496196876148,0.07371047423292473,0.11902368083615057,0.20302912748783808,0.028545583684365848,0.37021995367091115,0.6689692462645112,0.029484698209078963,0.0299116645034633,0.03169099519174017,0.03375680358944137,0.08890918073507806,0.36285644813171936,0.25052842458025054,0.17286178505922828,0.7253837245928969
tdh3_nut2,0.1402661052950885,0.22854330005357923,0.3307021071664247,0.1875201226639709,0.06582840347721156,0.02665835325383993,0.007881744746949262,0.012599863342935988,0.2835146820626621,0.2538833799532578,0.27339264784588446,0.285200081911791,0.09694350508889091,0.042191841121032005,0.026179725301528903,0.009877963721129288,0.012330855056485556,0.2256961550928695
tdh3_tdh3,0.2670590188946611,0.32320246295048466,0.2372145934054,0.09735704963065502,0.03683231882637915,0.021071935485460155,0.006430002367095,0.01083261843986494,0.20811429923824165,0.3143782093715858,0.3389662255925052,0.19259957863723257,0.046342597645872056,0.041251798291476405,0.035274054650678996,0.013856441046617816,0.017331094764031205,0.20128956455025893
tdh3_sfh1,0.12641058428895172,0.18509742069940216,0.29332233515148953,0.2489604650727512,0.0917757236051729,0.030282127525997196,0.008988995753735643,0.015162347902499635,0.31388677544446053,0.2231443608979481,0.24804978459306026,0.2811070575797644,0.1158463393871368,0.06702979703911917,0.03427094308996362,0.013297165305895005,0.01725455210711262,0.25683452544363605
tdh3_med4,0.04413567837188149,0.05950173567864002,0.1459482142756356,0.29312427276985875,0.36778501738985114,0.06117890610608334,0.010031636788845666,0.018294538619204097,0.45657959624240163,0.05653281922434687,0.07411550805710897,0.16683538616919857,0.2459194428052444,0.3563793250225299,0.06531154224502674,0.015105014827055932,0.01980096164948873,0.446693777233607
med4_dpd4,0.05719614890907733,0.05793653969645423,0.062070173870325505,0.09014592805331266,0.33328241119869434,0.36505229753261004,0.019657631206762907,0.014658869532762988,0.5473519540035412,0.05006873183078586,0.054321453643439176,0.08126786222828965,0.12387815866231772,0.3751338898181435,0.2684821238166732,0.023070028906591232,0.023777751093759597,0.5337574662198251
srb7_gapdh,0.15659686516953047,0.38350446392485266,0.22232571578539226,0.0887932354700708,0.06853241902939038,0.04457511835683116,0.013652643377527026,0.022019538886405243,0.26108478603965224,0.4659663287896766,0.35754137633070704,0.07885920493009933,0.030227996858109132,0.026984803570374236,0.021663280475223135,0.008270517144447218,0.010486491901363401,0.13503256279986753
tdh3_rpd3,0.1903354200873112,0.26927285021575514,0.33191388276820494,0.10495567974949467,0.04849591313931916,0.0317244985755258,0.008860979895953892,0.014440775568435265,0.25068930125576067,0.2510087784876749,0.31083519520963854,0.26449612849309656,0.06374985526270306,0.044241085894511895,0.03614068841074947,0.012868595275614207,0.016659672966011282,0.2260820122902143
btt1_mig1,0.2622085762537451,0.2852411225084992,0.19494365588859575,0.07657696661176859,0.07460836732918134,0.05770640931990797,0.0195336280747412,0.02918127401356073,0.2590422195115191,0.3296283139539233,0.32799278650847247,0.16371885368610406,0.0508173937818827,0.04692242551622071,0.04274497195356564,0.016414538884612317,0.02176071571521872,0.20858706862474924
gapdh_empty,0.25805144623078846,0.2941348394432201,0.24782032818424007,0.10199948257161837,0.050785656464075145,0.025408798108662648,0.007859111248079824,0.013940337749315445,0.2243853702371223,0.35440119363114553,0.2992528683963519,0.20310411122137642,0.05084093784124701,0.03299533933513876,0.031857214619930796,0.012128829088510906,0.01541950586629875,0.18999440719974448
tdh3_pyk1,0.24422065996955694,0.31258574048824084,0.2640238658538487,0.08399845904720188,0.04400663198818278,0.028081814413562587,0.008336630198296129,0.014746198041110284,0.22318680240509092,0.35304025505430653,0.321109664508175,0.19766825695786397,0.04539693026478958,0.030177978375614277,0.028108292744293932,0.01047549862223344,0.014023123472723296,0.18212931464066603
vp16_dpd4,0.09266172309426791,0.09943866170788357,0.09153270050808762,0.08601511148284759,0.09440596081916225,0.18400803343899028,0.10033315593033494,0.25160465301842583,0.600206416336456,0.08378477447593036,0.07721080915025441,0.08437001234954579,0.07799068118944742,0.0843833785102056,0.18105438233388021,0.09262642786669106,0.31857953412404505,0.6440776584566248
tdh3_hhf2,0.22565525989386634,0.2936120220735237,0.33462306304887934,0.10171336103590764,0.023119073463941032,0.01150667198136529,0.0042152709688974555,0.005555277533619332,0.21174092194147368,0.41905558018116584,0.2970506311329517,0.17433595389719958,0.037774092703100386,0.02997371796075525,0.02431319466888955,0.007813237990689476,0.009683591465248201,0.15931003291785642
dpd4_hat2,0.19615701540421976,0.3552864534736275,0.2991353111356814,0.045471046263031806,0.02480903948454521,0.025170496357331668,0.0421737660573438,0.011796871824218713,0.2358113647675026,0.2913437217648244,0.2829534328126814,0.22380840311395067,0.06447885652013859,0.048072350418008315,0.05039616760897365,0.017367023803548032,0.021580043957874894,0.23193421412061604
dpd4_hmt2,0.2917043857126185,0.311794239338731,0.24026674923474425,0.060014375483088064,0.04577044733066321,0.02766989542889513,0.008744752155049424,0.014035155316210475,0.20635953298119744,0.305592293875109,0.23813509798221327,0.26372695183264955,0.06089625590019645,0.05348873285432368,0.04355065861279037,0.0161076476135646,0.018502361329153,0.22944977268782954
dpd4_lge1,0.22390299141098624,0.3246569710691567,0.21861737023199204,0.11421699154748581,0.060230434821444766,0.032342323203205695,0.0102152977798943,0.01581761993583441,0.23988445252965893,0.29284326966482804,0.26219538704610656,0.22495004016199385,0.07528338071878109,0.06325711026018996,0.0417085998382574,0.015971066514509802,0.023791145795333334,0.2374116384875538
sir2_dpd4,0.17800112892696443,0.20309350007395205,0.22576605624586535,0.19879483218106006,0.10472389914079958,0.0506990485174687,0.014897623820742853,0.024023911093147072,0.31156486697655583,0.2245026602662148,0.23750367566195635,0.223117990843238,0.1060172192804761,0.08855505107128685,0.06551258127608713,0.023225838445376384,0.03156498315536444,0.2919834769450361
dpd4_srb7,0.23288090944904483,0.28280927129981165,0.22085029955400765,0.11281772497901525,0.06678433804711262,0.04600955963836376,0.014158430968622977,0.02368946606402137,0.2587035777121471,0.170689393276128,0.16423924938831602,0.19274916439132536,0.3580317214170029,0.050227783060920954,0.03631584353612343,0.01270234405532785,0.015044500874855588,0.3125498089717475
srb7_mig1,0.39970352018643684,0.2672484258366425,0.1381373622538117,0.06586496509363272,0.058908643170755816,0.03894443540585823,0.012826699976726088,0.018365948076136045,0.1967138045329696,0.32973445449373556,0.22861887840901163,0.22819061201612217,0.0523517808968621,0.06040913681506324,0.05440044623671447,0.021455707392505997,0.024838983739984832,0.23690019344437105
srb7_snf11,0.07725207568775498,0.06919188548220712,0.08830835581431327,0.07793668249857078,0.1802827582272976,0.276278073551196,0.03856969872824188,0.19218047001041835,0.5941173611020137,0.06646297453812673,0.07042283810456314,0.07166376430198917,0.07233133019128411,0.2643815254465316,0.37191231793271323,0.04258290990797991,0.04024233957681213,0.5550036978882358
tdh3_bre2,0.2556410119443683,0.18375489245982435,0.2065982972870296,0.1365954085292024,0.0886885466346065,0.0697338653852029,0.022204329381507012,0.036783648378258954,0.3001246772889694,0.23715750593191426,0.28111620464829523,0.2150252658345142,0.08795341253335384,0.0641101107774257,0.06074961759016093,0.023102132755513146,0.03078574992882275,0.2699040787161044
tdh3_pyk2,0.22441516764361624,0.2743010939848371,0.29051914003728596,0.10991529177991315,0.044215380246245384,0.030077769321266296,0.010516431706605017,0.016039725280230847,0.24110175488452965,0.3252303530857625,0.31605438585892504,0.2320762908602813,0.049181850302037436,0.032705005596620644,0.02494628309723935,0.008538803729010086,0.011267027470123567,0.18762942443188638
tdh3_eaf3,0.14553881683983033,0.23440999124850997,0.32738765381516854,0.16223198022613197,0.07117173984495889,0.03536809513411198,0.009255543430194208,0.014636179461094016,0.28505645591663736,0.2797323213675271,0.26516127779571835,0.2515627881619554,0.09915970722677331,0.0461153568810405,0.030750485821172163,0.012266811538914488,0.015251251206898579,0.22633420858739267
rtt102_lge1,0.07808286224501713,0.05882015544992325,0.17750515775401565,0.41739952373366146,0.22784061956748466,0.024183052198341735,0.00655810713236113,0.009610521919195012,0.40070415394987396,0.07220212569410728,0.09376025897240975,0.2332050375311016,0.22552052170625106,0.3060287149469128,0.040456734632634966,0.013371834595313253,0.015454771921269228,0.4073635490178509
empty_dpd4,0.2101837409453652,0.27017306775132227,0.2096332302924924,0.12952550791985526,0.07940827807888494,0.05924282283318836,0.015315428786858747,0.02651792339203285,0.2813401878632481,0.31450522901106054,0.17164016324932413,0.25978348692697056,0.08182542028881379,0.08077950610647083,0.04913770145243502,0.01753666917904303,0.024791823785882048,0.2548932444618854
bre2_dpd4,0.2183177052505971,0.2825626899007394,0.1690853654099718,0.13011202805314573,0.08348302737052381,0.062375139250337,0.02073746764786684,0.03332657711681829,0.28779830804554707,0.2502395473013653,0.2344803369915685,0.21290654355843672,0.08807245367757623,0.08370774952400314,0.0689088299459883,0.02592450461926014,0.03576003438180163,0.28710760019361387
tdh3_swc5,0.19183300553812868,0.30226356386315867,0.2959987107135311,0.10760026442498531,0.05154735767503636,0.029179175602207487,0.00843005104207585,0.013147871140876498,0.24453749878785003,0.28438422360955573,0.29234447218581955,0.19292311082359012,0.06909734430761444,0.06002641184635065,0.05198247948516817,0.021251693449386384,0.027990264292514923,0.24413468318728704
nhp10_dpd4,0.17183831371302494,0.3030948512019442,0.27947430354611025,0.1324288857815841,0.05386687369683424,0.031240239821131815,0.010272111032413532,0.017784421206956922,0.259588917739299,0.2297662521856904,0.2579354621798112,0.2524635815127273,0.10550859122880372,0.06537477503800916,0.04729263849924602,0.018291067835758464,0.02336763151995363,0.26438150274202427
snf11_dpd4,0.06348433985014611,0.06884211568276875,0.10949493556175671,0.21126196545642248,0.37668592353943486,0.12996684922225765,0.016009537534302586,0.02425433315291081,0.47771905438868123,0.17372773846537654,0.0628759264264476,0.12150729561268574,0.13052467263830317,0.36171911306015464,0.10752945546632058,0.018704900596859312,0.023410897733852423,0.4225848504081532
tdh3_med7,0.04907971121983301,0.10074602782858344,0.24773556264574542,0.37719961185357653,0.16974730071337157,0.030906316089416495,0.009029983003610057,0.01555548664586344,0.38920072521772525,0.059792335368367026,0.1146325257806215,0.31764531062897644,0.30351216070133236,0.15157356830475496,0.02844446802325293,0.010541092965481207,0.013858538227213675,0.3670332239801769
med4_med4,0.11429485777637449,0.10766008344585004,0.10618498645359488,0.11447568377093446,0.14968338075062151,0.2679079818392578,0.06384194197760226,0.07595108398576443,0.5023485399472261,0.0938048055567706,0.08955376287538876,0.09853210079546522,0.09828889890973991,0.1452496735637595,0.31742884907586455,0.07724169674356665,0.07990021247944493,0.5389113240924878
tdh3_btt1,0.2174804266157551,0.2331478061496368,0.3261318504692881,0.11252958690114681,0.049015711462656826,0.03210903634714509,0.009780144338800268,0.019805437715570952,0.2538467464885435,0.3014793385819091,0.31843730077570465,0.23349233755978852,0.06079073074079974,0.03624520950844449,0.026932258525408575,0.0106719151814031,0.011950909126541832,0.19930345053610188
rtt102_gapdh,0.18769677295844936,0.23867284529991764,0.26320863824574586,0.15067093418726385,0.08418888297112771,0.04155116042582262,0.013419982726649645,0.020590783185023335,0.28375280528884084,0.3309735207111742,0.19144222529720817,0.258675308256748,0.09629869129630257,0.05259456819647983,0.03722330579273622,0.01461497820134175,0.018177402248009244,0.2298736289133325
gapdh_sfh1,0.21716023170810975,0.18810216467993585,0.25459473338231986,0.17077699188232323,0.07283513125411903,0.04787087382906635,0.010740911769989592,0.03791896149413628,0.2957422431903206,0.264157723354185,0.3502869237895006,0.18252474456973652,0.1269663407445623,0.03345928883737661,0.02307013646469785,0.009095139406808731,0.010439702833132386,0.21043886130120507
btt1_srb7,0.12062923292395596,0.2305400187962105,0.2556278351805189,0.2211169977406768,0.11966490163386424,0.03086653398324019,0.008002920247425849,0.013551559494107654,0.3115739138248922,0.12612410428584495,0.12417460630698163,0.29661842554889695,0.1888228211644044,0.15865751115286914,0.05792372537527243,0.020542873394210615,0.027135932771519815,0.3601910517359614
dpd4_gapdh,0.1866809816455403,0.23233514223175725,0.2019319697219707,0.11950091408007034,0.10604546732813443,0.08615052416924363,0.0256948133837181,0.04166018743956527,0.3279180723505616,0.22453073052053238,0.1974432973907814,0.20050582051896465,0.10226753703205492,0.09893583111204518,0.09205259630507653,0.03517633402171501,0.049087853098829924,0.33084811876007686
srb7_vp16,0.07180955929978336,0.06573391593905949,0.08059655274890895,0.08702492563322443,0.20702853099934207,0.31773051750121706,0.06290839541654052,0.10716760246192407,0.5760560142246737,0.03792447347062168,0.044564168331239544,0.04777871480997134,0.05213296861360418,0.16754716858273191,0.3135918403859892,0.042618272581923876,0.2938423932239182,0.692467824015977
btt1_cdc36,0.09393044012651067,0.0936120868339209,0.13006428754350713,0.24351900594798714,0.2780165071326043,0.09966972570441443,0.02349612268632583,0.0376918240247296,0.44279026301549257,0.11514705837347705,0.11884184186988403,0.15566163969598887,0.17088715099875149,0.1988045339698456,0.13073658284504364,0.048288125152695316,0.06163306709431406,0.4446982635627267
btt1_ies5,0.31086636622258695,0.2317372367836482,0.15674074339783944,0.12757907499428947,0.07964979904569978,0.05211676307064635,0.01579946228839969,0.025510554196890224,0.254358516172408,0.29362919019429,0.17086240563018418,0.1863832854429313,0.10962764579631608,0.09898808966822333,0.0812493045968257,0.026877218105976722,0.032382860565252664,0.29466487545066367
sfh1_dpd4,0.09229783797270631,0.07996123213889171,0.08114689541995693,0.08966870517863042,0.12288614079577088,0.3904980000349694,0.08833865575566487,0.05520253270340952,0.5531064807614976,0.12637011361266567,0.12371597141007948,0.14450558762032456,0.13949625470603985,0.15212980156789918,0.1797712023182313,0.060630657678973375,0.0733804110857866,0.45943399318656397
tdh3_cdc36,0.07403992705872275,0.131589692117119,0.2899616906340194,0.3051687476032829,0.12726217806846757,0.04156350217593462,0.01099107121776634,0.019423191124687506,0.36368490064685144,0.10344139289843697,0.17341005934269924,0.30755026176827865,0.22963592444252323,0.095982407981022,0.049659252260156515,0.016515023481776542,0.02380567782510693,0.3393391621568721
htl1_dpd4,0.15056111981963846,0.22626135970811992,0.22821937632310169,0.18803667797235982,0.10296803181968175,0.059925812863747235,0.016615399018314717,0.027412222475036444,0.32141275561485844,0.24045683255154185,0.31545735939469255,0.227219550949805,0.08176505575968193,0.06305477653988703,0.038378021578009194,0.014472142536570701,0.01919626068981174,0.24007250323872126
gapdh_lge1,0.21509149366350686,0.25293752419368926,0.24842857372452196,0.11482666849947326,0.10252106928714967,0.0432173988284377,0.009185271850212387,0.013791999953008774,0.267443082743468,0.2825542478125042,0.33006897221216375,0.1938114476232207,0.0714375532351476,0.04756434065713654,0.03957752866781984,0.015604933685131623,0.019380976106875617,0.2213494239986589
nut2_dpd4,0.13336216420031072,0.18039987069764918,0.21208249501458093,0.18660022207033206,0.14490635792560783,0.07834660363034336,0.025296336476659256,0.039005949984516564,0.365791949363361,0.19080968900934317,0.1361927147665191,0.24995607761013672,0.14283570234546902,0.1257963520765862,0.08158232731979775,0.03214705496709875,0.04068008190504927,0.3504788464380672
swc5_dpd4,0.19803476686243307,0.25059195326249917,0.19411757478096753,0.11948072290159707,0.10182514607774983,0.07805114844344868,0.023319801320830745,0.03457888635047392,0.3109709443479671,0.2489820185065542,0.1848373043187876,0.17977036054403697,0.09430790658774872,0.09735395856986853,0.09100045707478518,0.03183901925601071,0.07190897514220818,0.338016686622147
btt1_vp16,0.07922489616562202,0.07656252513547138,0.09725665231772704,0.10893630775098803,0.22706329189336028,0.24743533855315267,0.05179485672401408,0.11172613145966448,0.54802381056069,0.029590969648986488,0.037521165638948806,0.03816985555381126,0.06865193280842208,0.15013168519008446,0.2905076005195425,0.2045115513497708,0.18091523929043365,0.6951939145230783
btt1_gapdh,0.2070537204261495,0.2836970284474417,0.20661652212575538,0.1449962217018535,0.07665163549968411,0.04467101626610552,0.013306101726991646,0.023007753806018542,0.2718244640196938,0.2845996668419598,0.2372095952043272,0.23089068985467262,0.08092543943754726,0.06741796998515341,0.054286113428512986,0.018655615340949925,0.026014909906876854,0.2538439716719043
dpd4_med4,0.06745335486348969,0.09714521860864367,0.13029174062943613,0.24282094349262734,0.3239613413296802,0.10776911212705895,0.009261781474098422,0.021296507474965715,0.4465040996383949,0.09627482136921131,0.09374230522756738,0.15988512076524888,0.19072498924797807,0.3156030574018351,0.10335948085680795,0.01767639472644593,0.02273383040490528,0.432870332798056
hmt2_dpd4,0.24604284680217436,0.31960426314569795,0.22684034501329978,0.1111197040874392,0.04281956381132771,0.028492987836107556,0.009288905104744657,0.01579138419920877,0.22666576855477044,0.3701951137667736,0.2804648757905919,0.18809112318190555,0.059618244863868415,0.04463646759020101,0.029515647019947522,0.01147517689400934,0.01600335089270261,0.1917857828313606
tdh3_nhp6a,0.2984568671681571,0.3501899683330385,0.19939992294928846,0.0726848626180599,0.03154210222341216,0.027360195195465696,0.00749917511514172,0.012866906397436446,0.19501102606138251,0.43406550127992893,0.3069597377029684,0.17478274738615315,0.037241971574983025,0.017206259762046962,0.01662716272108525,0.005459227778415153,0.007657391794419,0.14379558701218023
tdh3_rtt102,0.15059570206873846,0.24074680550428146,0.3041745454048015,0.18866963870696893,0.050421134968893985,0.03458708528172799,0.01175065681598223,0.01905443124860545,0.2848013911935912,0.2608403545159241,0.2589809174040151,0.2893300779087282,0.09902230928557046,0.034893113011825745,0.029677667286867434,0.012634017094392304,0.014621543492676787,0.22868909951070202
dpd4_mig1,0.34424915209274876,0.3052288739355106,0.18267817153856117,0.05485315698111871,0.04842546295748604,0.03672900060441872,0.012198160223258859,0.015638021666897248,0.19930666511655154,0.3642606108299804,0.3486446064128413,0.20634548017194085,0.02236110620685411,0.021483517835458318,0.021431480048717113,0.006420153935493095,0.0090530445587148,0.16048608464095232
tdh3_cac2,0.20674169319705074,0.2851138945159672,0.28286583281333155,0.12483725433741519,0.04960674606140689,0.027551803379669563,0.007993128226331914,0.015289647468826892,0.24521851799123295,0.31777658079887766,0.291431865502716,0.21477785367920388,0.05664620467835064,0.040366413919716855,0.042854131204031636,0.014962467498030206,0.02118448271907299,0.21496124037384193
gapdh_gapdh,0.25330913360089485,0.3269559429079109,0.24614870864330704,0.09886678087236526,0.0314251361256937,0.025020280993726524,0.007347671130380317,0.01092634572572138,0.21246087130647992,0.4063322046947349,0.31363961194051665,0.15557193770816113,0.053455618213173614,0.025617502301612083,0.026512287671856354,0.008988703622393708,0.009882133847551482,0.16332699260418748
snf11_snf11,0.05826714270620326,0.0557049931235325,0.08481921122290179,0.0627639997592023,0.1808601742233458,0.4366273317822455,0.05360798859071904,0.0673491585918499,0.5876149731912595,0.045153658481531904,0.04747019322244396,0.050624845558668474,0.054071015224133205,0.19141831424304903,0.44128444769618425,0.13058596670402847,0.03939155886996064,0.6203264482541704
vp16_ies5,0.13583128539543735,0.13331415922353643,0.12949482307262847,0.1313141340745244,0.15477768639296224,0.20150149088369512,0.04898176739373921,0.06478465356347676,0.45146394098420917,0.12067952576705829,0.12145429908293429,0.1287572431924141,0.12327778972109817,0.14415862293163048,0.20536336743058695,0.0720727999231344,0.0842363519511434,0.4820492495296177
