,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,flow_seq_score_rep_1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,flow_seq_score_rep_2
med4_dpd4,0.05679168783342074,0.169031033423199,0.20945379580817328,0.23777412825287886,0.3194834049144064,0.007465949767921725,0.37378919689934514,0.09009166830731773,0.23430264076900942,0.2484168632805169,0.22268886624045908,0.201829915392682,0.002670046010014914,0.3171246939531747
rtt102_dpd4,0.07211322849396785,0.2101115433475956,0.23353653452153225,0.2509494485159816,0.23190683426475275,0.0013824108561698825,0.3377960498969236,0.09731515193040781,0.22497828999071126,0.2339911300582055,0.22189604683653902,0.2204479060404016,0.0013714751437347817,0.32104252721385995
btt1_med4,0.09361295203871324,0.22951384409515332,0.24174808282640228,0.2307152088296547,0.2034892456333594,0.0009206665767170993,0.31767370737913503,0.09342211338815702,0.2341998490870537,0.23945536320655791,0.20794074815125402,0.22285131454957594,0.0021306116174013732,0.319855876605606
btt1_dpd4,0.05754637266594668,0.19509656097018213,0.2294811600521501,0.2905440060691968,0.22608144227209756,0.001250457970426918,0.3480384226032282,0.09216049794730911,0.24591659924621895,0.24036198989288557,0.21397334128113304,0.20602470199042158,0.001562869642031966,0.31435339414960506
vp16_nhp6a,0.09327228670976535,0.22765821086559332,0.22206875827261985,0.22882802616792533,0.22563099995294333,0.0025417180311526864,0.3247874851260208,0.08532601572693482,0.22389990447885297,0.2273007676878687,0.24161609902321252,0.21900602125713892,0.0028511918259919345,0.32766139729753474
snf11_snf11,0.07331197549425843,0.23711033112486934,0.22482727349174103,0.25999226695115235,0.20353186465397566,0.0012262882840033112,0.32671436842824675,0.11780751686151913,0.28080805385068536,0.22148096202940074,0.19935419535175833,0.17965266398936103,0.0008966079172754202,0.2921323227869404
tdh3_lge1,0.09131752437872485,0.2138892210019913,0.23263345574872266,0.22267999271413855,0.23757113975327482,0.0019086664031478283,0.32957485738152725,0.04739764375328563,0.1353864414675266,0.18510637467683452,0.2572462270018688,0.3629910908089597,0.01187222229152493,0.39838047807432364
vp16_hat2,0.03875262558772523,0.10375140096458108,0.15208982306494476,0.23791081087114965,0.4463786535251723,0.021116685986426874,0.43039450339153473,0.07641730399661184,0.221646656854848,0.20063199061731365,0.22755443001263914,0.27239260830977496,0.0013570102088125678,0.3431327732015079
srb7_vp16,0.08206951427059594,0.21152432523960252,0.22349093346673926,0.24494322132636095,0.23657938811516033,0.0013926175815410207,0.33523092807435856,0.05681298011091667,0.21154181717097692,0.21732851086849003,0.22833834560251598,0.27645878867190377,0.009519557575196631,0.3549495454684433
btt1_vp16,0.08702765837224029,0.22248173946794475,0.22599895353022148,0.23733485841181837,0.225688685114959,0.0014681051028161644,0.32808278396253704,0.05420859770504771,0.18617495399438544,0.2628452711727973,0.24776532344920382,0.24664604803172188,0.002359805646843818,0.3505063838640997
dpd4_vp16,0.10639801451668215,0.25376800828316703,0.21191355423179245,0.2109879165984428,0.2153865391591477,0.001545967210767858,0.3114049798903586,0.07958589057282425,0.23662730766173906,0.22950029314497697,0.22705616435053622,0.22506974479106448,0.0021605994788589955,0.32683976622312205
sir2_dpd4,0.05834590024102546,0.23787964184215282,0.2191656342273161,0.26329460268295535,0.2201224107968754,0.0011918102096748128,0.33607763036878946,0.07738197618936223,0.22615748137804734,0.25768751133639656,0.2341650967360238,0.20406636010714338,0.0005415742530266953,0.32328587227894556
mig1_lge1,0.0548735341579908,0.23707871171085643,0.27476574073670257,0.24166996700735563,0.19148680588591052,0.00012524050118401317,0.3254562171794129,0.07974997642482642,0.19715621653828397,0.21593858733897894,0.2780019286440802,0.22736336776837304,0.001789923285457489,0.34020603780703745
rtt102_snf11,0.08375503702587936,0.25683057331462783,0.2120582650455738,0.26208198617540407,0.18412899074989617,0.0011451476886187395,0.3156335376249523,0.10200099099850027,0.2545844234135252,0.23119398206401923,0.20319646490543417,0.20767701477227535,0.001347123846245856,0.3091436372254567
snf11_srb7,0.07709588348341388,0.24770289509806553,0.22775272579179456,0.2356169542459348,0.21063296882209168,0.0011985725586995183,0.32265484964304614,0.06035725675416843,0.16607959041739204,0.2284695299360012,0.24263860203985127,0.2911887223542358,0.011266298498351344,0.3674315483310926
tdh3_med4,0.07668634363704893,0.2234393560572099,0.22904424258533626,0.2284740878130701,0.24033960608129265,0.002016363826042208,0.3340557640174963,0.08986673107868,0.21318835410709808,0.22335961280047362,0.24119439329153392,0.2302499033493394,0.002141005372875027,0.33074219997776855
btt1_snf11,0.07552439773645149,0.2481411198598137,0.22237921794123527,0.24317929967576982,0.2097085508366412,0.0010674139500883532,0.32380124683808575,0.10563155451941764,0.2833006209420369,0.19744853497168519,0.20227030524698938,0.21039948309097706,0.0009495012288936519,0.30447914930496456
eaf5_hat2,0.29698151815423346,0.25713065623043385,0.1813903293833641,0.22189518812382106,0.04229747208499197,0.00030483602315562976,0.20804442111776733,0.13507107263695622,0.2041854335879826,0.19822755885370097,0.25900673440956695,0.20196604117566674,0.001543159336126522,0.3133201022724836
vp16_lge1,0.08878603668164611,0.22051820807330477,0.22893132036185967,0.2438325006838231,0.21739942925752107,0.0005325049418454193,0.32601979894111494,0.10828510912294807,0.24899612670657256,0.20222440975151887,0.2220703455486436,0.21777038921365832,0.000653619656658471,0.3134293768562096
nhp10_snf11,0.2381362665651697,0.1918974105315164,0.20310093434213908,0.20663564428213393,0.1587285158918602,0.0015012283871805939,0.2657752025093629,0.07571325961166327,0.22607209311728116,0.24700954446655118,0.23535684146236896,0.21517657069110538,0.000671690651030005,0.3271752060652946
rtt102_srb7,0.07889960969061964,0.23664463988219214,0.2152052150583332,0.23281900585849652,0.23528618179087257,0.001145347719485884,0.33034050761932393,0.07512811130555272,0.22578238447899585,0.24872901251023494,0.20276262190844682,0.2458364004531959,0.0017614693435737947,0.33195446053649413
vp16_med7,0.024061402481432136,0.12184096901376854,0.16782322063548555,0.21886604246110364,0.4544280345643958,0.012980330843814447,0.42809990430638656,0.08910616596873785,0.2220849658453747,0.22901818332654975,0.2339860837381662,0.2242048401833986,0.0015997609377728784,0.32669967844791875
snf11_gapdh,0.07210322411653274,0.2155246757180765,0.23449677410518036,0.2706538990028476,0.20671956161637495,0.0005018654409878018,0.3322667849439169,0.09331538222268579,0.23147095001676715,0.23876267351096683,0.2467498819230175,0.1892023649974627,0.0004987473290998854,0.31550701992044333
vp16_snf11,0.07336664662661929,0.22917608616545135,0.2426434907689322,0.24091480624801,0.21269529215500535,0.0012036780359818051,0.32771529217818235,0.0669679397249486,0.1768794667133625,0.1775759432429169,0.2339238375445081,0.3329426915244953,0.011710121249768687,0.3748748911685064
eaf5_lge1,0.03185850554083345,0.11514608301550223,0.2007544438854637,0.22061648433525397,0.4180360367927147,0.013588446430231957,0.41694154330203004,0.09340026390519651,0.22778181041430887,0.23622146446649261,0.23529560194631044,0.2051341771072251,0.0021666821604665247,0.31964023777392264
rtt102_swc5,0.18786355717573958,0.26255156907010335,0.2207653169539631,0.19530064726252805,0.1329110837784243,0.000607825759241637,0.26066680123935987,0.1109606761206365,0.27347087799595965,0.1977748304453393,0.21795141698673579,0.19911079935481674,0.0007313990965119984,0.3032821403926675
med7_hmt2,0.3810970284552501,0.21931624915129935,0.08487633791441321,0.21020679018357685,0.10389146904596351,0.0006121252494970004,0.20547368542317077,0.11251501290310335,0.1778382362523369,0.22847097594164464,0.23093215312796084,0.2489456950206713,0.0012979267542830096,0.33283558019622983
dpd4_dpd4,0.05922801741039647,0.20697951478499724,0.23656880635917532,0.25745123571886835,0.23883257722869863,0.0009398484978640062,0.34464291229486677,0.09585054188786554,0.2118329272679796,0.24864160510136646,0.23052040242271898,0.2125234010857705,0.0006311222342987016,0.321989508607635
med4_DAM,0.08167606600558777,0.22404886335486496,0.22572815916361577,0.2267045240373496,0.23933085297494483,0.002511534463636987,0.3322142625731585,0.08067463615363961,0.2206404098698318,0.21633438332268123,0.24619510931112915,0.23306305745191958,0.003092403890798579,0.33422982195860756
nut2_dpd4,0.0715312532327474,0.22928097466829034,0.22668601626019413,0.25417439883481874,0.2168573892797188,0.0014699677242305889,0.33142222849045183,0.1366337216203406,0.31785144255224396,0.23744777732859412,0.18492236668483253,0.1227494676471966,0.00039522416679213854,0.26292686981238245
hmt2_hat1,0.07631496744511077,0.2535429886997682,0.23497100767624896,0.26501488612064067,0.16893727550876142,0.001218874549470153,0.3143390195995121,0.08842072008231608,0.21834995195066365,0.2275693476073286,0.23848854279636386,0.22539498097735264,0.001776456585975163,0.3284880689133855
vp16_empty,0.09449477861889054,0.22988348263979175,0.21022426949605352,0.24097163403859162,0.22235417081846337,0.0020716643882092733,0.32471741842322477,0.08275026096022016,0.23109097979654777,0.2193746507700854,0.24215309412175048,0.2227667217305232,0.0018642926208729635,0.3280982733897753
tdh3_gapdh,0.09221914034549925,0.21815957687520562,0.21625616464454023,0.232485659985964,0.23914663577803988,0.0017328223707510496,0.3304827915840132,0.09618775651265199,0.22892092012647283,0.2141205031606288,0.22358716646430077,0.23405958202540514,0.003124071710540696,0.32568315892785094
ada2_swc5,0.1006222317344123,0.31336744252283666,0.18959295945182306,0.24447367405359363,0.15120483098969753,0.0007388612476368206,0.2906411448263197,0.08650763140901302,0.28411592363929705,0.1994511464944184,0.202069622730529,0.2268295019159978,0.001026173810744589,0.3145251373624907
srb7_nut2,0.07786868747938247,0.25943001219522915,0.24336726937311218,0.2176348336883293,0.20098691437527777,0.00071228288866922,0.3152254462786998,0.08703412199128373,0.2615279389851404,0.1946629630698437,0.22456930935760436,0.22839801129460083,0.0038076553015270343,0.3224560164119542
htl1_dpd4,0.08205020812967141,0.18532223116504626,0.21946525115795457,0.28013004237216527,0.2318155532727586,0.0012167139024038844,0.34256980617150073,0.09110625890287023,0.26169779117277375,0.2245308406826417,0.20950779336148367,0.21024679600014595,0.0029105198800847866,0.3135460908605022
ada2_snf11,0.0809820305487325,0.20931099353104957,0.21639659809412434,0.2357156373564322,0.25556194807861166,0.002032792391049773,0.34023755086547003,0.11102404930422319,0.24551096767296032,0.23415302466444876,0.1981012169939915,0.2090790931251801,0.002131648239196107,0.3078707545257905
srb7_ies5,0.07042285827266714,0.4349294724626611,0.1842128429135495,0.1800841727837263,0.12991654544487474,0.00043410812252132387,0.2664920570047206,0.08915670655228564,0.2694699166202015,0.25377165905970217,0.2021170061135962,0.18477210392231627,0.0007126077318981935,0.30371652963273577
snf11_med4,0.06589836235918638,0.22898560720775113,0.2422898168747484,0.24942903723770266,0.2123287046351922,0.00106847168541921,0.33092993280546007,0.11868219132008748,0.2443403505023771,0.23469034204764758,0.23564173281122525,0.16590959886499956,0.0007357844536630109,0.29828050725138017
rtt102_hat2,0.09133321267234508,0.25348557545216593,0.22240075259948436,0.2265635504630808,0.2039949319504035,0.0022219768625202875,0.3150096205935132,0.07336511007053285,0.2354982893729634,0.2291311858061556,0.23200175324648978,0.22844008915661912,0.0015635723472393304,0.33019201986963104
snf11_empty,0.06911325544052743,0.24157645922040674,0.2352751702672027,0.26385849488664853,0.18865306565216158,0.0015235545330527828,0.32370461709838116,0.08228040891165776,0.26233944757399125,0.2565701094061719,0.2358865633130093,0.16052397835161092,0.0023994924435589266,0.3053189617070859
nut2_lge1,0.08885521788024056,0.22214250778449823,0.22442427266577925,0.2429102464866894,0.21999533640847257,0.0016724187743200746,0.3268664617259451,0.1108031949676055,0.23209599534972875,0.21643682162136005,0.20891799809135714,0.22963159558020582,0.002114394389742769,0.31726028387657956
rpd3_med7,0.23697955329204817,0.31316619391264705,0.17226873905221834,0.16150469547880567,0.11576560736772971,0.0003152108965510671,0.2295508917724535,0.1071932095620145,0.23047454304300322,0.20950850046765015,0.2558247220485859,0.19639275053807798,0.0006062743406683842,0.315081154854245
rtt102_med4,0.06642331544647469,0.22080814593571121,0.21869923007175837,0.2487843155781573,0.24373941546549602,0.0015455775024023457,0.3410350145982422,0.0793188666079691,0.2136420019144516,0.2470797052067921,0.2239031568965221,0.2344248251224896,0.0016314442517754335,0.33219534353806257
sfh1_dpd4,0.08730801064412337,0.23703088869081582,0.23692265655251232,0.21939092088436088,0.21686877080152395,0.002478752426663743,0.32127397282690534,0.029069337023272905,0.11224682611732012,0.1469128018679966,0.22298162828638518,0.4539284685787183,0.03486093812630697,0.4378622685226967
rtt102_cdc36,0.07547873712969679,0.38818824641915817,0.1527419629554903,0.18358133073904728,0.19569823340884976,0.004311489347757788,0.2926809349887812,0.07247457604223378,0.2321791915643925,0.2515050921355541,0.21178712829509383,0.2298066161645098,0.002247395798215965,0.3287163149099859
tdh3_srb7,0.0775044112860626,0.20668878923745856,0.2368587856042289,0.24500816622869692,0.23155423619656695,0.0023856114469860464,0.3362251230218864,0.08004399499558865,0.2237267456878588,0.24579921804323113,0.22245187159368107,0.22565056300867437,0.002327606670965991,0.3281315831349845
tdh3_med7,0.0883384754344134,0.2256539456940894,0.2280817853038859,0.22350595579062177,0.23223905108864717,0.002180786688342462,0.3274565030671468,0.0829835991528645,0.23383122808204004,0.21142325444844587,0.22277845368782925,0.24736091540992322,0.0016225492188972053,0.3317956436823712
arp9_lge1,0.02506255172045366,0.09768157150079076,0.16808398631050211,0.2022559337351743,0.4885736113544803,0.01834234537859888,0.4409462168054619,0.08268667040010055,0.2244877578221025,0.2315011261844879,0.2330213655297972,0.22544870652816493,0.0028543735353469837,0.3289458286528377
swd3_snf11,0.22407587873654014,0.25013391675720476,0.19561912871271206,0.17876013881366992,0.15109911781285884,0.00031181916701431033,0.25480116538716363,0.07126333528812151,0.3283408635214864,0.20575138522197384,0.20420660317245404,0.18955057937446504,0.0008872334214992763,0.3021574182983075
sir2_snf11,0.07704599903014753,0.2146098951801965,0.24479644336758496,0.27141432834826634,0.19166052677262485,0.00047280730117990946,0.3267788443652235,0.09339255014265635,0.26906419128062364,0.21403484183530888,0.21866634364985443,0.20442008398208833,0.00042198910946825293,0.3104175981966427
empty_dpd4,0.049095983612652334,0.2567168383932167,0.2048428938693372,0.2581753085473818,0.23045016018603776,0.0007188153913742986,0.33804618135357983,0.09074982588784934,0.23072389122399203,0.2445987733891675,0.22165280021244374,0.21110888846236858,0.001165820824178828,0.31930635665857526
snf11_hat1,0.08837547550718093,0.21382631260861817,0.2271538238038544,0.27748408624314197,0.19240485786668374,0.0007554439705207931,0.324854695752156,0.09085494883474968,0.23978607729897797,0.26590700468341083,0.22834473255770252,0.1743991218844782,0.000708114740680789,0.30825304936860337
rtt102_lge1,0.08289406709629121,0.2003221585321629,0.25125726009086535,0.23478022140954638,0.2294005389775453,0.0013457538935887127,0.3330726097600939,0.08090505792853023,0.2848867080587814,0.17886985254671015,0.19252369310588963,0.2619401552100488,0.0008745331500398712,0.32461868272289507
gapdh_dpd4,0.07770069832657553,0.20545867112100838,0.24013221938265575,0.24720991819332203,0.22769021390447125,0.0018082790719670485,0.335307873634858,0.06719090713363753,0.22891009685379302,0.23198721196048358,0.24058569736135033,0.22971717617812182,0.0016089105126138202,0.3345078385906239
snf11_vp16,0.05345113749687626,0.20535408342931874,0.2341478243979673,0.2876074849483774,0.2178244973633063,0.0016149723641537017,0.3451207197634827,0.07573814056083736,0.24659539396161687,0.24711560633641685,0.23166460567661226,0.18902378596151725,0.00986246750299947,0.32017541500362195
dpd4_snf11,0.08149912092905108,0.24589680637425426,0.2142900385052889,0.25201792138239876,0.20493636458099926,0.0013597482280076833,0.3224392638565805,0.09732741866750648,0.2603117505443111,0.22197912164750358,0.19633701654133837,0.22291795568538558,0.0011267369139549349,0.3129409358249501
hos2_dpd4,0.08818361669710319,0.2631299660738182,0.22704909907352616,0.26547071857943966,0.15514185452764157,0.0010247450484712638,0.3056187804731588,0.08975935996398182,0.24017715114564475,0.22601339256992062,0.22937510797975033,0.21403870707261663,0.0006362812680858731,0.31995221355080466
empty_med7,0.2213726918004807,0.16234893439971507,0.15695696713750412,0.21519911430694227,0.24333169090718604,0.0007906014481719679,0.29987714035216484,0.0832998315952813,0.2728656113909967,0.21953788178125574,0.20378474910222802,0.21987683850000828,0.0006350876302299232,0.31513977348733924
swc5_sus1,0.0866916736407897,0.22345472684268924,0.23872944845726707,0.21670048546883583,0.23196973085728428,0.002453934733133958,0.3273090967512196,0.07870766882109477,0.21316564748758898,0.23616288852852196,0.23544709103940464,0.23401271763238823,0.0025039864910014744,0.33434335723534386
hat1_esa1,0.028074233923325594,0.07483236523693446,0.18133011893931048,0.2463551514027986,0.45008865794161446,0.019319472556016373,0.43907286455292727,0.08336065281150476,0.22862788347402865,0.23410052856221575,0.230750107938386,0.22031531998005302,0.0028455072338118897,0.3263668686432699
tdh3_hat2,0.03050676837719609,0.12721185073997968,0.18766653379366413,0.24990537585882444,0.394723376219376,0.009986095010959628,0.4115835751194405,0.07576482583328112,0.20971723588755284,0.22218966753120548,0.25387588509610215,0.23682769037917192,0.0016246952726862486,0.3387369234454842
tdh3_bre2,0.029043512531550467,0.11233674785166087,0.17422106440124926,0.24182628599854017,0.4335185152388213,0.009053873978177751,0.4236573093565648,0.0941390511112922,0.20572800725033907,0.2273071622671743,0.26488423837663794,0.20557926289217088,0.0023622781023856527,0.3270176412850304
dpd4_med4,0.06695313521324263,0.2035242187651997,0.24409133788024576,0.24641344315055946,0.2378887286375385,0.001129136353213974,0.3411639743276562,0.11021796530475206,0.21259047323489777,0.21247254635488577,0.21467731220594402,0.2487854919168189,0.001256210982701462,0.32614150359189775
rtt102_vp16,0.07062973757148186,0.21174887251978794,0.22413371107495955,0.2429082236189076,0.24875514006778715,0.0018243151470758593,0.3418404430761368,0.08633998802664472,0.2343835590604936,0.2324492737036824,0.2274718984602062,0.2181543817346045,0.0012008990143684334,0.3229028319798196
