,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
srb7_pyk2,1500.0,4051.0,2522.0,1711.0,972.0,611.0,412.0,340.0,3137.0,1945.0,2952.0,2111.0,844.0,735.0,558.0,565.0
pyk1_empty,1469.0,2221.0,1974.0,957.0,318.0,267.0,185.0,183.0,2048.0,1731.0,2319.0,953.0,398.0,323.0,292.0,242.0
nut2_vp16,1451.0,2139.0,1797.0,1905.0,2613.0,3789.0,2250.0,2431.0,1332.0,1071.0,1152.0,1945.0,2333.0,5388.0,3154.0,3559.0
cac2_med4,1447.0,2213.0,1772.0,2342.0,2922.0,1573.0,1028.0,1003.0,1504.0,980.0,1291.0,2481.0,2289.0,2436.0,1584.0,1521.0
sir2_lge1,1446.0,3076.0,2218.0,2816.0,1405.0,383.0,277.0,218.0,1233.0,825.0,1330.0,1170.0,761.0,523.0,426.0,382.0
snf11_hmt2,1415.0,2434.0,1847.0,2056.0,1084.0,660.0,488.0,406.0,2641.0,2418.0,1609.0,1051.0,756.0,996.0,748.0,689.0
vp16_med4,1389.0,2014.0,1627.0,1766.0,1807.0,3815.0,16991.0,35879.0,1219.0,902.0,1167.0,1853.0,1800.0,4214.0,5172.0,33197.0
gapdh_hat1,1385.0,2270.0,2431.0,1257.0,248.0,169.0,109.0,167.0,1421.0,1006.0,1378.0,483.0,184.0,210.0,177.0,172.0
rtt102_med7,1382.0,2209.0,4848.0,17560.0,30031.0,3341.0,1069.0,960.0,1209.0,1064.0,3857.0,7884.0,11442.0,2823.0,1464.0,1413.0
empty_gapdh,1377.0,1694.0,1083.0,827.0,488.0,264.0,234.0,225.0,1029.0,861.0,994.0,535.0,438.0,366.0,278.0,303.0
srb7_hat2,1376.0,3606.0,4439.0,8355.0,2689.0,738.0,501.0,431.0,1395.0,1442.0,2964.0,3308.0,1837.0,928.0,721.0,679.0
btt1_hat1,1357.0,3072.0,2974.0,3627.0,1386.0,517.0,389.0,370.0,1781.0,1506.0,2518.0,2004.0,1080.0,764.0,534.0,494.0
sir2_pyk2,1340.0,2360.0,2051.0,2566.0,1135.0,244.0,189.0,153.0,1116.0,718.0,930.0,860.0,451.0,409.0,226.0,230.0
gapdh_snf11,1334.0,2221.0,5441.0,14351.0,19800.0,5729.0,1276.0,2203.0,1332.0,1013.0,3181.0,9040.0,11839.0,3934.0,1576.0,1362.0
dpd4_swc5,1332.0,3252.0,2417.0,1290.0,596.0,377.0,289.0,234.0,3260.0,2944.0,2402.0,934.0,539.0,450.0,400.0,400.0
srb7_hat1,1329.0,3625.0,4546.0,7261.0,3631.0,1054.0,695.0,717.0,1887.0,1314.0,4365.0,4860.0,3210.0,1395.0,1053.0,1029.0
snf11_vp16,1314.0,1964.0,1641.0,1719.0,2472.0,7441.0,4282.0,3976.0,1135.0,941.0,1095.0,1927.0,2149.0,10170.0,4327.0,4747.0
sir2_med4,1305.0,2367.0,2385.0,2279.0,1201.0,394.0,289.0,285.0,1131.0,878.0,1369.0,937.0,711.0,845.0,475.0,564.0
med7_sfh1,1288.0,1846.0,2702.0,9784.0,15478.0,4730.0,961.0,790.0,1048.0,904.0,1513.0,2499.0,2809.0,1764.0,1321.0,1226.0
med4_gapdh,1286.0,2536.0,2577.0,3105.0,1493.0,399.0,314.0,241.0,1366.0,696.0,1717.0,4641.0,1333.0,766.0,434.0,407.0
dpd4_med7,1283.0,3652.0,4654.0,9143.0,3237.0,683.0,469.0,427.0,1296.0,1238.0,3050.0,3682.0,2496.0,908.0,686.0,689.0
vp16_empty,1281.0,1924.0,1481.0,1691.0,1665.0,3456.0,5386.0,6990.0,1165.0,916.0,1042.0,1709.0,1412.0,6472.0,36864.0,139259.0
hst2_lge1,1272.0,1858.0,1543.0,1673.0,1292.0,1079.0,847.0,661.0,1104.0,768.0,880.0,1448.0,1014.0,1471.0,1114.0,1111.0
btt1_pyk2,1272.0,3984.0,5318.0,2614.0,715.0,379.0,289.0,247.0,2268.0,1936.0,1856.0,1143.0,666.0,517.0,441.0,400.0
nut2_gapdh,1261.0,2821.0,2015.0,1850.0,869.0,524.0,411.0,346.0,2891.0,2582.0,4672.0,7174.0,1426.0,835.0,550.0,522.0
snf11_tdh3,1256.0,2019.0,1648.0,1470.0,1178.0,914.0,692.0,551.0,1072.0,872.0,1067.0,1193.0,904.0,1180.0,946.0,894.0
btt1_nhp6a,1251.0,2106.0,1614.0,1917.0,1574.0,1149.0,937.0,774.0,1091.0,979.0,1178.0,1683.0,1139.0,1560.0,1230.0,1167.0
spp1_dpd4,1230.0,2289.0,1595.0,949.0,481.0,334.0,266.0,204.0,1457.0,964.0,785.0,744.0,441.0,442.0,316.0,423.0
med4_lge1,1227.0,1772.0,1409.0,1806.0,3054.0,9196.0,3435.0,1292.0,1214.0,914.0,926.0,1824.0,3310.0,12100.0,31424.0,35079.0
gapdh_srb7,1217.0,3273.0,2024.0,1008.0,406.0,314.0,225.0,179.0,2847.0,3894.0,2213.0,1354.0,777.0,571.0,340.0,335.0
srb7_sfh1,1195.0,2066.0,2785.0,8037.0,8832.0,1955.0,1118.0,1287.0,1331.0,1038.0,3140.0,5725.0,7111.0,2078.0,1228.0,1164.0
dpd4_hhf2,1189.0,2403.0,1255.0,864.0,536.0,474.0,328.0,279.0,2527.0,1348.0,1519.0,793.0,485.0,630.0,477.0,445.0
ies5_dpd4,1184.0,1788.0,3005.0,2798.0,1838.0,575.0,394.0,381.0,2113.0,1533.0,1677.0,2394.0,1000.0,722.0,560.0,579.0
hos1_vp16,1173.0,1568.0,1387.0,2129.0,2003.0,1860.0,1547.0,5055.0,837.0,664.0,744.0,1468.0,1645.0,3003.0,1281.0,2169.0
btt1_rpd3,1165.0,2632.0,2858.0,3709.0,2414.0,1254.0,650.0,481.0,18786.0,17399.0,8779.0,22719.0,2761.0,1030.0,785.0,871.0
nhp10_hmt2,1161.0,3471.0,3476.0,2048.0,478.0,368.0,64.0,68.0,90.0,220.0,225.0,169.0,143.0,150.0,105.0,280.0
btt1_hat2,1157.0,2694.0,2935.0,2275.0,1275.0,537.0,407.0,380.0,1366.0,1181.0,2260.0,1423.0,1297.0,901.0,509.0,554.0
nhp6a_lge1,1148.0,1116.0,319.0,125.0,97.0,84.0,53.0,54.0,444.0,271.0,130.0,107.0,55.0,75.0,68.0,82.0
snf11_med4,1146.0,1651.0,1484.0,1688.0,6084.0,15398.0,4526.0,1175.0,973.0,801.0,872.0,1623.0,4457.0,10051.0,4288.0,1691.0
nut2_snf11,1142.0,1672.0,1706.0,1524.0,1923.0,3595.0,1861.0,2950.0,992.0,821.0,877.0,1512.0,2369.0,5709.0,2266.0,1543.0
dpd4_nut2,1131.0,2506.0,2710.0,1499.0,687.0,481.0,177.0,163.0,1115.0,2532.0,1308.0,1418.0,1078.0,1045.0,259.0,254.0
med7_gapdh,1130.0,2585.0,1692.0,1094.0,665.0,510.0,436.0,347.0,1691.0,855.0,1202.0,1060.0,660.0,727.0,531.0,568.0
ldb7_snf11,1127.0,1690.0,1566.0,1425.0,2049.0,6892.0,2828.0,3449.0,1032.0,840.0,892.0,1557.0,1605.0,5373.0,2846.0,3321.0
med7_srb7,1126.0,1596.0,1389.0,2354.0,4341.0,2326.0,777.0,687.0,983.0,644.0,909.0,2000.0,5067.0,2696.0,1231.0,1084.0
rtt102_sfh1,1123.0,2911.0,5765.0,15252.0,10887.0,1250.0,672.0,726.0,1200.0,1060.0,3365.0,5915.0,4826.0,1286.0,1036.0,942.0
dpd4_sus1,1108.0,2260.0,2900.0,4620.0,4682.0,1026.0,338.0,347.0,1009.0,892.0,1784.0,2829.0,2640.0,755.0,509.0,504.0
hst2_hhf2,1107.0,1723.0,211.0,18.0,26.0,14.0,15.0,13.0,30.0,30.0,25.0,37.0,14.0,23.0,18.0,16.0
snf11_lge1,1101.0,1768.0,1276.0,1855.0,5270.0,7341.0,1400.0,811.0,1214.0,1023.0,952.0,1966.0,4096.0,6906.0,2658.0,1106.0
empty_snf11,1084.0,1496.0,1458.0,1473.0,5058.0,7871.0,1562.0,2094.0,841.0,768.0,810.0,1408.0,4457.0,5193.0,1360.0,1035.0
sir2_vp16,1076.0,2208.0,2547.0,3151.0,1761.0,589.0,381.0,438.0,2988.0,2900.0,1924.0,2001.0,1391.0,889.0,530.0,506.0
med4_snf11,1076.0,1670.0,1609.0,1508.0,2240.0,5822.0,5139.0,6696.0,949.0,731.0,870.0,1333.0,2015.0,6898.0,2821.0,3643.0
gapdh_rtt102,1069.0,4010.0,3105.0,1334.0,268.0,187.0,151.0,138.0,1638.0,1305.0,1648.0,1060.0,288.0,291.0,197.0,184.0
dpd4_rpd3,1054.0,1741.0,1309.0,682.0,416.0,221.0,196.0,142.0,1178.0,887.0,854.0,437.0,311.0,324.0,238.0,237.0
bre2_gapdh,1044.0,2444.0,1569.0,1329.0,640.0,235.0,210.0,183.0,1208.0,673.0,967.0,671.0,386.0,361.0,263.0,254.0
sus1_dpd4,1024.0,2019.0,2876.0,9613.0,4520.0,516.0,406.0,345.0,1421.0,763.0,1759.0,3002.0,3421.0,686.0,530.0,545.0
swc5_snf11,1016.0,1473.0,1403.0,1430.0,2716.0,3459.0,1173.0,1722.0,924.0,700.0,891.0,1931.0,4685.0,6674.0,2504.0,1141.0
empty_spp1,1011.0,154.0,448.0,130.0,95.0,43.0,24.0,22.0,55.0,40.0,48.0,64.0,60.0,49.0,31.0,31.0
nhp10_arp6,1000.0,1122.0,1418.0,258.0,125.0,34.0,27.0,20.0,89.0,217.0,466.0,501.0,418.0,48.0,44.0,55.0
snf11_sus1,976.0,1421.0,1181.0,1486.0,3334.0,6551.0,1653.0,818.0,829.0,667.0,754.0,1358.0,1964.0,4364.0,1780.0,1371.0
med7_hmt2,966.0,1426.0,777.0,670.0,411.0,225.0,171.0,169.0,1442.0,932.0,749.0,456.0,352.0,302.0,263.0,266.0
snf11_empty,963.0,1288.0,1235.0,1972.0,4978.0,4288.0,760.0,559.0,791.0,604.0,758.0,3364.0,4635.0,6791.0,1231.0,944.0
srb7_hhf2,959.0,3557.0,1479.0,862.0,455.0,204.0,149.0,122.0,720.0,487.0,575.0,540.0,256.0,253.0,204.0,177.0
snf11_med7,957.0,1364.0,1212.0,1710.0,4418.0,4972.0,3620.0,671.0,855.0,657.0,796.0,1321.0,4121.0,6098.0,1613.0,971.0
swc5_hat2,956.0,1477.0,845.0,468.0,309.0,224.0,163.0,143.0,644.0,539.0,394.0,297.0,271.0,268.0,184.0,190.0
ada2_med4,952.0,1217.0,1122.0,1246.0,2238.0,4619.0,1430.0,9754.0,730.0,563.0,777.0,1792.0,2733.0,5578.0,1526.0,1245.0
tdh3_gcn5,952.0,2709.0,6043.0,9165.0,4432.0,780.0,530.0,452.0,1065.0,1374.0,4609.0,5370.0,1948.0,896.0,743.0,690.0
sir2_hat1,948.0,1877.0,1369.0,1608.0,898.0,263.0,246.0,205.0,1195.0,945.0,1267.0,911.0,571.0,359.0,303.0,320.0
gapdh_hhf2,948.0,1619.0,894.0,331.0,302.0,162.0,108.0,92.0,2171.0,1083.0,469.0,215.0,168.0,214.0,169.0,130.0
nhp6a_mig1,946.0,530.0,106.0,45.0,56.0,43.0,27.0,24.0,192.0,132.0,53.0,48.0,24.0,48.0,24.0,29.0
dpd4_arp6,945.0,1510.0,1236.0,941.0,769.0,622.0,444.0,381.0,595.0,485.0,578.0,810.0,619.0,829.0,653.0,612.0
empty_lge1,939.0,1890.0,1624.0,1022.0,630.0,353.0,246.0,242.0,1438.0,620.0,1190.0,750.0,518.0,473.0,344.0,339.0
srb7_med7,929.0,1665.0,2524.0,7985.0,13931.0,2803.0,706.0,624.0,897.0,757.0,1617.0,3701.0,10440.0,2406.0,1013.0,927.0
srb7_nut2,921.0,1277.0,1529.0,4782.0,9819.0,1959.0,621.0,523.0,810.0,659.0,1898.0,20644.0,10757.0,2684.0,964.0,818.0
nut2_mig1,920.0,1770.0,945.0,614.0,273.0,189.0,147.0,138.0,1630.0,454.0,812.0,293.0,284.0,336.0,245.0,205.0
empty_srb7,905.0,1870.0,1788.0,1353.0,771.0,456.0,370.0,310.0,4864.0,11292.0,1199.0,1077.0,702.0,688.0,531.0,459.0
nut2_med4,895.0,1249.0,988.0,1109.0,1256.0,3004.0,2124.0,2266.0,777.0,552.0,703.0,1293.0,1232.0,5636.0,7401.0,95250.0
cac2_gapdh,886.0,1988.0,1053.0,909.0,458.0,192.0,133.0,161.0,1528.0,696.0,1589.0,613.0,366.0,277.0,248.0,232.0
dpd4_nhp10,884.0,2156.0,973.0,788.0,360.0,254.0,195.0,173.0,1033.0,1202.0,829.0,509.0,291.0,368.0,288.0,296.0
nhp6a_gapdh,881.0,831.0,256.0,123.0,110.0,109.0,73.0,63.0,458.0,241.0,109.0,141.0,101.0,149.0,101.0,112.0
sir2_srb7,881.0,1564.0,1211.0,1852.0,636.0,283.0,129.0,143.0,1405.0,1051.0,1518.0,1070.0,412.0,290.0,226.0,218.0
gapdh_hat2,876.0,1961.0,1246.0,421.0,283.0,183.0,100.0,76.0,917.0,509.0,492.0,203.0,159.0,192.0,158.0,155.0
nhp6a_med4,868.0,734.0,462.0,381.0,191.0,127.0,88.0,65.0,257.0,201.0,154.0,220.0,134.0,189.0,117.0,144.0
cac2_lge1,866.0,1837.0,1141.0,1182.0,687.0,338.0,180.0,214.0,1011.0,681.0,1058.0,851.0,471.0,452.0,311.0,318.0
med4_vp16,863.0,1281.0,1289.0,1531.0,2664.0,5105.0,3942.0,4006.0,744.0,524.0,738.0,1096.0,1429.0,7504.0,6962.0,21062.0
gapdh_cac2,860.0,1028.0,848.0,243.0,73.0,45.0,67.0,22.0,566.0,377.0,574.0,159.0,85.0,53.0,53.0,40.0
srb7_pyk1,859.0,1472.0,1010.0,572.0,343.0,172.0,138.0,93.0,1582.0,669.0,942.0,387.0,262.0,242.0,205.0,181.0
btt1_swc5,852.0,1949.0,2805.0,2612.0,1073.0,602.0,450.0,323.0,1220.0,1204.0,1973.0,1430.0,877.0,701.0,574.0,569.0
tdh3_hos1,847.0,1664.0,1075.0,368.0,581.0,180.0,133.0,107.0,944.0,1065.0,737.0,412.0,171.0,257.0,164.0,149.0
bre2_rpd3,846.0,1066.0,490.0,288.0,191.0,109.0,67.0,46.0,231.0,141.0,193.0,250.0,257.0,119.0,69.0,75.0
dpd4_hos2,843.0,1833.0,1346.0,509.0,214.0,131.0,92.0,73.0,818.0,520.0,594.0,231.0,124.0,177.0,137.0,113.0
rtt102_hat1,841.0,2405.0,5957.0,14440.0,8856.0,647.0,466.0,467.0,1066.0,970.0,4291.0,9028.0,4795.0,993.0,741.0,654.0
gapdh_rpd3,840.0,897.0,925.0,748.0,264.0,125.0,78.0,68.0,1473.0,1045.0,879.0,329.0,135.0,152.0,114.0,120.0
ldb7_dpd4,827.0,1407.0,3699.0,7342.0,3777.0,475.0,353.0,347.0,670.0,805.0,2427.0,3370.0,2609.0,754.0,467.0,464.0
nhp6a_swc5,826.0,650.0,312.0,64.0,61.0,51.0,31.0,29.0,283.0,118.0,55.0,38.0,34.0,36.0,40.0,38.0
srb7_rpd3,818.0,2135.0,3332.0,7169.0,4910.0,675.0,499.0,410.0,845.0,995.0,2185.0,3531.0,3801.0,907.0,777.0,638.0
sir2_mig1,817.0,909.0,842.0,616.0,370.0,258.0,205.0,181.0,713.0,478.0,765.0,553.0,350.0,356.0,239.0,231.0
hhf2_dpd4,815.0,2408.0,1904.0,957.0,521.0,338.0,243.0,205.0,1669.0,1406.0,1684.0,827.0,390.0,496.0,334.0,337.0
bre2_srb7,812.0,1745.0,1349.0,1433.0,642.0,272.0,232.0,195.0,1104.0,609.0,1064.0,1167.0,598.0,512.0,365.0,304.0
btt1_med7,811.0,1523.0,2094.0,5195.0,5697.0,883.0,540.0,444.0,722.0,2263.0,2723.0,17473.0,7790.0,3300.0,761.0,738.0
srb7_eaf3,811.0,1695.0,2163.0,3736.0,2151.0,477.0,318.0,268.0,747.0,620.0,1552.0,2152.0,2179.0,500.0,374.0,367.0
vp16_cac2,807.0,1204.0,959.0,1070.0,2395.0,28427.0,46820.0,33063.0,806.0,605.0,687.0,1122.0,862.0,1365.0,1271.0,3694.0
bre2_lge1,807.0,1674.0,1249.0,1513.0,513.0,251.0,132.0,206.0,1656.0,562.0,1292.0,2022.0,829.0,315.0,318.0,751.0
mig1_lge1,802.0,1024.0,714.0,557.0,534.0,423.0,352.0,300.0,919.0,701.0,556.0,687.0,444.0,642.0,427.0,419.0
sir2_gcn5,789.0,1340.0,1319.0,984.0,553.0,233.0,164.0,144.0,351.0,313.0,480.0,467.0,349.0,281.0,242.0,229.0
swc5_lge1,787.0,1204.0,976.0,751.0,483.0,477.0,360.0,216.0,1911.0,432.0,864.0,604.0,457.0,481.0,392.0,388.0
gapdh_nut2,784.0,2710.0,1974.0,1165.0,281.0,210.0,150.0,136.0,1403.0,1070.0,824.0,645.0,223.0,298.0,246.0,185.0
dpd4_cdc36,783.0,1811.0,3179.0,4627.0,2364.0,315.0,334.0,234.0,593.0,504.0,1083.0,1836.0,972.0,472.0,331.0,315.0
pyk1_hhf2,770.0,876.0,1396.0,307.0,211.0,47.0,22.0,19.0,120.0,64.0,65.0,46.0,96.0,39.0,25.0,33.0
esa1_gapdh,765.0,1705.0,1046.0,826.0,341.0,197.0,153.0,136.0,1388.0,560.0,648.0,408.0,261.0,225.0,198.0,210.0
gapdh_pyk1,761.0,1366.0,840.0,281.0,197.0,46.0,29.0,30.0,290.0,115.0,252.0,72.0,65.0,94.0,54.0,66.0
rtt102_sir2,760.0,1341.0,1625.0,906.0,626.0,237.0,25.0,26.0,24.0,97.0,47.0,101.0,30.0,55.0,44.0,36.0
spp1_hat2,759.0,1133.0,923.0,949.0,727.0,612.0,456.0,375.0,697.0,760.0,773.0,863.0,583.0,768.0,586.0,575.0
sir2_pyk1,759.0,884.0,602.0,626.0,304.0,193.0,115.0,132.0,175.0,102.0,231.0,234.0,175.0,222.0,162.0,149.0
btt1_eaf3,757.0,1464.0,2062.0,2912.0,1467.0,469.0,296.0,912.0,1009.0,890.0,2127.0,1919.0,1316.0,627.0,395.0,403.0
dpd4_eaf3,754.0,1788.0,1626.0,703.0,246.0,176.0,144.0,186.0,1137.0,565.0,997.0,414.0,266.0,287.0,251.0,172.0
nhp6a_hat1,748.0,908.0,324.0,199.0,152.0,120.0,62.0,41.0,612.0,224.0,171.0,169.0,73.0,110.0,81.0,88.0
swc5_srb7,745.0,1829.0,1215.0,1010.0,521.0,296.0,167.0,138.0,1058.0,424.0,689.0,702.0,360.0,370.0,360.0,283.0
btt1_nut2,742.0,1343.0,1578.0,2804.0,1801.0,417.0,321.0,267.0,889.0,1465.0,1353.0,1727.0,1699.0,624.0,473.0,428.0
nhp6a_hat2,737.0,675.0,241.0,131.0,54.0,52.0,45.0,32.0,219.0,191.0,63.0,83.0,51.0,59.0,45.0,44.0
hmt2_hat1,736.0,1484.0,1247.0,1067.0,651.0,428.0,341.0,351.0,840.0,692.0,905.0,622.0,468.0,640.0,475.0,433.0
swc5_pyk2,733.0,360.0,307.0,103.0,46.0,37.0,20.0,25.0,188.0,151.0,105.0,46.0,71.0,36.0,31.0,35.0
empty_empty,731.0,1178.0,916.0,564.0,394.0,247.0,191.0,156.0,822.0,1516.0,688.0,534.0,329.0,327.0,231.0,253.0
snf11_mig1,731.0,1555.0,2160.0,7173.0,5278.0,5141.0,3876.0,322.0,710.0,552.0,989.0,934.0,675.0,506.0,484.0,355.0
tdh3_ada2,730.0,2044.0,3158.0,5863.0,3171.0,453.0,349.0,338.0,922.0,1213.0,2889.0,4457.0,2624.0,602.0,518.0,490.0
rtt102_gcn5,729.0,1230.0,897.0,1785.0,2921.0,831.0,379.0,358.0,449.0,357.0,669.0,1261.0,3071.0,847.0,570.0,525.0
rtt102_cdc36,728.0,1085.0,1763.0,5252.0,13714.0,1406.0,501.0,443.0,596.0,487.0,854.0,2324.0,6342.0,2559.0,735.0,705.0
vp16_lge1,726.0,1204.0,918.0,1063.0,1023.0,2218.0,3049.0,8398.0,745.0,548.0,671.0,1242.0,1027.0,2279.0,4207.0,19307.0
ada2_lge1,724.0,876.0,714.0,1134.0,2789.0,1857.0,860.0,398.0,667.0,644.0,2168.0,13355.0,13545.0,4699.0,505.0,523.0
med7_snf11,720.0,1039.0,1076.0,1045.0,3161.0,15227.0,1198.0,1895.0,640.0,516.0,633.0,991.0,2466.0,4906.0,1312.0,1076.0
ies5_hmt2,719.0,3806.0,4749.0,2948.0,301.0,104.0,83.0,59.0,126.0,115.0,145.0,152.0,127.0,149.0,94.0,114.0
spp1_nhp6a,719.0,778.0,612.0,443.0,115.0,66.0,54.0,40.0,171.0,85.0,202.0,86.0,62.0,88.0,64.0,65.0
rtt102_sus1,718.0,1027.0,1118.0,3295.0,11932.0,4278.0,569.0,504.0,581.0,533.0,1158.0,3201.0,11860.0,5659.0,722.0,707.0
sir2_sfh1,713.0,1388.0,1534.0,1484.0,1011.0,281.0,222.0,132.0,808.0,802.0,1192.0,1024.0,637.0,306.0,248.0,226.0
gapdh_eaf3,709.0,1812.0,2011.0,772.0,360.0,136.0,120.0,111.0,748.0,352.0,641.0,602.0,250.0,210.0,151.0,151.0
rtt102_nhp10,709.0,1078.0,1243.0,838.0,377.0,113.0,90.0,83.0,1313.0,949.0,1047.0,669.0,284.0,182.0,128.0,136.0
snf11_nhp10,708.0,987.0,507.0,316.0,196.0,81.0,61.0,39.0,243.0,224.0,280.0,412.0,709.0,99.0,92.0,91.0
cac2_hmt2,699.0,668.0,485.0,402.0,211.0,130.0,115.0,72.0,851.0,598.0,518.0,313.0,180.0,182.0,166.0,126.0
med4_srb7,697.0,1079.0,828.0,982.0,3417.0,10232.0,2839.0,911.0,1017.0,640.0,833.0,1038.0,2951.0,9386.0,3414.0,796.0
dpd4_rtt102,696.0,1363.0,881.0,1011.0,382.0,279.0,210.0,169.0,1901.0,1543.0,1757.0,604.0,618.0,398.0,297.0,274.0
gapdh_med4,695.0,1681.0,3246.0,8175.0,8188.0,1342.0,490.0,549.0,826.0,890.0,1910.0,5608.0,5323.0,1209.0,694.0,623.0
vp16_hmt2,693.0,682.0,601.0,1433.0,3059.0,666.0,186.0,223.0,529.0,342.0,518.0,989.0,2720.0,741.0,258.0,257.0
empty_med4,689.0,1053.0,1646.0,2840.0,3310.0,1282.0,421.0,577.0,501.0,420.0,1122.0,1685.0,2736.0,1582.0,1061.0,1230.0
pyk2_eaf3,686.0,1582.0,1798.0,1239.0,531.0,88.0,58.0,47.0,69.0,87.0,285.0,196.0,196.0,91.0,66.0,57.0
bre2_pyk2,686.0,709.0,827.0,407.0,233.0,119.0,105.0,75.0,509.0,435.0,418.0,244.0,227.0,213.0,123.0,198.0
med4_empty,686.0,962.0,787.0,1114.0,2669.0,5177.0,1991.0,429.0,483.0,361.0,534.0,1025.0,4965.0,9866.0,1557.0,2066.0
hos2_mig1,680.0,1357.0,829.0,724.0,310.0,120.0,120.0,92.0,1530.0,505.0,807.0,639.0,808.0,348.0,386.0,209.0
nhp6a_srb7,676.0,708.0,170.0,95.0,47.0,50.0,24.0,25.0,260.0,222.0,72.0,76.0,50.0,69.0,52.0,52.0
pyk2_dpd4,669.0,623.0,905.0,270.0,226.0,94.0,86.0,74.0,636.0,323.0,396.0,234.0,197.0,176.0,126.0,125.0
hmt2_lge1,667.0,1521.0,991.0,735.0,428.0,278.0,209.0,453.0,995.0,433.0,543.0,797.0,484.0,425.0,319.0,316.0
dpd4_hst2,667.0,664.0,790.0,238.0,66.0,47.0,46.0,36.0,439.0,333.0,448.0,163.0,79.0,107.0,60.0,52.0
srb7_rtt102,667.0,2313.0,2513.0,4496.0,2430.0,422.0,255.0,243.0,517.0,453.0,1501.0,1842.0,2084.0,1144.0,1176.0,298.0
bre2_swc5,666.0,883.0,583.0,737.0,424.0,128.0,136.0,104.0,633.0,352.0,501.0,333.0,246.0,209.0,150.0,182.0
empty_hat1,663.0,1175.0,1061.0,798.0,468.0,235.0,157.0,140.0,599.0,423.0,854.0,478.0,332.0,287.0,172.0,184.0
nhp6a_pyk2,662.0,621.0,216.0,88.0,47.0,33.0,30.0,18.0,681.0,437.0,85.0,45.0,55.0,73.0,40.0,34.0
ies5_eaf3,662.0,1222.0,498.0,668.0,287.0,115.0,84.0,71.0,159.0,150.0,193.0,222.0,235.0,193.0,98.0,112.0
nhp6a_ies5,662.0,671.0,179.0,111.0,99.0,81.0,63.0,59.0,792.0,329.0,155.0,163.0,96.0,104.0,96.0,101.0
dpd4_spp1,661.0,968.0,672.0,576.0,151.0,75.0,58.0,49.0,504.0,467.0,492.0,112.0,119.0,108.0,77.0,63.0
sus1_vp16,657.0,953.0,973.0,873.0,956.0,1429.0,1064.0,3075.0,600.0,451.0,502.0,911.0,1142.0,6006.0,8244.0,27038.0
nhp6a_cac2,657.0,544.0,151.0,49.0,36.0,24.0,19.0,21.0,112.0,81.0,32.0,37.0,28.0,31.0,33.0,26.0
nhp10_vp16,653.0,1197.0,1469.0,2038.0,1710.0,1290.0,476.0,890.0,640.0,633.0,776.0,1251.0,1121.0,1205.0,574.0,522.0
eaf3_htl1,647.0,953.0,756.0,842.0,729.0,649.0,534.0,404.0,591.0,413.0,487.0,819.0,641.0,879.0,675.0,690.0
hmt2_ies5,647.0,1049.0,839.0,572.0,125.0,86.0,61.0,67.0,2123.0,854.0,1031.0,253.0,206.0,100.0,85.0,99.0
btt1_sus1,644.0,1157.0,1827.0,5380.0,5273.0,1186.0,362.0,324.0,820.0,565.0,1091.0,2084.0,3369.0,1300.0,706.0,464.0
bre2_DAM,640.0,620.0,77.0,89.0,63.0,36.0,43.0,25.0,236.0,96.0,173.0,111.0,60.0,67.0,42.0,62.0
rtt102_ada2,630.0,1038.0,1103.0,2878.0,4709.0,934.0,435.0,403.0,558.0,491.0,910.0,1446.0,3067.0,1062.0,704.0,645.0
empty_sfh1,625.0,973.0,1119.0,1149.0,781.0,315.0,251.0,307.0,911.0,421.0,877.0,749.0,669.0,525.0,359.0,290.0
sir2_eaf3,623.0,1508.0,1132.0,1483.0,467.0,240.0,146.0,150.0,1669.0,962.0,1552.0,1067.0,644.0,282.0,206.0,230.0
rtt102_btt1,617.0,1299.0,2594.0,5132.0,4191.0,489.0,320.0,264.0,830.0,682.0,2419.0,2844.0,2223.0,586.0,517.0,528.0
bre2_hat2,617.0,980.0,981.0,610.0,578.0,609.0,264.0,239.0,528.0,486.0,414.0,496.0,435.0,340.0,291.0,292.0
dpd4_arp9,615.0,1299.0,889.0,540.0,514.0,340.0,284.0,205.0,2077.0,10483.0,980.0,509.0,325.0,476.0,338.0,368.0
nhp10_srb7,615.0,2811.0,1388.0,1042.0,467.0,246.0,202.0,169.0,1803.0,801.0,740.0,509.0,311.0,352.0,321.0,266.0
btt1_pyk1,615.0,1562.0,627.0,587.0,244.0,128.0,96.0,83.0,2000.0,780.0,982.0,369.0,185.0,159.0,140.0,119.0
med4_nut2,614.0,890.0,709.0,992.0,2337.0,5197.0,1537.0,477.0,592.0,376.0,535.0,896.0,2956.0,6112.0,7050.0,982.0
srb7_tdh3,614.0,1608.0,896.0,798.0,463.0,177.0,124.0,118.0,751.0,413.0,679.0,294.0,257.0,254.0,174.0,204.0
hat1_dpd4,614.0,671.0,326.0,224.0,198.0,70.0,57.0,42.0,590.0,229.0,317.0,261.0,139.0,88.0,73.0,83.0
arp6_rpd3,613.0,63.0,35.0,101.0,49.0,24.0,9.0,13.0,30.0,22.0,107.0,149.0,127.0,26.0,19.0,25.0
