,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,flow_seq_score
bre2_dpd4,0.23427862627598117,0.2585215134461539,0.19099595448420426,0.10909224086536098,0.08359538844726347,0.06564198459816266,0.02333098613356349,0.03454330574930996,0.2874529541195805
tdh3_swc5,0.2381086145738422,0.29730401802448914,0.24446091076856058,0.08834880436629988,0.0557868847606935,0.04058082754368783,0.014840872245731117,0.020569067716695713,0.24433609098756853
nhp10_dpd4,0.20080228294935767,0.2805151566908777,0.2659689425294188,0.1189687385051939,0.0596208243674217,0.03926643916018892,0.014281589434085997,0.020576026363455277,0.2619852102406617
snf11_dpd4,0.11860603915776133,0.06585902105460817,0.11550111558722123,0.17089331904736282,0.3692025182997947,0.11874815234428912,0.01735721906558095,0.023832615443381618,0.4501519523984172
tdh3_med7,0.05443602329410002,0.10768927680460247,0.28269043663736093,0.34035588627745444,0.16066043450906325,0.029675392056334713,0.009785537984545633,0.014707012436538559,0.3781169745989511
med4_med4,0.10404983166657254,0.09860692316061939,0.10235854362453005,0.10638229134033719,0.1474665271571905,0.29266841545756117,0.07054181936058446,0.07792564823260467,0.5206299320198569
tdh3_btt1,0.2594798825988321,0.27579255346267073,0.2798120940145383,0.08666015882097326,0.04263046048555066,0.029520647436276828,0.010226029760101684,0.015878173421056394,0.2265750985123227
rtt102_gapdh,0.2593351468348118,0.2150575352985629,0.2609419732512469,0.1234848127417832,0.06839172558380377,0.03938723310927942,0.014017480463995697,0.01938409271651629,0.2568132171010867
gapdh_sfh1,0.24065897753114737,0.2691945442347182,0.21855973897602815,0.14887166631344279,0.05314721004574782,0.0354705051468821,0.009918025588399161,0.024179332163634333,0.2530905522457628
btt1_srb7,0.12337666860490046,0.1773573125515961,0.2761231303647079,0.20496990945254062,0.1391612063933667,0.04439512967925631,0.01427289682081823,0.020343746132813735,0.33588248278042676
dpd4_gapdh,0.20560585608303636,0.21488921981126932,0.20121889512046767,0.11088422555606264,0.10249064922008981,0.08910156023716007,0.03043557370271656,0.045374020269197596,0.32938309555531925
srb7_vp16,0.05486701638520252,0.05514904213514951,0.06418763377944015,0.06957894712341431,0.187287849791037,0.3156611789436031,0.052763333999232206,0.20050499784292114,0.6342619191203254
btt1_cdc36,0.10453874924999387,0.10622696435190247,0.14286296361974798,0.20720307847336933,0.23841052055122494,0.11520315427472905,0.03589212391951058,0.04966244555952183,0.44374426328910965
btt1_ies5,0.3022477782084384,0.2012998212069162,0.17156201442038538,0.11860336039530278,0.08931894435696155,0.06668303383373603,0.021338340197188204,0.028946707381071444,0.2745116958115359
sfh1_dpd4,0.109333975792686,0.10183860177448559,0.11282624152014074,0.11458247994233514,0.13750797118183503,0.28513460117660033,0.07448465671731913,0.06429147189459807,0.5062702369740308
tdh3_cdc36,0.08874065997857986,0.15249987572990914,0.298755976201149,0.2674023360229031,0.11162229302474476,0.04561137721804556,0.01375304734977144,0.021614434474897217,0.3515120314018617
htl1_dpd4,0.19550897618559016,0.27085935955140616,0.22771946363645335,0.13490086686602087,0.08301140417978439,0.04915191722087822,0.01554377077744271,0.02330424158242409,0.28074262942678985
gapdh_lge1,0.24882287073800555,0.2915032482029265,0.22112001067387135,0.09313211086731042,0.0750427049721431,0.04139746374812876,0.012395102767672006,0.016586488029942194,0.24439625337106347
nut2_dpd4,0.16208592660482696,0.15829629273208415,0.2310192863123588,0.16471796220790055,0.13535135500109702,0.07996446547507055,0.028721695721879003,0.039843015944782914,0.35813539790071414
swc5_dpd4,0.22350839268449363,0.2177146287906434,0.18694396766250226,0.1068943147446729,0.09958955232380919,0.08452580275911692,0.02757941028842073,0.053243930746341046,0.32449381548505707
btt1_vp16,0.05440793290730425,0.05704184538721009,0.06771325393576916,0.08879412027970505,0.18859748854172237,0.2689714695363476,0.12815320403689245,0.14632068537504905,0.6216088625418842
btt1_gapdh,0.24582669363405465,0.26045331182588444,0.21875360599021398,0.11296083056970038,0.07203480274241876,0.04947856484730925,0.015980858533970785,0.0245113318564477,0.2628342178457991
dpd4_med4,0.08186408811635051,0.09544376191810552,0.1450884306973425,0.2167729663703027,0.31978219936575764,0.10556429649193347,0.013469088100272177,0.0220151689399355,0.43968721621822543
hmt2_dpd4,0.308118980284474,0.30003456946814494,0.20746573409760266,0.08536897447565381,0.04372801570076436,0.02900431742802754,0.010382040999376998,0.01589736754595569,0.20922577569306552
tdh3_nhp6a,0.36626118422404297,0.3285748530180035,0.1870913351677208,0.054963417096521465,0.02437418099272956,0.021993678958275475,0.006479201446778437,0.010262149095927724,0.16940330653678137
tdh3_rtt102,0.20571802829233127,0.24986386145414827,0.29675231165676486,0.1438459739962697,0.04265712399035987,0.032132376284297715,0.012192336955187268,0.016837987370641117,0.2567452453521466
dpd4_mig1,0.35425488146136463,0.32693674017417595,0.194511825855251,0.03860713159398641,0.03495449039647218,0.02908024032656792,0.009309157079375976,0.012345533112806024,0.17989637487875193
tdh3_cac2,0.2622591369979642,0.2882728800093416,0.24882184324626772,0.09074172950788292,0.04498657999056187,0.0352029672918506,0.01147779786218106,0.018237065093949942,0.23008987918253743
gapdh_gapdh,0.3298206691478149,0.3202977774242138,0.2008603231757341,0.07616119954276944,0.02852131921365289,0.02576628433279144,0.008168187376387012,0.01040423978663643,0.18789393195533372
snf11_snf11,0.051710400593867584,0.05158759317298823,0.06772202839078513,0.058417507491667756,0.18613924423319744,0.43895588973921484,0.09209697764737376,0.05337035873090527,0.603970710722715
vp16_ies5,0.12825540558124782,0.12738422915323536,0.1291260331325213,0.12729596189781128,0.14946815466229635,0.20343242915714102,0.060527283658436806,0.07451050275731008,0.4667565952569135
srb7_lge1,0.09355241898072908,0.11398525997602268,0.21665605830554496,0.2587594104387093,0.2108311913777705,0.05869304517866697,0.019712748378217203,0.02780986736433927,0.39618730873247654
med7_empty,0.1354823183195657,0.061697815408885616,0.212645765454467,0.304043952756991,0.18771973154447422,0.0627353141669233,0.015415251984557322,0.020259850364135884,0.3854267380082287
dpd4_vp16,0.07208562206407117,0.07615836572305716,0.10010588244053907,0.14070573675087916,0.21872399418968055,0.2330425773973422,0.038632908675408584,0.12054491275902214,0.5448868637096874
dpd4_empty,0.2475566528776396,0.25286414267659213,0.24164252048093776,0.11226102406383295,0.06133580701896382,0.04706708959639312,0.015194205331268385,0.022078557954372136,0.25704658136514325
srb7_ies5,0.24864759975780165,0.24331621311540275,0.22158326173883644,0.11387058684473939,0.08077091393955435,0.05558621421813491,0.015408907961252903,0.020816302424277747,0.26675382695909244
sir2_tdh3,0.30050188997065086,0.27297201429160406,0.23467374800171367,0.06843180421749583,0.04777490803407372,0.03933395498246334,0.016666435794138405,0.019645244707860138,0.22469995110228308
srb7_empty,0.12887453767379728,0.15326585955607236,0.23094166485396053,0.20506701243160685,0.14012621487893878,0.07585206026644867,0.028027568114540165,0.03784508222463539,0.37188519595235725
nhp6a_dpd4,0.41753596648272123,0.26246996009486556,0.11114773092646331,0.060023689853606246,0.05222063086326341,0.054430534892759584,0.018150040705998766,0.02402144618032184,0.2032745795605297
btt1_sfh1,0.12317578709597948,0.10756514606315096,0.20192529476602936,0.25004748406481575,0.22997537945173063,0.049715405891968725,0.015286171406965435,0.02230933125935968,0.3825598689019619
dpd4_ies5,0.2703223314862291,0.3166674766384946,0.22403993511920034,0.08762639676784822,0.04122505886353781,0.0321329645028109,0.011434793625848937,0.016551042996030236,0.2196653796965644
eaf3_tdh3,0.27414662085535646,0.16320555330535613,0.2963127659720171,0.07377548531986211,0.05365863927461328,0.06836970282794386,0.03303290585435964,0.03749832659049144,0.2849037619581067
ada2_snf11,0.09739280532860875,0.09890283633595534,0.10693569670111472,0.09675099214374272,0.1513115724613534,0.2545934629227688,0.09855288239228441,0.09555975171417179,0.5344966238545114
eaf5_lge1,0.13935179128334713,0.13500821797607826,0.1693367161079828,0.15242080576049943,0.1720799490808258,0.12609713336840483,0.04232987814280992,0.06337550828005188,0.42105105106515606
rtt102_ies5,0.21999785315543308,0.2503195151689371,0.24376176995327148,0.14655427638334698,0.06900593989060867,0.03776409969540437,0.01417134135547184,0.01842520439752654,0.26519351731149915
tdh3_ldb7,0.10393737892386432,0.17357590255456803,0.2907455564123164,0.23907923003759013,0.10820558683567164,0.04649973318385574,0.015522222310170173,0.022434389741963497,0.3411142544012431
tdh3_arp9,0.2446375694576185,0.3014459755244608,0.28027239574405516,0.07128327301284917,0.0421272746659567,0.03204024311067096,0.011159609658016323,0.017033658826372353,0.2272491671430007
nut2_hat1,0.13420813569998655,0.12840226838286545,0.1376054870538748,0.15410954925811982,0.2068765924482045,0.13570062130626243,0.04277015010952752,0.06032719574115887,0.43583751963348316
pyk1_mig1,0.29792622721165435,0.3151656624823692,0.22583538797862096,0.044431912862831296,0.04458210371985616,0.0385050930717849,0.012313325009677946,0.021240287663205303,0.21336400299527983
tdh3_sus1,0.05713710248568154,0.0937481870160099,0.2695132285433174,0.34435409629628744,0.1781627872603996,0.03148726990250071,0.010832788671830622,0.014764539823972906,0.38632470604920044
rtt102_pyk2,0.23573030841171982,0.24364724405710647,0.26672604833926616,0.11396262742290816,0.0711044980816404,0.03865709272309986,0.013194074577215033,0.016978106387044105,0.25638598158843184
btt1_empty,0.18679339993261684,0.24872508020704776,0.2553753403801682,0.1345695660918083,0.08962097556228232,0.05062113750559951,0.014388354515040745,0.01990614580543633,0.28577817096403346
rtt102_mig1,0.3359885094104056,0.28036017949570513,0.20210767728578316,0.06248053038463279,0.048921541435881316,0.03904949603447418,0.012424696238798189,0.018667369714319728,0.20973864808144188
tdh3_htl1,0.12897876529968236,0.20235876892380267,0.2688972365487467,0.2716320199615172,0.07510106294829011,0.0286554625922529,0.009823262025164748,0.014553421700543266,0.3085063415307234
med7_dpd4,0.17409287313244193,0.21501125101962065,0.24898926999791235,0.16435422567714406,0.09989526058258152,0.05362285943436379,0.01820703702294455,0.025827223132991062,0.3091115130882325
vp16_hat2,0.10906677820958387,0.10777627338736084,0.11002408186914606,0.10549281710516839,0.11322765251981759,0.13449571106447342,0.060239094185367645,0.2596775916590822,0.5641242515097966
rtt102_vp16,0.0322865218116477,0.03206583010318908,0.038980827957560256,0.06032209102651794,0.21531687564187146,0.4838017093215602,0.0645284406766568,0.07269770346099652,0.6381891966514381
rtt102_snf11,0.048203916110110455,0.048784938025329,0.061469256049704525,0.06438516537285704,0.2911313686754172,0.39997714533183,0.03292473561179082,0.05312347482296087,0.5855289835765141
vps71_dpd4,0.1836884695954915,0.19294199244325666,0.16961232682473426,0.13226174596961818,0.11809538760783822,0.11268773568507806,0.038633655196067776,0.05207868667791536,0.36587497868287666
snf11_srb7,0.04032322830549374,0.0393960024211633,0.04718392589158346,0.047101945461739694,0.15966694555563424,0.36126719762070253,0.14987884395984963,0.15518191078383342,0.67223141430879
vp16_med7,0.09662831550451637,0.09120273671888729,0.09424492903347614,0.09870106629877143,0.10682513441730888,0.2102755145098168,0.10506162799298081,0.19706067552424233,0.5806097715040077
srb7_srb7,0.12471807814951677,0.1035668494203601,0.17003174531161516,0.38268430485326727,0.15837900782616438,0.03347833626808486,0.010766616833960602,0.016375061337030858,0.36740229965877913
btt1_snf11,0.05903398903917714,0.055790434216016094,0.06651957859085367,0.06721175967302447,0.266966674891183,0.3697194351489762,0.062339996375010406,0.05241813206575902,0.5782708069195406
arp9_lge1,0.15321951626882557,0.14865699131049953,0.15014154810685537,0.1514380490561812,0.14492156311910326,0.13514159278085847,0.047907325944669975,0.06857341341300659,0.4180151858046464
swc5_swc5,0.21624539103804974,0.28747662950940117,0.2657959698490333,0.09547182622896022,0.05475776274963445,0.043142867158006235,0.015088084722875286,0.022021468744039506,0.2549868891754923
gapdh_vp16,0.058420486445632906,0.06253712622841787,0.08958897681926284,0.13771474857677268,0.34051534222718594,0.25212908578116205,0.02155162174788212,0.037542612173683564,0.524239162730699
srb7_hmt2,0.2209670037883812,0.2634299462233831,0.2809681504620032,0.09909270240597354,0.06485393247714097,0.03831918721844786,0.013645507079816165,0.01872357034485401,0.25522772217985545
sir2_gapdh,0.22907625404335208,0.20075825975055753,0.259037608240737,0.1660414488307318,0.09426998130465114,0.02658222519335639,0.00932429140089538,0.014909931235718652,0.26960916299500226
rtt102_med4,0.03395276631202498,0.03340096966017316,0.05317689619843634,0.1930130955718708,0.34515389172560473,0.31081155430692553,0.01383478687435211,0.01665603935061219,0.5504383405585861
ada2_dpd4,0.18309144157182983,0.17539819658855632,0.17640281094952304,0.18180121077321126,0.19423634949681878,0.050147914828005555,0.015608261153079103,0.023313814638976138,0.33687695604654944
rtt102_srb7,0.04135862922344609,0.0700717430782131,0.17200266294277722,0.3092331567775717,0.3397195340707806,0.038876436599862126,0.012447792653411107,0.01629004465393797,0.4405362752967069
hos2_dpd4,0.20741591399778528,0.18671296034458185,0.20978600156463462,0.1441983476902378,0.1305770628897835,0.07188346159646436,0.01771050451812901,0.03171574739838353,0.3212684035690684
htl1_gapdh,0.17713102498175784,0.1999098993111757,0.22836643350329613,0.13394076435205723,0.11283100007602534,0.08018568705051038,0.028189212326991106,0.03944597839818637,0.336567802525692
med4_mig1,0.06114425658440345,0.057900468220973306,0.14906152996407074,0.2530230607116508,0.4085612827566018,0.046929736971917595,0.010359183112357655,0.013020481678024633,0.448183570941483
cac2_dpd4,0.21712798629109986,0.2342092850332884,0.23890382983877187,0.1312602005439521,0.09203931748272229,0.0475060679578214,0.01698326698451882,0.021970045867825288,0.28102501129208207
spp1_hmt2,0.35628056662070406,0.1870368549438889,0.211738783944759,0.0681451655477423,0.08179493288291295,0.04926440859809666,0.017575767361044735,0.028163520100851446,0.24157870555299962
dpd4_sfh1,0.16608848225937684,0.21122318236360116,0.2682126620760217,0.16405868152099265,0.10393241183014629,0.04758915550914658,0.015448745054489843,0.023446679386224904,0.30718845742506484
esa1_snf11,0.09074017125233158,0.08885822495471188,0.10472992171805251,0.09076400350790115,0.1514183563264101,0.2504645739761767,0.041877483001364554,0.1811472652630515,0.5639860184215131
gapdh_mig1,0.41767442421914047,0.26436085065845305,0.1584557894676893,0.042244677966827585,0.043307879958575955,0.03953343082286166,0.015035667656893893,0.01938727924955806,0.18640429973302805
btt1_lge1,0.13343569628672727,0.18230621863833707,0.26246187601344395,0.20562335555473907,0.1310525491650114,0.047591974936432246,0.01564919186461846,0.021879137540690388,0.33333131752059897
snf11_gapdh,0.18797507936758207,0.24975187179475025,0.22474071824286118,0.12639750348061085,0.1006011700457555,0.06129941013519904,0.02013854210307746,0.029095704830163736,0.3016898194301333
hos2_snf11,0.12310850421175179,0.12964490498369075,0.12919358713249485,0.11640147291275818,0.167802825523873,0.21012230674727903,0.05196405503080658,0.07176234345734582,0.4675971526007289
nut2_lge1,0.12070804005749552,0.1580022351053204,0.11808658975375438,0.13627155944333233,0.2656794965710645,0.13172449879168913,0.028842627874098248,0.040684952403245614,0.42602585817897687
rtt102_hmt2,0.1959485431301912,0.20090948698348549,0.28262048743391044,0.15968043924762365,0.09084832280561418,0.03878029331888194,0.01371603823814489,0.017496388842148176,0.28675106981927867
rtt102_empty,0.08717115789501984,0.21178709980665722,0.19711771421116275,0.2896845753138433,0.15131793378055292,0.03607035650299808,0.010625858344746417,0.01622530414501937,0.3482902929844755
vp16_snf11,0.08975393993437578,0.08787444325128493,0.09935489138035804,0.09140670876646317,0.11768639833905792,0.1392903062414293,0.062155975845685676,0.3124773362413452,0.6126112408054712
btt1_hmt2,0.27568470683400326,0.21294189347694625,0.24102056636259162,0.12653295922503224,0.0653570271493398,0.042415704002218266,0.014109021430082486,0.0219381215197861,0.2551870731006678
tdh3_DAM,0.23344447149675324,0.2913178499307896,0.23555689703874155,0.09399010462762425,0.0613501404554128,0.046384221304488986,0.01575985440494322,0.02219646074124635,0.2530939968362322
esa1_dpd4,0.23447130222699425,0.27262324110264413,0.22239185267129427,0.10950850595195155,0.0753260078733572,0.04919880933638198,0.01497407601888752,0.02150620481848905,0.26194549033131065
vp16_sfh1,0.048177999473659514,0.05088941037915448,0.04922068752772075,0.06398805332516735,0.13060855826983475,0.2588161645802197,0.12822886514790724,0.27007026129633616,0.6882392887646188
btt1_DAM,0.15363508549406302,0.14003546514962634,0.16283821334387438,0.17892311726466614,0.14750935856705755,0.1205357895548651,0.04159791579405193,0.05492505483179552,0.4041800720372585
tdh3_spp1,0.2597525408828388,0.28435135747889795,0.2578099231549483,0.08124176781388648,0.05167266503890082,0.03609980101791606,0.012329344036707145,0.016742600575904536,0.23172292010388743
dpd4_hat1,0.25058278492908537,0.3089889466035213,0.23704854938301567,0.08004752723211175,0.05034744741895243,0.04195717792493471,0.011722774911366966,0.019304791597011744,0.234267785287665
tdh3_swd3,0.21651313148455714,0.3017192454493904,0.2963709081182921,0.1037374856900927,0.03784670702122897,0.023834365603180488,0.008166517698948921,0.011811638934309329,0.22970182194156144
sir2_med7,0.21402802608285457,0.16654822414009668,0.21164359845224334,0.21112893775710487,0.10481728810155319,0.04963271393346314,0.017316258238553595,0.024884953294130593,0.3098210255542374
vp16_gapdh,0.054447252518508286,0.06975192425964458,0.08578515253189448,0.2267618317829958,0.2962752456187968,0.15461697634423133,0.0510301635149759,0.06133145342895272,0.5164706777087557
dpd4_snf11,0.04608724883448162,0.044564471111842564,0.06887719225526243,0.12143360950851276,0.45944115210355796,0.2033049135969915,0.01874500368080563,0.03754640890854557,0.5394576778559639
htl1_snf11,0.07283784753726441,0.07344210508292438,0.0809831882996796,0.07375321083543002,0.16203496675572848,0.3647966610722013,0.0756420268369506,0.09650999357982123,0.5797447718075637
tdh3_nhp10,0.28265625209828693,0.3320881832308961,0.1710844157384806,0.11567117080298189,0.041853070388302605,0.029618921867701556,0.011582589875687117,0.015445395997663092,0.21634153274946938
cac2_snf11,0.07588800433167857,0.06751753514109698,0.07396946969305335,0.07611790426803547,0.1861738823161514,0.2951111655599047,0.1391057124219266,0.08611632626815297,0.5859300146862957
hat1_esa1,0.15068636906652125,0.15133090524239112,0.14494188196303326,0.15105502071595056,0.14767109326152572,0.13733671454441604,0.04730173550423453,0.0696762797019276,0.4204702925747704
dpd4_pyk2,0.30566065441019824,0.3237614631677531,0.20618420696334266,0.07513381426694936,0.038577271626573886,0.028385855933476863,0.009543672886830836,0.012753060744874964,0.20061473551486803
vp16_vp16,0.07076923910753793,0.07029623111041697,0.07541253175251697,0.08868307018777152,0.12164808110094527,0.16589359745645849,0.10487954844726566,0.3024177008370872,0.6499188590582918
mig1_dpd4,0.2381176958177214,0.2323669239065962,0.25158577606871846,0.1118817891733273,0.06369517818481196,0.05602290701699686,0.017122307421160256,0.0292074224106676,0.2733235561128402
btt1_med4,0.05449506374310294,0.06050003877522392,0.0939800083363305,0.20142012235190382,0.35846522733616665,0.17777555302700623,0.021815271315408415,0.03154871511485756,0.5038845329542496
swc5_gapdh,0.23656565997794385,0.20061310248042347,0.18257106278735272,0.10886558317815465,0.10742493366151551,0.08954348427734915,0.030737938016574817,0.04367823562068582,0.32284920158095
