,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,flow_seq_score
dpd4_srb7,0.3648033319687161,0.3027147250314237,0.16970463983707243,0.10145069388490272,0.034972970880922744,0.014784321652081621,0.0044204186702486575,0.007148898074632089,0.17669348238404176
swc5_dpd4,0.3427182854405326,0.2797710097171111,0.1989063990711549,0.10681682212504082,0.04287957605120678,0.016497420922988816,0.003955595582989127,0.008454891088975808,0.19070821345358283
dpd4_gapdh,0.33885872235260683,0.3132785385837654,0.18437032247505067,0.1019702260936305,0.03672703703838093,0.01664212158326366,0.003257007889457797,0.004896023983844176,0.18169469044403658
dpd4_sfh1,0.3209146056710116,0.26434381935982637,0.20622493978384368,0.12779520161127372,0.05301264469622782,0.017828605822386535,0.0047501869985025385,0.005129996056927831,0.2036834294353841
dpd4_empty,0.3599739354238646,0.2951793317155781,0.18041408914051377,0.10281606225607481,0.03655974592608344,0.014576628029886272,0.004713108359592525,0.00576709914840643,0.17888945211642787
btt1_lge1,0.23119212654980362,0.20610623141623505,0.23489556827595112,0.20853322520016807,0.09140073611867976,0.016150598810200714,0.00539056887929142,0.00633094474967024,0.26064471551682916
tdh3_med7,0.28169465489629775,0.2756014820181752,0.23521219698207102,0.14319711345214023,0.04792722209514847,0.009317367809509754,0.0027675039534593372,0.004282458793198303,0.20864216843428923
btt1_srb7,0.19207901782514183,0.18940665787779337,0.2292357548918038,0.22273978585213783,0.12339903100978647,0.02939452730729763,0.007024889385732466,0.006720335850306607,0.29226542472285566
bre2_dpd4,0.2813793242725705,0.24596195239445834,0.21645128288264404,0.15473479553646852,0.06993052098610708,0.020377389880177173,0.004739882504603283,0.006424851542971065,0.22829874199184044
dpd4_hat1,0.3575668829455992,0.29280336330691104,0.18756599815603409,0.10370702321650685,0.036519648561667756,0.013327896005055288,0.003309172515635068,0.0052000152925907135,0.17828994938319895
tdh3_hat1,0.2617406017843213,0.28228569618464916,0.23346053244605525,0.14291736739191774,0.05418209813642051,0.01718143422632589,0.0034532954273724173,0.0047789744029378325,0.21925243147351764
rtt102_dpd4,0.12484376978431763,0.15288476979481608,0.22760655087059883,0.2509161347300472,0.21889617940650774,0.017552863129791235,0.0033467973757576163,0.003952934908163672,0.33884951965897625
dpd4_med7,0.3572363784911466,0.26383268917004066,0.18772887447665132,0.12428263320523343,0.04372507213261854,0.01394827314706793,0.004253980927995546,0.00499209844924596,0.18817836667393606
tdh3_rpd3,0.2763889506570708,0.26939702000898025,0.24867713619300952,0.1428755463087219,0.047297249496727325,0.00858979434374966,0.002779503361808319,0.003994799629932187,0.2103080740867425
btt1_empty,0.21202798905310408,0.21861332352592744,0.23335620929643225,0.20617502886258154,0.09899894641020879,0.0220976422411778,0.0036864472482536176,0.005044413362314535,0.266823486082712
btt1_ies5,0.26773765654566184,0.27455647276129946,0.2162138085406835,0.1624131419088553,0.05947788534607982,0.013831152351865134,0.0024594933598995196,0.00331038918565533,0.219888643310266
btt1_mig1,0.3736195887706024,0.2952107516810749,0.1896394428253936,0.08387135258247216,0.036064197103751035,0.013180419470571345,0.0035140447633751036,0.004900202802759421,0.17023546700667233
dpd4_swc5,0.412130343871278,0.2688445799126091,0.1721106722456952,0.09349922678393383,0.03217813018450927,0.013286588136656358,0.002830523235425178,0.005119935629893032,0.163075964999846
tdh3_hmt2,0.28924302838294425,0.28945862932372507,0.2044052767233532,0.14575173624276522,0.05159647486548564,0.011830667084712893,0.002877005450236843,0.004837181926776996,0.2074551332247277
dpd4_hmt2,0.3431279502683774,0.29627679465251666,0.19972736310727096,0.10583712876969271,0.037569584568129887,0.010532057667501555,0.0025479693915143797,0.004381151574996347,0.18030534445146068
tdh3_hat2,0.30597652127177366,0.27556071976747043,0.2269228800877969,0.13296299571610726,0.04123910433148579,0.009836898723490098,0.003137797335503783,0.004363082766372161,0.19882924877320107
btt1_hat1,0.19510422933954497,0.22054774499896854,0.221259455986352,0.21671204003647404,0.11670278854686968,0.01730305761547313,0.0056155277426746435,0.006755155733642942,0.27821549656249817
dpd4_hat2,0.37072465847065605,0.2825936289311409,0.18644453966346258,0.10212387769265584,0.03552573331331198,0.014189377675382097,0.0031101497346182616,0.0052880345187721525,0.17579732900075806
gapdh_dpd4,0.3467175556808517,0.3013429550352025,0.18999290284932743,0.09652528958461302,0.04195585454606843,0.013863122689014289,0.0036582136702511627,0.005944105944671353,0.18165738353589259
dpd4_ies5,0.41501857869969494,0.2753742019876575,0.17357986628344607,0.09563896698803909,0.023485293369293714,0.00932046112979999,0.002594292591803086,0.004988338950265455,0.15721120612107403
htl1_dpd4,0.15233986742056277,0.19360989441677173,0.2491769884957087,0.23263926163324405,0.14682312124482608,0.018002769200333283,0.0032989089314126056,0.004109188657140769,0.3022493944967647
tdh3_sus1,0.28719486998652666,0.2783259572766801,0.21934358981543794,0.13863957063853705,0.05750273704686591,0.011536991718769199,0.0030534457702618314,0.0044028377469213145,0.20996689920778527
dpd4_rpd3,0.3346196338625115,0.27700623558720583,0.20337641572502774,0.10725573936361552,0.05093365898964142,0.01698118923189154,0.003974392710786333,0.005852734529320132,0.19414033788801288
tdh3_sfh1,0.2514350674380743,0.27279519441792155,0.2470127141498218,0.1480012582166036,0.05845115105974185,0.013436207922328466,0.0033821963707680613,0.0054862104247405,0.2243580989165396
srb7_ies5,0.20195232318109893,0.19026784367837624,0.22532551839003356,0.21628036526034078,0.10562802892908829,0.03645208288464335,0.010858669689704796,0.013235167986714105,0.29319010006060897
sir2_dpd4,0.2974492431312704,0.29381185280862787,0.21516169098029922,0.12725710170882812,0.03855807727945215,0.01505300426196576,0.004401301951224014,0.008307727878332501,0.20285225388271708
tdh3_nut2,0.31599795253935803,0.2643438191164186,0.21676806064638282,0.13466200285261276,0.05049997931007852,0.010533820430015146,0.0029179326303172735,0.0042764324748167885,0.20056822735186186
hmt2_dpd4,0.32482485471970723,0.2883262680656403,0.20180658197679305,0.1328829978486259,0.03323147845767336,0.011353119726559882,0.002842203166423818,0.00473249603857651,0.19006580418531077
srb7_mig1,0.3625387767588132,0.28395647287142994,0.20120243837114982,0.08945079817727318,0.03850854657951164,0.012650944439758244,0.005694950497409992,0.005997072304653991,0.1783074088256321
nhp10_dpd4,0.20201203498891124,0.26364042224960105,0.27600950745992947,0.17637784977338186,0.0581691977723317,0.013921930559731026,0.004272298816113031,0.005596758380000668,0.24455579027632435
cac2_dpd4,0.26218605659909333,0.24272586591953516,0.19431711472396157,0.15719142904523337,0.0870301882093682,0.04159819712781041,0.0034884004313409708,0.011462747943656978,0.2514593941676183
tdh3_snf11,0.14861587246806995,0.23080959202289414,0.2776831006470041,0.2229572785947956,0.10013153089698526,0.011759263190139898,0.0031198469465640146,0.00492351523354707,0.28107910813630615
tdh3_rtt102,0.3177819003010517,0.2797784767485241,0.20383832296898585,0.12515942593546103,0.05098967082202735,0.011375694355575509,0.0043233291740474335,0.006753179694327111,0.19956896978049143
dpd4_vp16,0.19971271016825431,0.16348476392185207,0.13764477663599295,0.168213990034073,0.2115764280595705,0.09669601616724258,0.012680196143686567,0.009991118869328134,0.3456030127597097
tdh3_btt1,0.32549099953446603,0.269715107632297,0.2155834268204548,0.12531443059816233,0.042947220112875946,0.011170647478152388,0.004184318917983662,0.005593848905607822,0.19553288953673087
btt1_hat2,0.21563010517031667,0.21685125049976908,0.2359747006727936,0.20428409843847356,0.09568444541979632,0.022068702119512788,0.004258252538332497,0.005248445141005415,0.2652889815220798
spp1_dpd4,0.3195788598441397,0.28013612441280183,0.21785107332695597,0.1181354463046321,0.03702621407113345,0.013032556314518596,0.004360811018990556,0.009878914706827904,0.1969756452713536
empty_lge1,0.2909295931762833,0.2476286778081654,0.22117239010612227,0.14920508580595268,0.053473152125286916,0.02210213015913997,0.006750688114187502,0.008738282704861995,0.22338058319346776
cac2_lge1,0.2503290718701223,0.24102877769234,0.23191656717985137,0.17826978803519936,0.06761598554006885,0.01817740102050925,0.006568035175253055,0.006094373486655813,0.24044157841122452
dpd4_nut2,0.37249083929226,0.28075222323627713,0.17928758130085207,0.11055149463776462,0.03594036645641726,0.013152139253300766,0.003004964230682259,0.004820391592445879,0.1760395083392375
med7_dpd4,0.17962934799814473,0.18270763700081175,0.25040603643760306,0.23798523617048684,0.12053521347937507,0.018434839602012792,0.005073804107568667,0.0052278852039970725,0.2912612130554906
dpd4_pyk2,0.35168290803376545,0.27360099269454907,0.194098771347273,0.11650280931447539,0.04464572095768275,0.011898719476359104,0.002837384099260029,0.004732694076635215,0.18564808681100775
dpd4_eaf3,0.33843497954809953,0.26892248681685327,0.18497778979841056,0.13642654784039376,0.04712549823770852,0.014559792452793251,0.0035462061521557894,0.006006699153585259,0.19611182801966964
dpd4_sus1,0.34933340241827926,0.25317745538461084,0.18990455125128103,0.12586233987949608,0.05180593550390092,0.016896987000207062,0.004842229471821715,0.008177099090403078,0.19836790357229314
srb7_gapdh,0.11999360132711696,0.18781660835330455,0.24098411290021865,0.2729723124621839,0.14271670909284273,0.023764472774848847,0.005253928592817736,0.006498254496666651,0.3222003321170688
tdh3_pyk2,0.2797710495759972,0.28010809753433663,0.21899519370616263,0.14140370356822904,0.0587035156302333,0.012925846535562883,0.003260693611197526,0.004831899838280716,0.21359147876932094
tdh3_eaf3,0.2637517206945411,0.2674221036007146,0.23872875886656586,0.15483418052414366,0.05657410234882329,0.011285715411597664,0.0027996144982488083,0.00460380405536507,0.2201616378195153
btt1_sfh1,0.10500445400292482,0.13084288534698696,0.176215765506541,0.2656280360178428,0.2563675872230984,0.053203792506377676,0.00510641083841457,0.007631068557813729,0.3793862543961518
btt1_hmt2,0.20268750425030596,0.23633575097900716,0.23604651299562465,0.20348540664734155,0.10115021110452173,0.012993690217929744,0.0032052541831596925,0.004095669622109688,0.2623365006962489
esa1_dpd4,0.15641023597317794,0.16903968486280424,0.21067571356081127,0.2540104301651343,0.16952744847485945,0.024520590570510915,0.0070557747632064415,0.00876012162949551,0.3223986641739327
btt1_pyk2,0.2238757773782411,0.23097704927312296,0.25155916335763584,0.18685065552448377,0.08793374359192063,0.01230713681822572,0.0026262850992598095,0.003870188957110198,0.2501095763308553
dpd4_arp9,0.3807446300833017,0.25661208407081315,0.19833752564188067,0.10865821342725689,0.028068180928788197,0.020474222132602075,0.0025566495836523593,0.00454849413170498,0.17729785234833675
empty_gapdh,0.2741787742104286,0.24804896038672775,0.24195602220515727,0.15546525492685576,0.0597734170029188,0.012302090625826531,0.0036599631275735294,0.004615517514511667,0.2218898988693486
gapdh_empty,0.34306435046019035,0.2852383655069712,0.20900016571957158,0.11652574312908348,0.030308224766788266,0.009929424348327071,0.002326794176597331,0.003606931892470852,0.18041503363557615
hos2_dpd4,0.17136189435733912,0.12707888978247583,0.12654582900312916,0.15175629827298726,0.18765600008488192,0.20006589321170548,0.02315524771522549,0.012379947572255749,0.4017120040432706
dpd4_mig1,0.3992167812740607,0.3392333944213053,0.15581110841177245,0.05942686763566032,0.024554627151953876,0.013421111545282638,0.003452092482436041,0.004884017077528634,0.14990870784619664
swc5_lge1,0.2853905805692375,0.25622347126801165,0.2198174506964793,0.160295241647667,0.04830474726904051,0.01713199803731038,0.0049296011349780535,0.007906909377275562,0.2200784356167832
dpd4_DAM,0.3886199131356627,0.2975553313945343,0.17392153226932394,0.08826700993728909,0.0239983523774484,0.017294710973115603,0.005560960341994653,0.0047821895706313955,0.16564392559525837
swc5_gapdh,0.2877657094596991,0.24242418124598275,0.2124548161405424,0.16774952660850978,0.058053369401080475,0.020847788087723584,0.004468498461230829,0.006236110595231042,0.22535693947564844
hst2_dpd4,0.3198410481454653,0.24888352060713276,0.22007930294203534,0.12705211128971686,0.05185805806015569,0.02115636809583701,0.005073054427771112,0.006056536431885921,0.20803523066714139
empty_empty,0.3212317952108614,0.2656845437581995,0.20830388673897388,0.1377636224013627,0.045940847466698215,0.01206992410141872,0.004423169003999722,0.004582211318485704,0.19975866972393147
tdh3_ies5,0.3283847540728425,0.2910120324576507,0.20883856592515943,0.10838062147584764,0.0480399489447679,0.009331313857488376,0.002376600663726849,0.0036361626025165593,0.18748001942885759
dpd4_hos2,0.4067844921011148,0.2695687715419836,0.1788742521549545,0.08811935025367887,0.03348291708961203,0.015765869811509806,0.0038805554211214987,0.0035237916260248674,0.16462660256254708
btt1_rpd3,0.18478420854765504,0.2177805614745918,0.2296301197857173,0.22425034221928825,0.11012124639283671,0.022774820244818958,0.00470651870677932,0.005952182628312597,0.2820079007340281
tdh3_ldb7,0.25083161513832775,0.289355327575162,0.2323918776042233,0.1555699957663914,0.05623742369061721,0.009179044685000807,0.0024035609877500514,0.004031154552527529,0.21919049086634979
tdh3_mig1,0.310306893318288,0.3051161884130532,0.2204579777617034,0.10663527077958335,0.034998013308678355,0.012796056769775115,0.003944270232473825,0.0057453294164448495,0.1905418886669651
sir2_gapdh,0.3186219339730092,0.27481751570559987,0.20381608732743653,0.13724940140916464,0.04186698179622443,0.013475191617364816,0.003272643106426738,0.006880245064773775,0.19954847913595225
hda1_dpd4,0.29558949011980173,0.27913001356458467,0.22177977015614636,0.1551165175936624,0.03514421940534751,0.007107909252316995,0.00258200054057768,0.0035500793675627184,0.20064258419389208
rtt102_mig1,0.34889638360911013,0.2753410507703336,0.19482629590328626,0.11863977330372663,0.04392679745568198,0.011783849180923511,0.0030280906196694453,0.003557759157268356,0.1855160365763324
rtt102_ies5,0.15351591234281978,0.1617668535463077,0.20885813928828145,0.25336383386323796,0.19507760667919163,0.018275282720468692,0.00296557522177678,0.0061767963379159956,0.3246132142468239
tdh3_DAM,0.3046119403122065,0.30195204280886373,0.2072647881726588,0.13269573555858877,0.03465174242232753,0.010471007037015539,0.003104386949614694,0.005248356738724506,0.1944136642247279
tdh3_gcn5,0.24217537716387313,0.24352279944609018,0.25012100700365225,0.18489088268247955,0.05939434573042022,0.012305789525851027,0.002776207279180417,0.004813591168453164,0.235413739129432
gapdh_lge1,0.3405641866881606,0.285727331557038,0.19612433697541448,0.12020485566014888,0.03595510735366646,0.01334605674192784,0.003170971249580545,0.0049071537740631565,0.1860738842183634
sir2_med7,0.29740137557760493,0.27231384945040893,0.20531171297020115,0.15409151179281252,0.03832481780516553,0.017451608502873944,0.007755520840754411,0.007349603060178657,0.21196421013857966
empty_srb7,0.2809122909280271,0.2561974294078845,0.23186031494074966,0.14924280113256982,0.05150917047922972,0.01843363885678769,0.005499495437961553,0.006344858816789995,0.22046604617617857
btt1_swc5,0.2153931144401838,0.21112389137612375,0.22098199452651207,0.20764968941166342,0.11120034366568121,0.021864724158889674,0.005222531531974021,0.006563710888971988,0.27249187279085135
btt1_btt1,0.21273329327541396,0.19118158204528998,0.2263897414093441,0.2211832260845431,0.12023047871583378,0.018760579686497032,0.005531308982111857,0.0039897898009662106,0.27762170555898036
tdh3_tdh3,0.30730756525103586,0.289323310906611,0.21788519960030434,0.11775876179417133,0.047477148154392905,0.012245176901029543,0.003495208798217716,0.00450762859423722,0.19743273222305996
cac2_gapdh,0.25637934727599115,0.2780777915718289,0.20874893099471636,0.18341511489226292,0.05101678536768507,0.013879984894718434,0.003370050537378189,0.005111994465418861,0.22504176123779773
empty_hat1,0.263076419729277,0.2542638314726786,0.22593591997745643,0.16935349521353354,0.05834189962202417,0.0185095027090115,0.004724871385871899,0.005794059890146882,0.22985984523537228
empty_hat2,0.2727427632000977,0.2778290507997502,0.2180141544359587,0.16367793266938832,0.04526845637693191,0.012224525175500225,0.0032564311228280357,0.006986686219545032,0.21650471419126355
dpd4_cac2,0.3946006736469352,0.29104218361416,0.16999063966089237,0.10187869106777811,0.025337370648805715,0.009759343601093737,0.002912929404116163,0.004478168356218651,0.1622329273797426
rtt102_gapdh,0.09395604382023429,0.13042289844237276,0.2209347691467009,0.2866390703281181,0.24426228511408024,0.017463863578481773,0.0027418272125043514,0.0035792423575075182,0.36258339512091964
btt1_med4,0.05690107895630969,0.07350663093260032,0.09750370399322095,0.17824035399013438,0.32804448431168365,0.23030840533336316,0.02347286011365257,0.012022482369035269,0.498849943152594
tdh3_cac2,0.3026456711399017,0.2552550352936302,0.2405742783091041,0.1295436359997484,0.049290633618121554,0.014135428090513883,0.0033295698088265267,0.005225747740153661,0.20706168969573915
bre2_lge1,0.2283225344760626,0.2101443580856181,0.23678975388863044,0.20811934803796728,0.08035382704469635,0.02275754506397662,0.006951048196300124,0.006561585206748436,0.2615603327286413
mig1_dpd4,0.4158930588352857,0.2636411908274519,0.15781178200263485,0.07535636841030825,0.03563023631819452,0.03306826371569071,0.007874871569099391,0.010724228321334545,0.17650213593983083
gapdh_srb7,0.28528291828010177,0.33351883242294256,0.20954942389715303,0.10421191354664766,0.05155436434503001,0.008553974046441457,0.0035471535170939965,0.003781419944589467,0.19457051559774413
tdh3_pyk1,0.3120955673816781,0.25731768886136946,0.22600795809081936,0.14154599046017308,0.04676754558490662,0.009247879881955565,0.0023485728611644355,0.004668796877933378,0.20200773906935032
empty_sfh1,0.2259498674577991,0.2303157277879459,0.2404464793452329,0.19023496716195581,0.07934490780381337,0.017068655436623476,0.005105953801462363,0.011533441205166996,0.25657232965822757
tdh3_cdc36,0.28643560018232056,0.28585655852252667,0.20173005649668782,0.1288127637622453,0.04248693975604378,0.03254453331372312,0.00958494557946452,0.01254860238698816,0.2219678969401619
srb7_lge1,0.0668052225239765,0.12290278436243834,0.19777922981696305,0.31060487268941434,0.2402498164495096,0.04175740047110736,0.00897229445436025,0.010928379232230577,0.39291350736713687
tdh3_bre2,0.29455800725375436,0.27511938895495214,0.20927610127342328,0.1422522747768258,0.06273044699909847,0.010061421139383504,0.002379814141309496,0.003622545461252873,0.20875628751460207
tdh3_swc5,0.28538322643589614,0.2924583097987437,0.21931180928423671,0.14213321130643053,0.04321376313984514,0.009178240615304617,0.0029583302029269035,0.005363109216616261,0.20450279480804107
spp1_srb7,0.2702500753903301,0.25261639082388093,0.22617538507765383,0.1613284951299815,0.051552856423697,0.027933614268008413,0.004680405179134253,0.005462777707313974,0.22873628834713808
swc5_hat1,0.24256072558373018,0.2633657937054185,0.20767284630000182,0.19212038276116059,0.0637200998479773,0.019013870882150886,0.004000295638922031,0.007545985280638767,0.2402637227413673
tdh3_hos2,0.2821745726972372,0.2830994638658834,0.2338118591882928,0.1385079105792981,0.04339246900666932,0.01063774692137253,0.004088223750006316,0.004287753991240325,0.20679273500751766
empty_swc5,0.28452352079087095,0.24587039877833836,0.22074180224605391,0.16908136135589652,0.05386578558173152,0.014934048969545893,0.0038127538158787733,0.007170328461684064,0.22254289951997885
gapdh_med4,0.2643899610532521,0.2861965994323926,0.2292325377154097,0.14873285432193092,0.05096345306390948,0.013131254734202472,0.0031902443143990546,0.0041630953645036915,0.21552192245622498
btt1_eaf3,0.13489991653341954,0.16075874866239845,0.23126851256659692,0.2749141941265434,0.15805366549266847,0.02556152116066781,0.006709880570480715,0.007833560887224688,0.3290221190832418
srb7_empty,0.07466120260848974,0.14127078430573342,0.2078730670102089,0.31462579120363043,0.2193883214868699,0.028843441668379044,0.006593686494912226,0.006743705221776189,0.37277612024976053
srb7_hat1,0.0701286829129071,0.11763177703913534,0.2075521731655091,0.30939328044387915,0.2483449719941801,0.034629183095554794,0.005332717509713062,0.006987213839121426,0.3869069385840591
tdh3_ada2,0.25278529673672595,0.24364333627052498,0.25500765958844496,0.1568395443839259,0.07283106205693557,0.010684424612295374,0.004060651075722724,0.004148025275424497,0.23176053475295993
empty_med4,0.1561398788110299,0.1468419780580162,0.18076101940397338,0.21209517560668234,0.212582211842323,0.06987629455510853,0.00993140720940559,0.011772034513461172,0.35519322124021524
pyk1_nut2,0.2607370764165175,0.2734703882190191,0.2533630305324682,0.15737291407185613,0.0371514347523917,0.011764736920318864,0.0026512271349685814,0.0034891919524599095,0.21429661736967368
med7_mig1,0.3326970006050401,0.3022773336692729,0.20444237090305173,0.0944603195326399,0.037645140323455006,0.02015411302924769,0.004071174881553462,0.004252547055739259,0.1857270055989786
empty_ies5,0.22129191252060007,0.27650284819034615,0.26333845719450844,0.16476201661937284,0.04881468460742121,0.016080856088071614,0.003967910038128053,0.0052413147415516365,0.23337507067530774
gapdh_rtt102,0.3085967839150202,0.31650613037845665,0.21950496215296236,0.10659256178045874,0.03458725311029343,0.00709914849166573,0.004062960258386909,0.0030501999127559546,0.18498109369498186
cac2_hat1,0.23093641086763048,0.21493541430567933,0.24966819315026748,0.19881117044325985,0.07417677700232539,0.016380593275076512,0.005519255740984546,0.009572185214776428,0.2556337453242886
swc5_hat2,0.26363780340207327,0.2680196114318578,0.2134087563769777,0.15280765071341365,0.062427023185586406,0.027043267951084197,0.0037418256220175484,0.008914061316989377,0.23186198453926454
sir2_lge1,0.33449906682458763,0.2721462908736275,0.1915192861933689,0.12832328775382418,0.04142583003290935,0.01869343818413955,0.005436237980018972,0.007956562157523942,0.1982340857938506
spp1_lge1,0.276242268296203,0.23476122095728125,0.23705174309658167,0.15788489375473103,0.05600117923163811,0.026860266148011687,0.003999921363531896,0.007198507152021177,0.230744930618084
cac2_rpd3,0.2891264765873469,0.20561214553505597,0.22040081947425688,0.1863243297620831,0.07179848141121474,0.018183355191043738,0.004080405440132459,0.004473986598866178,0.23418540202896496
swc5_swc5,0.26710896152035446,0.28524211999194193,0.2128298923678518,0.1558166683265835,0.038295657614911785,0.025007947966014847,0.005761806371844702,0.00993694584049701,0.2229576770159521
tdh3_htl1,0.27786141896476046,0.2761074227617011,0.22042958708670146,0.1470404979867812,0.05309533519259632,0.014690770962869946,0.004093813995027048,0.006681153049562446,0.216464891685326
btt1_nut2,0.1504620429649863,0.15899261385466024,0.21115686096384567,0.25287791284356864,0.1693549215485125,0.03836208842787757,0.006415763618998982,0.012377795777550132,0.3334727649719057
dpd4_rtt102,0.3976202313503278,0.23946107176922393,0.16364135554456033,0.12506894892391335,0.047972077150032516,0.017159040609505183,0.002761406817297081,0.006315867835139814,0.1829162367182145
hmt2_lge1,0.3465318643290364,0.22715402495219839,0.22580887399722221,0.13536360346357285,0.04265497304439812,0.012546056172425034,0.0035314226064701894,0.006409181434676833,0.19775222315123395
dpd4_spp1,0.3831727505707093,0.2922520088635938,0.1792088962441048,0.09945916599179898,0.02119785278378513,0.01531347394262435,0.00387663899468728,0.005519212608696351,0.16747148605778012
btt1_sus1,0.09427539772750224,0.09928781006393536,0.1504769664227323,0.23073043778340435,0.2947808636449063,0.11393514600478832,0.0076548875425477714,0.008858490810183361,0.4213101431128214
bre2_hat1,0.20131426959695753,0.1865977844640369,0.2424391172289331,0.22470793841414433,0.10993671613757564,0.023555223497116987,0.005950154507191624,0.005498796154043945,0.282473616617383
empty_mig1,0.3645927698013737,0.28514906600698847,0.18892714475230304,0.10418020786975996,0.03365284833333435,0.01209554258851148,0.0037298961124330897,0.007672524535295934,0.17810287625977705
pyk1_empty,0.2616448910629971,0.25344917807806344,0.2465572011175945,0.16014062403867385,0.06230022256674275,0.00857478002150213,0.0032822542100977336,0.004050848904328381,0.22387281577066298
srb7_pyk2,0.1306361993937254,0.16914118980411164,0.24676492697986604,0.27715120747192346,0.1503589854378335,0.016279776163491057,0.0042925436796033885,0.005375171069445564,0.32004870690173465
sir2_ies5,0.253127415339496,0.2560117107600782,0.26703291938293416,0.167149800983143,0.02920530292439901,0.016483220599953233,0.004847236936547587,0.006142393073448703,0.22326349147230917
spp1_gapdh,0.2802750924892321,0.23980797426049563,0.23055734380854073,0.15936511062563635,0.06758995978092329,0.0129417950702199,0.005427973795899205,0.004034750169052774,0.22498541459829188
bre2_gapdh,0.19326128696717323,0.23147300498833306,0.24191384943960573,0.21510499127568355,0.0866839884437526,0.019572009138079747,0.006517901985563559,0.0054729677618084805,0.26894712334372073
sir2_hat1,0.279978786338947,0.2764191487000719,0.2300648568211512,0.14938858970953678,0.0381908230968396,0.011264299366991998,0.006151696384978055,0.008541799581483475,0.2129288851533651
btt1_arp9,0.18713080342296382,0.2164350813314615,0.2481437409490153,0.21176268067557935,0.10148501164158133,0.021449516622784146,0.005896764327919381,0.007696401028695068,0.2786362325864083
swc5_srb7,0.23938249697160552,0.20712566612919464,0.24904672235328906,0.18748932641828592,0.0730296439001194,0.02769208579886061,0.00654828971792816,0.009685768710716747,0.25790803056685674
btt1_hos2,0.19770135576112458,0.19549502497414906,0.2545727084119482,0.20902546012182438,0.1106632465246844,0.020235687039640765,0.005981999156260889,0.0063245180103677166,0.2793874092100856
empty_sus1,0.2172177727147288,0.19071243610552063,0.21502212925073255,0.21684209941490762,0.13232953571297323,0.019879729373813246,0.0029876211768646585,0.005008676250459264,0.2789980347695815
vps71_ies5,0.30814352598961187,0.25272095997431926,0.20486369980885366,0.16334614603101574,0.04375741520094268,0.011916461444102616,0.0060120395847857305,0.00923975196636851,0.21254989528323592
gapdh_sfh1,0.27346756578343456,0.2496008939666733,0.20699484685310157,0.13653943648977757,0.07149238668617877,0.03853095588718609,0.01042477983476802,0.012949134498880232,0.2435751205462321
tdh3_hos1,0.25276400154404643,0.2515504753762964,0.27875227281988213,0.1364223280649158,0.0586247067771498,0.012029276431861649,0.00419517423134546,0.005661764754502274,0.2253958018783292
