,y_train,y_pred_train
med7_empty_4,0.2862228624913453,0.39093039676301256
srb7_bre2_3,0.3829841973181135,0.39093039676301256
med7_hat1_4,0.2743693011878727,0.39093039676301256
rtt102_lge1_3,0.404354426946411,0.4541061563389989
btt1_hat1_3,0.3183047579940771,0.3915075370704769
cac2_ies5_4,0.2357855968240747,0.34745507558880334
ldb7_hat2_1,0.5571193919759073,0.3915075370704769
eaf5_nhp6a_3,0.35614814837546,0.6043624215408446
pyk1_snf11_4,0.7219370970941341,0.7050896499016962
swc5_ies5_4,0.3580135635129721,0.32971948507656285
pyk1_arp9_3,0.3166533180606924,0.2910548750231868
vp16_esa1_2,0.8905471747078298,0.8222201682535233
gcn5_empty_1,0.3085696148885028,0.4541061563389989
ies5_med7_1,0.5935434104607566,0.4541061563389989
bre2_ada2_3,0.4173060881123026,0.3915075370704769
med7_mig1_1,0.1857270055989786,0.39093039676301256
nut2_nhp10_2,0.6888235677996808,0.6043624215408446
nut2_swd3_3,0.5230296695417156,0.6043624215408446
sus1_cac2_2,0.7204208942776721,0.6043624215408446
srb7_pyk2_3,0.2771933664787776,0.39093039676301256
bre2_nhp6a_4,0.3763669207663253,0.3915075370704769
htl1_ies5_4,0.2666835708704715,0.3082252078063163
eaf5_cac2_2,0.710835388078785,0.6043624215408446
vp16_med7_1,0.8605757159473717,0.8222201682535233
htl1_btt1_1,0.3954722168296561,0.4541061563389989
pyk1_hat1_2,0.1903460468585671,0.2910548750231868
swd3_eaf3_4,0.2718411951699239,0.34745507558880334
spp1_vps71_2,0.3439318694892094,0.2910548750231868
sus1_hmt2_2,0.7402898581597764,0.6043624215408446
hat2_empty_4,0.2724597217699223,0.3915075370704769
nhp10_pyk2_4,0.3528216642030359,0.32971948507656285
pyk2_hst2_1,0.2819848167204054,0.2910548750231868
spp1_mig1_4,0.1963900465403264,0.2910548750231868
pyk1_nut2_3,0.3183870051875912,0.2910548750231868
hmt2_srb7_1,0.2023026031031401,0.2910548750231868
sir2_esa1_3,0.259505646255142,0.22771568100021372
gcn5_rtt102_1,0.3144544453571718,0.4541061563389989
sir2_hat2_1,0.2118143188113238,0.22771568100021372
swd3_tdh3_4,0.2018655630916164,0.34745507558880334
empty_spp1_1,0.2307322371849517,0.27004587075891956
swc5_pyk1_4,0.2875771415264372,0.32971948507656285
pyk1_hhf2_3,0.2661182604647068,0.2910548750231868
sus1_htl1_3,0.5830632080933675,0.6043624215408446
hmt2_arp9_1,0.3049508800138887,0.2910548750231868
hst2_nut2_2,0.1698627134821351,0.2910548750231868
ada2_eaf3_4,0.2499022046141702,0.39093039676301256
dpd4_htl1_2,0.2103418575500975,0.22771568100021372
dpd4_hos2_3,0.2300528972648271,0.22771568100021372
cac2_ldb7_4,0.4726355017744984,0.34745507558880334
swd3_sus1_2,0.6998401266153597,0.6824868514706418
nhp6a_ldb7_1,0.3274323283050677,0.22771568100021372
sir2_sus1_4,0.3520305527654736,0.31600432339398443
pyk2_nut2_1,0.307703473008836,0.2910548750231868
hos1_hos2_2,0.4798522117295691,0.3915075370704769
med7_hos1_1,0.4032717817991261,0.39093039676301256
arp6_sfh1_4,0.4393204556964745,0.3915075370704769
mig1_gcn5_3,0.3382961611154372,0.22771568100021372
nhp6a_dpd4_4,0.2311866769423833,0.31600432339398443
empty_vps71_4,0.2974905898160402,0.32971948507656285
swd3_sus1_4,0.4389944315028197,0.34745507558880334
rtt102_nhp6a_3,0.3754976025272997,0.4541061563389989
vps71_sfh1_2,0.4394231719489265,0.32971948507656285
bre2_vps71_2,0.5502906901073756,0.3915075370704769
rtt102_arp9_2,0.5721065367162848,0.4541061563389989
bre2_sus1_3,0.3939846628303929,0.3915075370704769
esa1_htl1_1,0.416722588978837,0.39093039676301256
pyk1_hos2_4,0.228135733010399,0.2910548750231868
sus1_empty_4,0.3442169341393572,0.3929128889514956
nhp10_hos1_1,0.2611216490310603,0.27004587075891956
tdh3_ldb7_1,0.2191904908663497,0.22771568100021372
med4_hos1_1,0.7897646538684414,0.8222201682535233
gcn5_swc5_1,0.3696763936215184,0.4541061563389989
nut2_gapdh_4,0.296874770522842,0.3082252078063163
med7_hos1_4,0.2619403486410647,0.39093039676301256
vp16_hat1_1,0.8326464851011391,0.8222201682535233
esa1_eaf3_4,0.3032550542986884,0.39093039676301256
mig1_med7_4,0.4045856115916981,0.31600432339398443
gapdh_btt1_1,0.2028451150697062,0.22771568100021372
bre2_hos1_4,0.2120297133855486,0.3915075370704769
arp9_gapdh_1,0.2146579720228845,0.2910548750231868
pyk1_srb7_3,0.3085057463420919,0.2910548750231868
nhp10_ies5_4,0.2699158491354121,0.32971948507656285
empty_eaf5_2,0.3582778951726844,0.32971948507656285
hos2_srb7_3,0.4568921191043963,0.34745507558880334
eaf5_cdc36_3,0.5314113088400648,0.6043624215408446
pyk1_htl1_2,0.3331896163131033,0.2910548750231868
DAM_pyk2_2,0.3082330683348716,0.2910548750231868
pyk1_cdc36_3,0.4114928156480179,0.2910548750231868
hst2_pyk2_1,0.2233964974735713,0.2910548750231868
swc5_bre2_2,0.4516156604395694,0.32971948507656285
hat1_ies5_2,0.3704281138869915,0.2910548750231868
cac2_snf11_3,0.5892301120637928,0.5424381506242203
hos2_swc5_1,0.4686311296959558,0.4474748677543879
htl1_med7_4,0.3867824975317451,0.3929128889514956
lge1_vp16_1,0.7262604941091118,0.6702256839764381
nut2_btt1_4,0.4439799309376314,0.3929128889514956
med4_pyk2_3,0.3674161239077542,0.6143191802983309
htl1_lge1_1,0.3817552351313021,0.4541061563389989
nhp10_esa1_3,0.3138806837764357,0.32971948507656285
tdh3_nhp6a_1,0.2003171332428122,0.22771568100021372
htl1_eaf3_3,0.4536268524797698,0.4541061563389989
vp16_arp9_1,0.8357248951744649,0.8222201682535233
hat2_htl1_3,0.4335545894579729,0.3915075370704769
btt1_esa1_1,0.2976850566455881,0.3915075370704769
srb7_gapdh_3,0.1988119102597117,0.39093039676301256
swc5_dpd4_3,0.325407530774675,0.32971948507656285
vp16_ldb7_2,0.8883600665080265,0.8222201682535233
pyk1_DAM_4,0.2816309053224902,0.2910548750231868
esa1_DAM_4,0.3298633637541696,0.39093039676301256
empty_dpd4_2,0.2910340595665374,0.32971948507656285
htl1_rpd3_1,0.4270299893090198,0.4541061563389989
dpd4_mig1_2,0.1396516669779469,0.22771568100021372
med7_ldb7_2,0.4641921007241913,0.5274671407628974
swc5_vps71_2,0.2720772867379533,0.32971948507656285
hmt2_dpd4_4,0.2177036187667273,0.2910548750231868
hos1_bre2_3,0.2823898892923448,0.3915075370704769
dpd4_hos1_1,0.1819864263965518,0.22771568100021372
hmt2_eaf5_4,0.5195575095647549,0.2910548750231868
swc5_swc5_4,0.2840587325349488,0.32971948507656285
nhp10_htl1_2,0.2228058698035414,0.32971948507656285
